id,format,knob,level,replicate,answer,predicted,confidence,raw,finish_reason,prompt_tokens,completion_tokens,reasoning_tokens,cost_usd,run,provider
pbmc_c1_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,CD4 T cells,T cell,0.78,"{""cell_type"":""T cell"",""confidence"":0.78}",stop,113,478,459,0.005962,1,openrouter
pbmc_c1_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,CD4 T cells,T cell,0.9,"{""cell_type"":""T cell"",""confidence"":0.9}",stop,84,51,32,0.00078,1,openrouter
pbmc_c1_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,CD4 T cells,Ribosomal-high/low-quality unassigned cells,0.9,"{""cell_type"":""Ribosomal-high/low-quality unassigned cells"",""confidence"":0.9}",stop,113,940,913,0.011506,1,openrouter
pbmc_c1_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,CD4 T cells,Low-quality/ambiguous (ribosomal gene-dominated cluster),0.25,"{""cell_type"":""Low-quality/ambiguous (ribosomal gene-dominated cluster)"",""confidence"":0.25}",stop,113,546,516,0.006778,1,openrouter
pbmc_c1_n_genes_1_r0_symbol,symbol,n_genes,1,0,CD4 T cells,Unknown,0.0,"{""cell_type"":""Unknown"",""confidence"":0.0}",stop,47,37,19,0.000538,1,openrouter
pbmc_c1_n_genes_3_r0_symbol,symbol,n_genes,3,0,CD4 T cells,Unknown/low-quality cell,0.1,"{""cell_type"":""Unknown/low-quality cell"", ""confidence"":0.1}",stop,54,59,36,0.000816,1,openrouter
pbmc_c1_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,CD4 T cells,low-quality/mitochondrial-high cells,0.3,"{""cell_type"":""low-quality/mitochondrial-high cells"",""confidence"":0.3}",stop,113,870,845,0.010666,1,openrouter
pbmc_c1_n_genes_5_r0_symbol,symbol,n_genes,5,0,CD4 T cells,Unknown/low-quality cell,0.05,"{""cell_type"":""Unknown/low-quality cell"", ""confidence"":0.05}",stop,62,58,35,0.00082,1,openrouter
pbmc_c1_n_genes_10_r0_symbol,symbol,n_genes,10,0,CD4 T cells,Unknown / low-quality cluster,0.05,"{""cell_type"":""Unknown / low-quality cluster"",""confidence"":0.05}",stop,82,70,48,0.001004,1,openrouter
pbmc_c1_noise_0_r0_symbol,symbol,noise,0,0,CD4 T cells,Undetermined (ribosomal/low-information cluster),0.05,"{""cell_type"":""Undetermined (ribosomal/low-information cluster)"",""confidence"":0.05}",stop,82,73,46,0.00104,1,openrouter
pbmc_c1_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,CD4 T cells,unknown,0.05,"{""cell_type"":""unknown"",""confidence"":0.05}",stop,50,1030,1012,0.01246,1,openrouter
pbmc_c1_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,CD4 T cells,Low-quality/undetermined (ribosomal-protein–dominated cluster),0.12,"{""cell_type"":""Low-quality/undetermined (ribosomal-protein–dominated cluster)"",""confidence"":0.12}",stop,113,979,947,0.011974,1,openrouter
pbmc_c1_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,CD4 T cells,CD161+ memory T cell (KLRB1+ T cell),0.62,"{""cell_type"":""CD161+ memory T cell (KLRB1+ T cell)"",""confidence"":0.62}",stop,78,1066,1034,0.012948,1,openrouter
pbmc_c1_noise_2_r1_symbol,symbol,noise,2,1,CD4 T cells,Low-quality/ambiguous blood cell,0.1,"{""cell_type"":""Low-quality/ambiguous blood cell"",""confidence"":0.1}",stop,86,199,175,0.00256,1,openrouter
pbmc_c1_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,CD4 T cells,CD161+ memory CD4 T cell,0.68,"{""cell_type"":""CD161+ memory CD4 T cell"",""confidence"":0.68}",stop,64,1574,1549,0.019016,1,openrouter
pbmc_c1_noise_2_r2_symbol,symbol,noise,2,2,CD4 T cells,Low-quality/undetermined cell,0.12,"{""cell_type"":""Low-quality/undetermined cell"",""confidence"":0.12}",stop,87,71,48,0.001026,1,openrouter
pbmc_c1_noise_2_r0_symbol,symbol,noise,2,0,CD4 T cells,monocyte,0.28,"{""cell_type"":""monocyte"",""confidence"":0.28}",stop,82,849,830,0.010352,1,openrouter
pbmc_c1_noise_4_r0_symbol,symbol,noise,4,0,CD4 T cells,B cell,0.62,"{""cell_type"":""B cell"",""confidence"":0.62}",stop,86,326,307,0.004084,1,openrouter
pbmc_c1_noise_4_r1_symbol,symbol,noise,4,1,CD4 T cells,monocyte,0.58,"{""cell_type"":""monocyte"",""confidence"":0.58}",stop,87,229,210,0.002922,1,openrouter
pbmc_c1_noise_0_r0_ensembl,ensembl,noise,0,0,CD4 T cells,Low-quality/undefined cells,0.9,"{""cell_type"":""Low-quality/undefined cells"",""confidence"":0.9}",stop,113,1656,1634,0.020098,1,openrouter
pbmc_c1_noise_2_r2_ensembl,ensembl,noise,2,2,CD4 T cells,Low-quality/unassigned (ribosomal-high),0.1,"{""cell_type"":""Low-quality/unassigned (ribosomal-high)"",""confidence"":0.1}",stop,113,744,718,0.009154,1,openrouter
pbmc_c1_noise_2_r1_ensembl,ensembl,noise,2,1,CD4 T cells,Unknown / low-quality (ribosomal-gene dominated),0.05,"{""cell_type"":""Unknown / low-quality (ribosomal-gene dominated)"",""confidence"":0.05}",stop,113,1062,1034,0.01297,1,openrouter
pbmc_c1_noise_4_r2_symbol,symbol,noise,4,2,CD4 T cells,Unassigned/low-quality cells,0.15,"{""cell_type"":""Unassigned/low-quality cells"",""confidence"":0.15}",stop,85,192,169,0.002474,1,openrouter
pbmc_c1_noise_2_r0_ensembl,ensembl,noise,2,0,CD4 T cells,platelet,0.3,"{""cell_type"":""platelet"",""confidence"":0.3}",stop,113,2066,2047,0.025018,1,openrouter
pbmc_c1_noise_6_r1_symbol,symbol,noise,6,1,CD4 T cells,dendritic cell,0.32,"{""cell_type"":""dendritic cell"",""confidence"":0.32}",stop,89,408,387,0.005074,1,openrouter
pbmc_c1_noise_4_r0_ensembl,ensembl,noise,4,0,CD4 T cells,Platelet/megakaryocyte,0.42,"{""cell_type"":""Platelet/megakaryocyte"",""confidence"":0.42}",stop,113,1576,1552,0.019138,1,openrouter
pbmc_c1_noise_6_r0_symbol,symbol,noise,6,0,CD4 T cells,plasmacytoid dendritic cell,0.32,"{""cell_type"":""plasmacytoid dendritic cell"",""confidence"":0.32}",stop,86,957,932,0.011656,1,openrouter
pbmc_c1_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,CD4 T cells,Unknown/low-quality cell,0.05,"{""cell_type"":""Unknown/low-quality cell"", ""confidence"":0.05}",stop,82,50,27,0.000764,1,openrouter
pbmc_c1_noise_6_r2_symbol,symbol,noise,6,2,CD4 T cells,B cell,0.62,"{""cell_type"":""B cell"",""confidence"":0.62}",stop,86,535,516,0.006592,1,openrouter
pbmc_c1_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,CD4 T cells,CD4+ memory T cell,0.9,"{""cell_type"":""CD4+ memory T cell"",""confidence"":0.9}",stop,81,21,0,0.000414,1,openrouter
pbmc_c1_noise_4_r1_ensembl,ensembl,noise,4,1,CD4 T cells,Low-quality/unassigned (ribosomal-gene dominated),0.18,"{""cell_type"":""Low-quality/unassigned (ribosomal-gene dominated)"",""confidence"":0.18}",stop,113,2002,1974,0.02425,1,openrouter
pbmc_c2_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,B cells,B cell,0.99,"{""cell_type"":""B cell"",""confidence"":0.99}",stop,92,17,0,0.000388,1,openrouter
pbmc_c1_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,CD4 T cells,CD4+ memory T cell (IL7R+ KLRB1+),0.9,"{""cell_type"":""CD4+ memory T cell (IL7R+ KLRB1+)"",""confidence"":0.9}",stop,113,337,304,0.00427,1,openrouter
pbmc_c2_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,B cells,B cell,0.96,"{""cell_type"":""B cell"",""confidence"":0.96}",stop,113,172,153,0.00229,1,openrouter
pbmc_c2_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,B cells,Naive B cell,0.93,"{""cell_type"":""Naive B cell"",""confidence"":0.93}",stop,92,80,59,0.001144,1,openrouter
pbmc_c1_noise_6_r2_ensembl,ensembl,noise,6,2,CD4 T cells,Low-quality/undetermined cell,0.1,"{""cell_type"":""Low-quality/undetermined cell"",""confidence"":0.1}",stop,113,1124,1101,0.013714,1,openrouter
pbmc_c1_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,CD4 T cells,Unassigned (ribosomal/low-quality cluster),0.08,"{""cell_type"":""Unassigned (ribosomal/low-quality cluster)"",""confidence"":0.08}",stop,113,974,947,0.011914,1,openrouter
pbmc_c1_noise_4_r2_ensembl,ensembl,noise,4,2,CD4 T cells,Low-quality/undetermined,0.12,"{""cell_type"":""Low-quality/undetermined"",""confidence"":0.12}",stop,113,2521,2499,0.030478,1,openrouter
pbmc_c1_noise_6_r0_ensembl,ensembl,noise,6,0,CD4 T cells,unknown/low-quality cluster,0.12,"{""cell_type"":""unknown/low-quality cluster"",""confidence"":0.12}",stop,113,2092,2070,0.02533,1,openrouter
pbmc_c2_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,B cells,B cell,0.9,"{""cell_type"":""B cell"",""confidence"":0.9}",stop,86,82,63,0.001156,1,openrouter
pbmc_c2_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,B cells,B cell (likely naive/FCER2+ B cell),0.82,"{""cell_type"":""B cell (likely naive/FCER2+ B cell)"",""confidence"":0.82}",stop,84,84,54,0.001176,1,openrouter
pbmc_c1_noise_6_r1_ensembl,ensembl,noise,6,1,CD4 T cells,Low-quality/unassigned,0.18,"{""cell_type"":""Low-quality/unassigned"",""confidence"":0.18}",stop,113,2091,2070,0.025318,1,openrouter
pbmc_c2_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,B cells,B cell,0.72,"{""cell_type"":""B cell"",""confidence"":0.72}",stop,113,657,638,0.00811,1,openrouter
pbmc_c2_n_genes_1_r0_symbol,symbol,n_genes,1,0,B cells,antigen-presenting cell (likely B cell),0.35,"{""cell_type"":""antigen-presenting cell (likely B cell)"",""confidence"":0.35}",stop,46,122,95,0.001556,1,openrouter
pbmc_c2_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,B cells,B cell,0.86,"{""cell_type"":""B cell"",""confidence"":0.86}",stop,113,776,757,0.009538,1,openrouter
pbmc_c2_n_genes_3_r0_symbol,symbol,n_genes,3,0,B cells,B cell,0.96,"{""cell_type"":""B cell"",""confidence"":0.96}",stop,55,54,35,0.000758,1,openrouter
pbmc_c2_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,B cells,B cell,0.45,"{""cell_type"":""B cell"",""confidence"":0.45}",stop,50,195,176,0.00244,1,openrouter
pbmc_c2_n_genes_5_r0_symbol,symbol,n_genes,5,0,B cells,B cell,0.98,"{""cell_type"":""B cell"",""confidence"":0.98}",stop,65,53,34,0.000766,1,openrouter
pbmc_c2_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,B cells,B cell,0.98,"{""cell_type"":""B cell"",""confidence"":0.98}",stop,64,320,301,0.003968,1,openrouter
pbmc_c2_n_genes_10_r0_symbol,symbol,n_genes,10,0,B cells,B cell,0.99,"{""cell_type"":""B cell"",""confidence"":0.99}",stop,92,17,0,0.000388,1,openrouter
pbmc_c2_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,B cells,B cell,0.93,"{""cell_type"":""B cell"",""confidence"":0.93}",stop,78,261,242,0.003288,1,openrouter
pbmc_c2_noise_0_r0_symbol,symbol,noise,0,0,B cells,B cell,0.99,"{""cell_type"":""B cell"",""confidence"":0.99}",stop,92,17,0,0.000388,1,openrouter
pbmc_c2_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,B cells,B cell,0.96,"{""cell_type"":""B cell"",""confidence"":0.96}",stop,113,254,235,0.003274,1,openrouter
pbmc_c2_noise_2_r0_symbol,symbol,noise,2,0,B cells,B cell,0.98,"{""cell_type"":""B cell"",""confidence"":0.98}",stop,91,17,0,0.000386,1,openrouter
pbmc_c2_noise_0_r0_ensembl,ensembl,noise,0,0,B cells,B cell,0.98,"{""cell_type"":""B cell"",""confidence"":0.98}",stop,113,254,235,0.003274,1,openrouter
pbmc_c2_noise_2_r1_symbol,symbol,noise,2,1,B cells,B cell,0.98,"{""cell_type"":""B cell"",""confidence"":0.98}",stop,88,17,0,0.00038,1,openrouter
pbmc_c2_noise_2_r0_ensembl,ensembl,noise,2,0,B cells,B cell,0.98,"{""cell_type"":""B cell"",""confidence"":0.98}",stop,113,265,246,0.003406,1,openrouter
pbmc_c2_noise_2_r2_symbol,symbol,noise,2,2,B cells,B cell,0.98,"{""cell_type"":""B cell"",""confidence"":0.98}",stop,91,72,53,0.001046,1,openrouter
pbmc_c2_noise_2_r1_ensembl,ensembl,noise,2,1,B cells,B cell,0.97,"{""cell_type"":""B cell"",""confidence"":0.97}",stop,113,322,303,0.00409,1,openrouter
pbmc_c2_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,B cells,interferon-responsive B cell,0.58,"{""cell_type"":""interferon-responsive B cell"",""confidence"":0.58}",stop,113,2643,2620,0.031942,1,openrouter
pbmc_c2_noise_4_r0_symbol,symbol,noise,4,0,B cells,B cell,0.97,"{""cell_type"":""B cell"",""confidence"":0.97}",stop,93,75,56,0.001086,1,openrouter
pbmc_c2_noise_4_r1_symbol,symbol,noise,4,1,B cells,B cell,0.93,"{""cell_type"":""B cell"",""confidence"":0.93}",stop,96,17,0,0.000396,1,openrouter
pbmc_c2_noise_2_r2_ensembl,ensembl,noise,2,2,B cells,B cell,0.98,"{""cell_type"":""B cell"",""confidence"":0.98}",stop,113,361,342,0.004558,1,openrouter
pbmc_c2_noise_4_r0_ensembl,ensembl,noise,4,0,B cells,B cell,0.97,"{""cell_type"":""B cell"",""confidence"":0.97}",stop,113,234,215,0.003034,1,openrouter
pbmc_c2_noise_4_r1_ensembl,ensembl,noise,4,1,B cells,B cell,0.93,"{""cell_type"":""B cell"",""confidence"":0.93}",stop,113,313,294,0.003982,1,openrouter
pbmc_c2_noise_4_r2_symbol,symbol,noise,4,2,B cells,B cell,0.9,"{""cell_type"":""B cell"",""confidence"":0.9}",stop,94,131,112,0.00176,1,openrouter
pbmc_c2_noise_6_r0_symbol,symbol,noise,6,0,B cells,B cell,0.94,"{""cell_type"":""B cell"",""confidence"":0.94}",stop,86,80,61,0.001132,1,openrouter
pbmc_c2_noise_4_r2_ensembl,ensembl,noise,4,2,B cells,B cell,0.97,"{""cell_type"":""B cell"",""confidence"":0.97}",stop,113,493,474,0.006142,1,openrouter
pbmc_c2_noise_6_r1_symbol,symbol,noise,6,1,B cells,B cell,0.9,"{""cell_type"":""B cell"",""confidence"":0.9}",stop,93,91,72,0.001278,1,openrouter
pbmc_c2_noise_6_r0_ensembl,ensembl,noise,6,0,B cells,B cell,0.96,"{""cell_type"":""B cell"",""confidence"":0.96}",stop,113,361,342,0.004558,1,openrouter
pbmc_c2_noise_6_r2_symbol,symbol,noise,6,2,B cells,B cell,0.98,"{""cell_type"":""B cell"",""confidence"":0.98}",stop,95,17,0,0.000394,1,openrouter
pbmc_c2_noise_6_r1_ensembl,ensembl,noise,6,1,B cells,B cell,0.9,"{""cell_type"":""B cell"",""confidence"":0.9}",stop,113,430,411,0.005386,1,openrouter
pbmc_c2_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,B cells,B cell,0.99,"{""cell_type"":""B cell"",""confidence"":0.99}",stop,92,41,22,0.000676,1,openrouter
pbmc_c2_noise_6_r2_ensembl,ensembl,noise,6,2,B cells,B cell,0.95,"{""cell_type"":""B cell"",""confidence"":0.95}",stop,113,276,257,0.003538,1,openrouter
pbmc_c2_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,B cells,B cell,0.99,"{""cell_type"":""B cell"",""confidence"":0.99}",stop,92,17,0,0.000388,1,openrouter
pbmc_c2_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,B cells,B cell,0.99,"{""cell_type"":""B cell"",""confidence"":0.99}",stop,113,309,290,0.003934,1,openrouter
pbmc_c3_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,CD14 Monocytes,Classical monocyte,0.98,"{""cell_type"":""Classical monocyte"",""confidence"":0.98}",stop,83,48,27,0.000742,1,openrouter
pbmc_c2_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,B cells,B cell,0.99,"{""cell_type"":""B cell"",""confidence"":0.99}",stop,113,275,256,0.003526,1,openrouter
pbmc_c3_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,CD14 Monocytes,monocyte,0.78,"{""cell_type"":""monocyte"",""confidence"":0.78}",stop,81,232,213,0.002946,1,openrouter
pbmc_c3_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,CD14 Monocytes,classical monocyte,0.96,"{""cell_type"":""classical monocyte"",""confidence"":0.96}",stop,113,537,516,0.00667,1,openrouter
pbmc_c3_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,CD14 Monocytes,CD14+ classical monocytes,0.96,"{""cell_type"":""CD14+ classical monocytes"",""confidence"":0.96}",stop,79,21,0,0.00041,1,openrouter
pbmc_c3_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,CD14 Monocytes,dendritic cell,0.68,"{""cell_type"":""dendritic cell"",""confidence"":0.68}",stop,113,537,516,0.00667,1,openrouter
pbmc_c3_n_genes_1_r0_symbol,symbol,n_genes,1,0,CD14 Monocytes,Monocyte,0.55,"{""cell_type"":""Monocyte"",""confidence"":0.55}",stop,46,71,52,0.000944,1,openrouter
pbmc_c3_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,CD14 Monocytes,Monocyte,0.8,"{""cell_type"":""Monocyte"",""confidence"":0.8}",stop,113,767,748,0.00943,1,openrouter
pbmc_c3_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,CD14 Monocytes,FCGR3A+ (CD16+) monocyte,0.68,"{""cell_type"":""FCGR3A+ (CD16+) monocyte"",""confidence"":0.68}",stop,82,898,870,0.01094,1,openrouter
pbmc_c3_n_genes_3_r0_symbol,symbol,n_genes,3,0,CD14 Monocytes,CD14+ monocytes,0.97,"{""cell_type"":""CD14+ monocytes"",""confidence"":0.97}",stop,56,20,0,0.000352,1,openrouter
pbmc_c3_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,CD14 Monocytes,CD14+ classical monocyte,0.96,"{""cell_type"":""CD14+ classical monocyte"",""confidence"":0.96}",stop,113,539,516,0.006694,1,openrouter
pbmc_c3_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,CD14 Monocytes,classical monocyte,0.94,"{""cell_type"":""classical monocyte"",""confidence"":0.94}",stop,64,215,194,0.002708,1,openrouter
pbmc_c3_n_genes_5_r0_symbol,symbol,n_genes,5,0,CD14 Monocytes,CD14+ classical monocytes,0.9,"{""cell_type"":""CD14+ classical monocytes"",""confidence"":0.9}",stop,63,74,51,0.001014,1,openrouter
pbmc_c3_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,CD14 Monocytes,unknown,0.05,"{""cell_type"":""unknown"",""confidence"":0.05}",stop,50,534,516,0.006508,1,openrouter
pbmc_c3_n_genes_10_r0_symbol,symbol,n_genes,10,0,CD14 Monocytes,Classical monocytes (CD14+ / FCN1+ S100A8/9+),0.98,"{""cell_type"":""Classical monocytes (CD14+ / FCN1+ S100A8/9+)"", ""confidence"":0.98}",stop,83,36,0,0.000598,1,openrouter
pbmc_c3_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,CD14 Monocytes,classical monocyte,0.88,"{""cell_type"":""classical monocyte"",""confidence"":0.88}",stop,78,249,228,0.003144,1,openrouter
pbmc_c3_noise_0_r0_symbol,symbol,noise,0,0,CD14 Monocytes,Classical monocytes,0.98,"{""cell_type"":""Classical monocytes"",""confidence"":0.98}",stop,83,19,0,0.000394,1,openrouter
pbmc_c3_noise_0_r0_ensembl,ensembl,noise,0,0,CD14 Monocytes,Neutrophil,0.98,"{""cell_type"":""Neutrophil"",""confidence"":0.98}",stop,113,218,197,0.002842,1,openrouter
pbmc_c3_noise_2_r0_symbol,symbol,noise,2,0,CD14 Monocytes,CD14+ classical monocyte,0.9,"{""cell_type"":""CD14+ classical monocyte"",""confidence"":0.9}",stop,85,114,91,0.001538,1,openrouter
pbmc_c3_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,CD14 Monocytes,CD14+ classical monocyte,0.82,"{""cell_type"":""CD14+ classical monocyte"",""confidence"":0.82}",stop,113,737,714,0.00907,1,openrouter
pbmc_c3_noise_2_r1_symbol,symbol,noise,2,1,CD14 Monocytes,Classical monocyte (CD14+ S100A8/S100A9-high),0.88,"{""cell_type"":""Classical monocyte (CD14+ S100A8/S100A9-high)"",""confidence"":0.88}",stop,83,184,149,0.002374,1,openrouter
pbmc_c3_noise_2_r2_symbol,symbol,noise,2,2,CD14 Monocytes,Classical monocyte,0.97,"{""cell_type"":""Classical monocyte"",""confidence"":0.97}",stop,85,19,0,0.000398,1,openrouter
pbmc_c3_noise_2_r0_ensembl,ensembl,noise,2,0,CD14 Monocytes,classical monocyte,0.9,"{""cell_type"":""classical monocyte"",""confidence"":0.9}",stop,113,537,516,0.00667,1,openrouter
pbmc_c3_noise_2_r1_ensembl,ensembl,noise,2,1,CD14 Monocytes,Classical CD14+ monocyte,0.96,"{""cell_type"":""Classical CD14+ monocyte"",""confidence"":0.96}",stop,113,358,334,0.004522,1,openrouter
pbmc_c3_noise_4_r0_symbol,symbol,noise,4,0,CD14 Monocytes,Classical monocyte (FCN1+ S100A9+),0.93,"{""cell_type"":""Classical monocyte (FCN1+ S100A9+)"", ""confidence"":0.93}",stop,88,93,61,0.001292,1,openrouter
pbmc_c3_noise_4_r1_symbol,symbol,noise,4,1,CD14 Monocytes,Classical monocytes,0.93,"{""cell_type"":""Classical monocytes"",""confidence"":0.93}",stop,85,19,0,0.000398,1,openrouter
pbmc_c3_noise_2_r2_ensembl,ensembl,noise,2,2,CD14 Monocytes,CD14+ classical monocyte,0.86,"{""cell_type"":""CD14+ classical monocyte"",""confidence"":0.86}",stop,113,539,516,0.006694,1,openrouter
pbmc_c3_noise_4_r0_ensembl,ensembl,noise,4,0,CD14 Monocytes,CD14+ classical monocyte,0.9,"{""cell_type"":""CD14+ classical monocyte"",""confidence"":0.9}",stop,113,453,430,0.005662,1,openrouter
pbmc_c3_noise_4_r1_ensembl,ensembl,noise,4,1,CD14 Monocytes,Neutrophil,0.96,"{""cell_type"":""Neutrophil"",""confidence"":0.96}",stop,113,288,267,0.003682,1,openrouter
pbmc_c3_noise_4_r2_symbol,symbol,noise,4,2,CD14 Monocytes,neutrophil,0.82,"{""cell_type"":""neutrophil"",""confidence"":0.82}",stop,84,235,214,0.002988,1,openrouter
pbmc_c3_noise_4_r2_ensembl,ensembl,noise,4,2,CD14 Monocytes,Classical monocyte,0.95,"{""cell_type"":""Classical monocyte"",""confidence"":0.95}",stop,113,187,166,0.00247,1,openrouter
pbmc_c3_noise_6_r0_symbol,symbol,noise,6,0,CD14 Monocytes,monocyte,0.55,"{""cell_type"":""monocyte"",""confidence"":0.55}",stop,83,535,516,0.006586,1,openrouter
pbmc_c3_noise_6_r2_symbol,symbol,noise,6,2,CD14 Monocytes,Classical monocyte (FCN1+ S100A9+),0.93,"{""cell_type"":""Classical monocyte (FCN1+ S100A9+)"",""confidence"":0.93}",stop,88,69,38,0.001004,1,openrouter
pbmc_c3_noise_6_r1_symbol,symbol,noise,6,1,CD14 Monocytes,monocyte,0.62,"{""cell_type"":""monocyte"",""confidence"":0.62}",stop,84,535,516,0.006588,1,openrouter
pbmc_c3_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,CD14 Monocytes,Classical monocytes (CD14+ / S100A8/S100A9-high),0.98,"{""cell_type"":""Classical monocytes (CD14+ / S100A8/S100A9-high)"",""confidence"":0.98}",stop,83,34,0,0.000574,1,openrouter
pbmc_c3_noise_6_r1_ensembl,ensembl,noise,6,1,CD14 Monocytes,monocyte,0.78,"{""cell_type"":""monocyte"",""confidence"":0.78}",stop,113,744,725,0.009154,1,openrouter
pbmc_c3_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,CD14 Monocytes,Classical monocytes (CD14+ / FCN1+ inflammatory monocytes),0.98,"{""cell_type"":""Classical monocytes (CD14+ / FCN1+ inflammatory monocytes)"",""confidence"":0.98}",stop,83,32,0,0.00055,1,openrouter
pbmc_c3_noise_6_r0_ensembl,ensembl,noise,6,0,CD14 Monocytes,monocyte,0.82,"{""cell_type"":""monocyte"",""confidence"":0.82}",stop,113,1240,1221,0.015106,1,openrouter
pbmc_c4_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,NK cells,Natural killer (NK) cell,0.99,"{""cell_type"":""Natural killer (NK) cell"",""confidence"":0.99}",stop,81,21,0,0.000414,1,openrouter
pbmc_c3_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,CD14 Monocytes,classical monocyte (CD14+ S100A8/S100A9+),0.9,"{""cell_type"":""classical monocyte (CD14+ S100A8/S100A9+)"",""confidence"":0.9}",stop,113,502,468,0.00625,1,openrouter
pbmc_c4_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,NK cells,Natural killer (NK) cell,0.98,"{""cell_type"":""Natural killer (NK) cell"",""confidence"":0.98}",stop,113,210,187,0.002746,1,openrouter
