model,id,format,knob,level,replicate,answer,predicted,confidence,raw,finish_reason,prompt_tokens,completion_tokens,reasoning_tokens,cost_usd,run,normalized,score,strict,vague
claude-sonnet-5,pbmc_c4_noise_4_r0_symbol,symbol,noise,4,0,NK cells,NK cell (cytotoxic CD56dim NK cell),0.85,"{""cell_type"": ""NK cell (cytotoxic CD56dim NK cell)"", ""confidence"": 0.85}",end_turn,124,42,,0.000668,2,NK cells,1.0,1.0,0.0
claude-sonnet-5,pbmc_c4_noise_2_r2_ensembl,ensembl,noise,2,2,NK cells,NK cell (natural killer cell),0.9,"{""cell_type"": ""NK cell (natural killer cell)"", ""confidence"": 0.9}",end_turn,153,280,,0.003106,2,NK cells,1.0,1.0,0.0
claude-sonnet-5,pbmc_c4_noise_4_r1_symbol,symbol,noise,4,1,NK cells,NK cell (CD56dim cytotoxic NK cell),0.75,"{""cell_type"": ""NK cell (CD56dim cytotoxic NK cell)"", ""confidence"": 0.75}",end_turn,118,42,,0.000656,2,NK cells,1.0,1.0,0.0
claude-sonnet-5,pbmc_c4_noise_4_r2_symbol,symbol,noise,4,2,NK cells,NK cell (cytotoxic natural killer cell),0.85,"```json
{""cell_type"": ""NK cell (cytotoxic natural killer cell)"", ""confidence"": 0.85}
```",end_turn,111,44,,0.000662,2,NK cells,1.0,1.0,0.0
claude-sonnet-5,pbmc_c4_noise_4_r0_ensembl,ensembl,noise,4,0,NK cells,NK cell (natural killer cell),0.85,"{""cell_type"": ""NK cell (natural killer cell)"", ""confidence"": 0.85}",end_turn,153,426,,0.004566,2,NK cells,1.0,1.0,0.0
claude-sonnet-5,pbmc_c4_noise_4_r1_ensembl,ensembl,noise,4,1,NK cells,"NK cells (cytotoxic lymphocytes, CD56dim NK/cytotoxic T cell subset)",0.85,"{""cell_type"": ""NK cells (cytotoxic lymphocytes, CD56dim NK/cytotoxic T cell subset)"", ""confidence"": 0.85}",end_turn,153,307,,0.003376,2,CD8 T cells,0.0,0.0,0.0
claude-sonnet-5,pbmc_c4_noise_6_r0_symbol,symbol,noise,6,0,NK cells,NK cell,0.75,"{""cell_type"": ""NK cell"", ""confidence"": 0.75}",end_turn,120,25,,0.00049,2,NK cells,1.0,1.0,0.0
claude-sonnet-5,pbmc_c4_noise_4_r2_ensembl,ensembl,noise,4,2,NK cells,"NK cell (cytotoxic lymphocyte, NK/CD8+ T cell)",0.85,"{""cell_type"": ""NK cell (cytotoxic lymphocyte, NK/CD8+ T cell)"", ""confidence"": 0.85}",end_turn,153,353,,0.003836,2,CD8 T cells,0.0,0.0,0.0
claude-sonnet-5,pbmc_c4_noise_6_r1_symbol,symbol,noise,6,1,NK cells,NK cell (Natural Killer cell),0.75,"{""cell_type"": ""NK cell (Natural Killer cell)"", ""confidence"": 0.75}",end_turn,118,35,,0.000586,2,NK cells,1.0,1.0,0.0
claude-sonnet-5,pbmc_c4_noise_6_r0_ensembl,ensembl,noise,6,0,NK cells,Natural killer (NK) cell,0.85,"{""cell_type"": ""Natural killer (NK) cell"", ""confidence"": 0.85}",end_turn,153,355,,0.003856,2,NK cells,1.0,1.0,0.0
claude-sonnet-5,pbmc_c4_noise_6_r2_symbol,symbol,noise,6,2,NK cells,NK cell (natural killer cell),0.75,"{""cell_type"": ""NK cell (natural killer cell)"", ""confidence"": 0.75}",end_turn,119,33,,0.000568,2,NK cells,1.0,1.0,0.0
claude-sonnet-5,pbmc_c4_noise_6_r1_ensembl,ensembl,noise,6,1,NK cells,NK cell (natural killer cell),0.75,"{""cell_type"": ""NK cell (natural killer cell)"", ""confidence"": 0.75}",end_turn,153,291,,0.003216,2,NK cells,1.0,1.0,0.0
claude-sonnet-5,pbmc_c4_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,NK cells,NK cell (cytotoxic natural killer cell),0.9,"```json
{""cell_type"": ""NK cell (cytotoxic natural killer cell)"", ""confidence"": 0.9}
```",end_turn,114,44,,0.000668,2,NK cells,1.0,1.0,0.0
claude-sonnet-5,pbmc_c4_noise_6_r2_ensembl,ensembl,noise,6,2,NK cells,NK cells (cytotoxic natural killer cells),0.75,"{""cell_type"": ""NK cells (cytotoxic natural killer cells)"", ""confidence"": 0.75}",end_turn,153,362,,0.003926,2,NK cells,1.0,1.0,0.0
claude-sonnet-5,pbmc_c4_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,NK cells,NK cell (cytotoxic CD56dim natural killer cell),0.85,"{""cell_type"": ""NK cell (cytotoxic CD56dim natural killer cell)"", ""confidence"": 0.85}",end_turn,114,44,,0.000668,2,NK cells,1.0,1.0,0.0
claude-sonnet-5,pbmc_c4_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,NK cells,"NK cell (cytotoxic lymphocyte, NK/CD8+ T)",0.85,"{""cell_type"": ""NK cell (cytotoxic lymphocyte, NK/CD8+ T)"", ""confidence"": 0.85}",end_turn,153,353,,0.003836,2,CD8 T cells,0.0,0.0,0.0
claude-sonnet-5,pbmc_c5_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,FCGR3A Monocytes,CD16+ non-classical monocyte,0.85,"```json
{""cell_type"": ""CD16+ non-classical monocyte"", ""confidence"": 0.85}
```",end_turn,117,39,,0.000624,2,FCGR3A Monocytes,1.0,1.0,0.0
claude-sonnet-5,pbmc_c4_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,NK cells,NK cell (cytotoxic natural killer cell),0.85,"{""cell_type"": ""NK cell (cytotoxic natural killer cell)"", ""confidence"": 0.85}",end_turn,153,291,,0.003216,2,NK cells,1.0,1.0,0.0
claude-sonnet-5,pbmc_c5_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,FCGR3A Monocytes,Monocyte/Macrophage,0.75,"{""cell_type"": ""Monocyte/Macrophage"", ""confidence"": 0.75}",end_turn,119,32,,0.000558,2,Monocytes (unspecified),0.5,0.0,1.0
claude-sonnet-5,pbmc_c5_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,FCGR3A Monocytes,CD16+ non-classical monocytes,0.85,"{""cell_type"": ""CD16+ non-classical monocytes"", ""confidence"": 0.85}",end_turn,153,264,,0.002946,2,FCGR3A Monocytes,1.0,1.0,0.0
claude-sonnet-5,pbmc_c5_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,FCGR3A Monocytes,Monocyte (non-classical/CD16+),0.7,"{""cell_type"": ""Monocyte (non-classical/CD16+)"", ""confidence"": 0.7}",end_turn,117,37,,0.000604,2,FCGR3A Monocytes,1.0,1.0,0.0
claude-sonnet-5,pbmc_c5_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,FCGR3A Monocytes,Monocyte (myeloid/macrophage lineage),0.8,"{""cell_type"": ""Monocyte (myeloid/macrophage lineage)"", ""confidence"": 0.8}",end_turn,153,287,,0.003176,2,Monocytes (unspecified),0.5,0.0,1.0
claude-sonnet-5,pbmc_c5_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,FCGR3A Monocytes,Monocyte,0.7,"```json
{""cell_type"": ""Monocyte"", ""confidence"": 0.7}
```",end_turn,118,31,,0.000546,2,Monocytes (unspecified),0.5,0.0,1.0
claude-sonnet-5,pbmc_c5_n_genes_1_r0_symbol,symbol,n_genes,1,0,FCGR3A Monocytes,Monocyte (CD14+/CD16+ myeloid cell),0.6,"{""cell_type"": ""Monocyte (CD14+/CD16+ myeloid cell)"", ""confidence"": 0.6}",end_turn,67,44,,0.000574,2,FCGR3A Monocytes,1.0,1.0,0.0
claude-sonnet-5,pbmc_c5_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,FCGR3A Monocytes,"Monocyte (myeloid lineage, likely CD14+ monocyte/macrophage)",0.75,"{""cell_type"": ""Monocyte (myeloid lineage, likely CD14+ monocyte/macrophage)"", ""confidence"": 0.75}",end_turn,153,492,,0.005226,2,CD14 Monocytes,0.0,0.0,0.0
claude-sonnet-5,pbmc_c5_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,FCGR3A Monocytes,Monocyte,0.6,"{""cell_type"": ""Monocyte"", ""confidence"": 0.6}",end_turn,153,336,,0.003666,2,Monocytes (unspecified),0.5,0.0,1.0
claude-sonnet-5,pbmc_c5_n_genes_3_r0_symbol,symbol,n_genes,3,0,FCGR3A Monocytes,"Monocyte (myeloid, likely CD14+/CD16+ monocyte)",0.75,"```json
{""cell_type"": ""Monocyte (myeloid, likely CD14+/CD16+ monocyte)"", ""confidence"": 0.75}
```",end_turn,78,54,,0.000696,2,FCGR3A Monocytes,1.0,1.0,0.0
claude-sonnet-5,pbmc_c5_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,FCGR3A Monocytes,Monocyte,0.65,"{""cell_type"": ""Monocyte"", ""confidence"": 0.65}",end_turn,72,130,,0.001444,2,Monocytes (unspecified),0.5,0.0,1.0
claude-sonnet-5,pbmc_c5_n_genes_5_r0_symbol,symbol,n_genes,5,0,FCGR3A Monocytes,CD16+ non-classical monocyte,0.85,"{""cell_type"": ""CD16+ non-classical monocyte"", ""confidence"": 0.85}",end_turn,90,34,,0.00052,2,FCGR3A Monocytes,1.0,1.0,0.0
claude-sonnet-5,pbmc_c5_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,FCGR3A Monocytes,Monocyte (CD14+ myeloid cell),0.85,"{""cell_type"": ""Monocyte (CD14+ myeloid cell)"", ""confidence"": 0.85}",end_turn,90,237,,0.00255,2,CD14 Monocytes,0.0,0.0,0.0
claude-sonnet-5,pbmc_c5_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,FCGR3A Monocytes,CD16+ (non-classical) monocyte,0.85,"{""cell_type"": ""CD16+ (non-classical) monocyte"", ""confidence"": 0.85}",end_turn,108,200,,0.002216,2,FCGR3A Monocytes,1.0,1.0,0.0
claude-sonnet-5,pbmc_c5_n_genes_10_r0_symbol,symbol,n_genes,10,0,FCGR3A Monocytes,CD16+ non-classical monocyte,0.85,"{""cell_type"": ""CD16+ non-classical monocyte"", ""confidence"": 0.85}",end_turn,117,34,,0.000574,2,FCGR3A Monocytes,1.0,1.0,0.0
claude-sonnet-5,pbmc_c5_noise_0_r0_symbol,symbol,noise,0,0,FCGR3A Monocytes,CD16+ (non-classical) monocyte,0.85,"```json
{""cell_type"": ""CD16+ (non-classical) monocyte"", ""confidence"": 0.85}
```",end_turn,117,41,,0.000644,2,FCGR3A Monocytes,1.0,1.0,0.0
claude-sonnet-5,pbmc_c5_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,FCGR3A Monocytes,CD16+ non-classical monocytes,0.85,"{""cell_type"": ""CD16+ non-classical monocytes"", ""confidence"": 0.85}",end_turn,153,265,,0.002956,2,FCGR3A Monocytes,1.0,1.0,0.0
claude-sonnet-5,pbmc_c5_noise_2_r0_symbol,symbol,noise,2,0,FCGR3A Monocytes,Non-classical (CD16+) monocyte,0.85,"{""cell_type"": ""Non-classical (CD16+) monocyte"", ""confidence"": 0.85}",end_turn,119,36,,0.000598,2,FCGR3A Monocytes,1.0,1.0,0.0
claude-sonnet-5,pbmc_c5_noise_0_r0_ensembl,ensembl,noise,0,0,FCGR3A Monocytes,CD16+ non-classical monocyte,0.85,"{""cell_type"": ""CD16+ non-classical monocyte"", ""confidence"": 0.85}",end_turn,153,268,,0.002986,2,FCGR3A Monocytes,1.0,1.0,0.0
claude-sonnet-5,pbmc_c5_noise_2_r1_symbol,symbol,noise,2,1,FCGR3A Monocytes,CD16+ non-classical/intermediate monocyte,0.75,"{""cell_type"": ""CD16+ non-classical/intermediate monocyte"", ""confidence"": 0.75}",end_turn,118,39,,0.000626,2,FCGR3A Monocytes,1.0,1.0,0.0
claude-sonnet-5,pbmc_c5_noise_2_r0_ensembl,ensembl,noise,2,0,FCGR3A Monocytes,CD16+ (non-classical) monocyte,0.85,"{""cell_type"": ""CD16+ (non-classical) monocyte"", ""confidence"": 0.85}",end_turn,153,266,,0.002966,2,FCGR3A Monocytes,1.0,1.0,0.0
claude-sonnet-5,pbmc_c5_noise_2_r2_symbol,symbol,noise,2,2,FCGR3A Monocytes,CD16+ non-classical monocyte,0.85,"{""cell_type"": ""CD16+ non-classical monocyte"", ""confidence"": 0.85}",end_turn,120,34,,0.00058,2,FCGR3A Monocytes,1.0,1.0,0.0
claude-sonnet-5,pbmc_c5_noise_4_r0_symbol,symbol,noise,4,0,FCGR3A Monocytes,CD16+ non-classical monocyte,0.8,"{""cell_type"": ""CD16+ non-classical monocyte"", ""confidence"": 0.8}",end_turn,118,34,,0.000576,2,FCGR3A Monocytes,1.0,1.0,0.0
claude-sonnet-5,pbmc_c5_noise_2_r1_ensembl,ensembl,noise,2,1,FCGR3A Monocytes,CD16+ non-classical monocytes,0.75,"{""cell_type"": ""CD16+ non-classical monocytes"", ""confidence"": 0.75}",end_turn,153,549,,0.005796,2,FCGR3A Monocytes,1.0,1.0,0.0
claude-sonnet-5,pbmc_c5_noise_4_r1_symbol,symbol,noise,4,1,FCGR3A Monocytes,CD16+ (non-classical) monocyte,0.75,"{""cell_type"": ""CD16+ (non-classical) monocyte"", ""confidence"": 0.75}",end_turn,124,36,,0.000608,2,FCGR3A Monocytes,1.0,1.0,0.0
claude-sonnet-5,pbmc_c5_noise_2_r2_ensembl,ensembl,noise,2,2,FCGR3A Monocytes,CD16+ (non-classical) monocytes,0.8,"{""cell_type"": ""CD16+ (non-classical) monocytes"", ""confidence"": 0.8}",end_turn,153,505,,0.005356,2,FCGR3A Monocytes,1.0,1.0,0.0
claude-sonnet-5,pbmc_c5_noise_4_r2_symbol,symbol,noise,4,2,FCGR3A Monocytes,CD16+ (non-classical) monocyte,0.85,"{""cell_type"": ""CD16+ (non-classical) monocyte"", ""confidence"": 0.85}",end_turn,125,36,,0.00061,2,FCGR3A Monocytes,1.0,1.0,0.0
claude-sonnet-5,pbmc_c5_noise_4_r0_ensembl,ensembl,noise,4,0,FCGR3A Monocytes,CD16+ (non-classical) monocyte,0.75,"```json
{""cell_type"": ""CD16+ (non-classical) monocyte"", ""confidence"": 0.75}
```",end_turn,153,480,,0.005106,2,FCGR3A Monocytes,1.0,1.0,0.0
claude-sonnet-5,pbmc_c5_noise_6_r0_symbol,symbol,noise,6,0,FCGR3A Monocytes,"Monocyte (myeloid, likely CD14+ monocyte/macrophage lineage)",0.65,"```json
{""cell_type"": ""Monocyte (myeloid, likely CD14+ monocyte/macrophage lineage)"", ""confidence"": 0.65}
```",end_turn,122,57,,0.000814,2,CD14 Monocytes,0.0,0.0,0.0
claude-sonnet-5,pbmc_c5_noise_4_r1_ensembl,ensembl,noise,4,1,FCGR3A Monocytes,CD16+ (non-classical) monocyte,0.75,"{""cell_type"": ""CD16+ (non-classical) monocyte"", ""confidence"": 0.75}",end_turn,153,551,,0.005816,2,FCGR3A Monocytes,1.0,1.0,0.0
claude-sonnet-5,pbmc_c5_noise_6_r1_symbol,symbol,noise,6,1,FCGR3A Monocytes,Non-classical (CD16+) monocyte,0.65,"```json
{""cell_type"": ""Non-classical (CD16+) monocyte"", ""confidence"": 0.65}
```",end_turn,121,41,,0.000652,2,FCGR3A Monocytes,1.0,1.0,0.0
claude-sonnet-5,pbmc_c5_noise_4_r2_ensembl,ensembl,noise,4,2,FCGR3A Monocytes,CD16+ (non-classical) monocytes,0.75,"{""cell_type"": ""CD16+ (non-classical) monocytes"", ""confidence"": 0.75}",end_turn,153,478,,0.005086,2,FCGR3A Monocytes,1.0,1.0,0.0
claude-sonnet-5,pbmc_c5_noise_6_r0_ensembl,ensembl,noise,6,0,FCGR3A Monocytes,Dendritic cell (myeloid/conventional DC),0.55,"```json
{""cell_type"": ""Dendritic cell (myeloid/conventional DC)"", ""confidence"": 0.55}
```",end_turn,153,475,,0.005056,2,Dendritic cells,0.0,0.0,0.0
claude-sonnet-5,pbmc_c5_noise_6_r2_symbol,symbol,noise,6,2,FCGR3A Monocytes,CD16+ (non-classical) monocyte,0.65,"```json
{""cell_type"": ""CD16+ (non-classical) monocyte"", ""confidence"": 0.65}
```",end_turn,128,41,,0.000666,2,FCGR3A Monocytes,1.0,1.0,0.0
claude-sonnet-5,pbmc_c5_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,FCGR3A Monocytes,CD16+ (non-classical) monocyte,0.85,"```json
{""cell_type"": ""CD16+ (non-classical) monocyte"", ""confidence"": 0.85}
```",end_turn,117,41,,0.000644,2,FCGR3A Monocytes,1.0,1.0,0.0
claude-sonnet-5,pbmc_c5_noise_6_r1_ensembl,ensembl,noise,6,1,FCGR3A Monocytes,CD16+ (non-classical) monocytes,0.6,"```json
{""cell_type"": ""CD16+ (non-classical) monocytes"", ""confidence"": 0.6}
```",end_turn,153,557,,0.005876,2,FCGR3A Monocytes,1.0,1.0,0.0
claude-sonnet-5,pbmc_c5_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,FCGR3A Monocytes,CD16+ non-classical monocyte,0.85,"```json
{""cell_type"": ""CD16+ non-classical monocyte"", ""confidence"": 0.85}
```",end_turn,117,39,,0.000624,2,FCGR3A Monocytes,1.0,1.0,0.0
claude-sonnet-5,pbmc_c5_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,FCGR3A Monocytes,CD16+ non-classical monocytes,0.85,"{""cell_type"": ""CD16+ non-classical monocytes"", ""confidence"": 0.85}",end_turn,153,256,,0.002866,2,FCGR3A Monocytes,1.0,1.0,0.0
claude-sonnet-5,pbmc_c5_noise_6_r2_ensembl,ensembl,noise,6,2,FCGR3A Monocytes,Natural Killer (NK) cells (CD16+ subset),0.55,"{""cell_type"": ""Natural Killer (NK) cells (CD16+ subset)"", ""confidence"": 0.55}",end_turn,153,634,,0.006646,2,FCGR3A Monocytes,1.0,1.0,0.0
claude-sonnet-5,pbmc_c6_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,Dendritic cells,Dendritic cell (myeloid/conventional DC),0.85,"```json
{""cell_type"": ""Dendritic cell (myeloid/conventional DC)"", ""confidence"": 0.85}
```",end_turn,138,45,,0.000726,2,Dendritic cells,1.0,1.0,0.0
claude-sonnet-5,pbmc_c5_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,FCGR3A Monocytes,CD16+ non-classical monocytes,0.85,"{""cell_type"": ""CD16+ non-classical monocytes"", ""confidence"": 0.85}",end_turn,153,256,,0.002866,2,FCGR3A Monocytes,1.0,1.0,0.0
claude-sonnet-5,pbmc_c6_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,Dendritic cells,"Conventional dendritic cell (myeloid DC, cDC2)",0.75,"{""cell_type"": ""Conventional dendritic cell (myeloid DC, cDC2)"", ""confidence"": 0.75}",end_turn,123,44,,0.000686,2,Dendritic cells,1.0,1.0,0.0
claude-sonnet-5,pbmc_c6_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,Dendritic cells,"Dendritic cell (myeloid/conventional DC, HLA-DR+ antigen-presenting cell)",0.75,"{""cell_type"": ""Dendritic cell (myeloid/conventional DC, HLA-DR+ antigen-presenting cell)"", ""confidence"": 0.75}",end_turn,153,326,,0.003566,2,Dendritic cells,1.0,1.0,0.0
claude-sonnet-5,pbmc_c6_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,Dendritic cells,"Monocyte (myeloid dendritic cell/monocyte-derived, antigen-presenting)",0.65,"```json
{""cell_type"": ""Monocyte (myeloid dendritic cell/monocyte-derived, antigen-presenting)"", ""confidence"": 0.65}
```",end_turn,122,59,,0.000834,2,Dendritic cells,1.0,1.0,0.0
claude-sonnet-5,pbmc_c6_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,Dendritic cells,"Monocyte (classical, CD14+)",0.7,"{""cell_type"": ""Monocyte (classical, CD14+)"", ""confidence"": 0.7}",end_turn,153,349,,0.003796,2,CD14 Monocytes,0.0,0.0,0.0
claude-sonnet-5,pbmc_c6_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,Dendritic cells,Monocyte/myeloid cell,0.7,"{""cell_type"": ""Monocyte/myeloid cell"", ""confidence"": 0.7}",end_turn,117,33,,0.000564,2,Monocytes (unspecified),0.0,0.0,1.0
claude-sonnet-5,pbmc_c6_n_genes_1_r0_symbol,symbol,n_genes,1,0,Dendritic cells,"Dendritic cell / antigen-presenting cell (myeloid lineage, e.g., monocyte or dendritic cell)",0.3,"{""cell_type"": ""Dendritic cell / antigen-presenting cell (myeloid lineage, e.g., monocyte or dendritic cell)"", ""confidence"": 0.3}",end_turn,72,63,,0.000774,2,Dendritic cells,1.0,1.0,0.0
claude-sonnet-5,pbmc_c6_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,Dendritic cells,Neutrophil,0.7,"{""cell_type"": ""Neutrophil"", ""confidence"": 0.7}",end_turn,153,493,,0.005236,2,other,0.0,0.0,0.0
claude-sonnet-5,pbmc_c6_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,Dendritic cells,Monocyte (myeloid lineage),0.75,"{""cell_type"": ""Monocyte (myeloid lineage)"", ""confidence"": 0.75}",end_turn,153,346,,0.003766,2,Monocytes (unspecified),0.0,0.0,1.0
claude-sonnet-5,pbmc_c6_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,Dendritic cells,"T cell (likely, based on HLA-DPA1 marker)",0.3,"```json
{""cell_type"": ""T cell (likely, based on HLA-DPA1 marker)"", ""confidence"": 0.3}
```",end_turn,72,47,,0.000614,2,T cells (unspecified),0.0,0.0,1.0
claude-sonnet-5,pbmc_c6_n_genes_3_r0_symbol,symbol,n_genes,3,0,Dendritic cells,Dendritic cell (or other antigen-presenting cell such as B cell/monocyte) - MHC class II high,0.6,"```json
{""cell_type"": ""Dendritic cell (or other antigen-presenting cell such as B cell/monocyte) - MHC class II high"", ""confidence"": 0.6}
```",end_turn,89,63,,0.000808,2,B cells,0.0,0.0,0.0
claude-sonnet-5,pbmc_c6_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,Dendritic cells,"Dendritic cell (or other antigen-presenting cell, e.g., monocyte/B cell) - marked by MHC class II genes HLA-DPA1, HLA-DPB1, HLA-DRA",0.55,"{""cell_type"": ""Dendritic cell (or other antigen-presenting cell, e.g., monocyte/B cell) - marked by MHC class II genes HLA-DPA1, HLA-DPB1, HLA-DRA"", ""confidence"": 0.55}",end_turn,90,186,,0.00204,2,B cells,0.0,0.0,0.0
claude-sonnet-5,pbmc_c6_n_genes_5_r0_symbol,symbol,n_genes,5,0,Dendritic cells,"Antigen-presenting cell (e.g., dendritic cell/B cell/monocyte - MHC class II high, likely myeloid dendritic cell)",0.6,"```json
{""cell_type"": ""Antigen-presenting cell (e.g., dendritic cell/B cell/monocyte - MHC class II high, likely myeloid dendritic cell)"", ""confidence"": 0.6}
```",end_turn,102,77,,0.000974,2,B cells,0.0,0.0,0.0
claude-sonnet-5,pbmc_c6_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,Dendritic cells,"Dendritic cell / antigen-presenting cell (myeloid, e.g. monocyte-derived dendritic cell or macrophage) - marked by MHC class II genes (HLA-DPA1, HLA-DPB1, HLA-DRA, HLA-DRB1) and CD74",0.6,"{""cell_type"": ""Dendritic cell / antigen-presenting cell (myeloid, e.g. monocyte-derived dendritic cell or macrophage) - marked by MHC class II genes (HLA-DPA1, HLA-DPB1, HLA-DRA, HLA-DRB1) and CD74"", ""confidence"": 0.6}",end_turn,108,267,,0.002886,2,Dendritic cells,1.0,1.0,0.0
claude-sonnet-5,pbmc_c6_n_genes_10_r0_symbol,symbol,n_genes,10,0,Dendritic cells,Dendritic cell (myeloid/conventional DC),0.85,"```json
{""cell_type"": ""Dendritic cell (myeloid/conventional DC)"", ""confidence"": 0.85}
```",end_turn,138,45,,0.000726,2,Dendritic cells,1.0,1.0,0.0
claude-sonnet-5,pbmc_c6_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,Dendritic cells,"Dendritic cell (myeloid/conventional DC, antigen-presenting cell)",0.85,"{""cell_type"": ""Dendritic cell (myeloid/conventional DC, antigen-presenting cell)"", ""confidence"": 0.85}",end_turn,153,294,,0.003246,2,Dendritic cells,1.0,1.0,0.0
claude-sonnet-5,pbmc_c6_noise_0_r0_symbol,symbol,noise,0,0,Dendritic cells,"Dendritic cell (myeloid/conventional DC, HLA-DR+ CD1c/FCER1A+ subset)",0.85,"```json
{""cell_type"": ""Dendritic cell (myeloid/conventional DC, HLA-DR+ CD1c/FCER1A+ subset)"", ""confidence"": 0.85}
```",end_turn,138,68,,0.000956,2,Dendritic cells,1.0,1.0,0.0
claude-sonnet-5,pbmc_c6_noise_2_r0_symbol,symbol,noise,2,0,Dendritic cells,"Dendritic cell (myeloid/conventional DC, likely cDC2 based on FCER1A and HLA-DR/DP/DQ expression)",0.85,"```json
{""cell_type"": ""Dendritic cell (myeloid/conventional DC, likely cDC2 based on FCER1A and HLA-DR/DP/DQ expression)"", ""confidence"": 0.85}
```",end_turn,135,76,,0.00103,2,Dendritic cells,1.0,1.0,0.0
claude-sonnet-5,pbmc_c6_noise_0_r0_ensembl,ensembl,noise,0,0,Dendritic cells,Dendritic cell (myeloid/conventional DC) or monocyte - antigen-presenting cell characterized by high MHC class II expression,0.75,"{""cell_type"": ""Dendritic cell (myeloid/conventional DC) or monocyte - antigen-presenting cell characterized by high MHC class II expression"", ""confidence"": 0.75}",end_turn,153,442,,0.004726,2,Dendritic cells,1.0,1.0,0.0
claude-sonnet-5,pbmc_c6_noise_2_r1_symbol,symbol,noise,2,1,Dendritic cells,Dendritic cell (myeloid/conventional DC),0.85,"```json
{""cell_type"": ""Dendritic cell (myeloid/conventional DC)"", ""confidence"": 0.85}
```",end_turn,132,45,,0.000714,2,Dendritic cells,1.0,1.0,0.0
claude-sonnet-5,pbmc_c6_noise_2_r0_ensembl,ensembl,noise,2,0,Dendritic cells,Dendritic cell (myeloid/conventional DC),0.85,"{""cell_type"": ""Dendritic cell (myeloid/conventional DC)"", ""confidence"": 0.85}",end_turn,153,377,,0.004076,2,Dendritic cells,1.0,1.0,0.0
claude-sonnet-5,pbmc_c6_noise_2_r2_symbol,symbol,noise,2,2,Dendritic cells,Dendritic cell (myeloid/conventional DC),0.7,"```json
{""cell_type"": ""Dendritic cell (myeloid/conventional DC)"", ""confidence"": 0.7}
```",end_turn,134,45,,0.000718,2,Dendritic cells,1.0,1.0,0.0
claude-sonnet-5,pbmc_c6_noise_4_r0_symbol,symbol,noise,4,0,Dendritic cells,Dendritic cell (myeloid/conventional DC),0.75,"{""cell_type"": ""Dendritic cell (myeloid/conventional DC)"", ""confidence"": 0.75}",end_turn,130,40,,0.00066,2,Dendritic cells,1.0,1.0,0.0
claude-sonnet-5,pbmc_c6_noise_2_r1_ensembl,ensembl,noise,2,1,Dendritic cells,Dendritic cell (conventional/myeloid DC),0.85,"```json
{""cell_type"": ""Dendritic cell (conventional/myeloid DC)"", ""confidence"": 0.85}
```

**Reasoning:** The gene set is dominated by MHC class II genes (HLA-DPA1, HLA-DRB1, HLA-DQA1, HLA-DRB5, HLA-DMA) along with CD74 (invariant chain, MHC II chaperone), CST3 (Cystatin C, highly expressed in myeloid/DC lineages), and FCER1A (high-affinity IgE receptor alpha chain, a classic conventional dendritic cell marker). This combination—especially FCER1A + CD74 + multiple HLA-DR/DP/DQ genes—is a well-established signature for conventional (myeloid) dendritic cells in human blood scRNA-seq datasets.",end_turn,153,640,,0.006706,2,Dendritic cells,1.0,1.0,0.0
