id,format,knob,level,replicate,answer,predicted,confidence,raw,finish_reason,prompt_tokens,completion_tokens,reasoning_tokens,cost_usd,run
pbmc_c0_noise_2_r1_ensembl,ensembl,noise,2,1,CD8 T cells,CD8+ cytotoxic T cell / NK cell (cytotoxic lymphocyte),0.75,"{""cell_type"": ""CD8+ cytotoxic T cell / NK cell (cytotoxic lymphocyte)"", ""confidence"": 0.75}",end_turn,153,290,,0.003206,1
pbmc_c0_noise_4_r0_symbol,symbol,noise,4,0,CD8 T cells,CD8+ cytotoxic T cell (effector/memory),0.75,"```json
{""cell_type"": ""CD8+ cytotoxic T cell (effector/memory)"", ""confidence"": 0.75}
```",end_turn,116,47,,0.000702,1
pbmc_c0_noise_4_r1_symbol,symbol,noise,4,1,CD8 T cells,Cytotoxic T cell (CD8+ T cell / NK-like T cell),0.75,"```json
{""cell_type"": ""Cytotoxic T cell (CD8+ T cell / NK-like T cell)"", ""confidence"": 0.75}
```",end_turn,115,54,,0.00077,1
pbmc_c0_noise_2_r2_ensembl,ensembl,noise,2,2,CD8 T cells,CD8+ cytotoxic T lymphocyte,0.75,"{""cell_type"": ""CD8+ cytotoxic T lymphocyte"", ""confidence"": 0.75}",end_turn,153,521,,0.005516,1
pbmc_c0_noise_4_r2_symbol,symbol,noise,4,2,CD8 T cells,Cytotoxic T cell / NK cell (CD8+ T / NK lineage),0.7,"```json
{""cell_type"": ""Cytotoxic T cell / NK cell (CD8+ T / NK lineage)"", ""confidence"": 0.7}
```",end_turn,118,55,,0.000786,1
pbmc_c0_noise_4_r0_ensembl,ensembl,noise,4,0,CD8 T cells,CD8+ cytotoxic T cell,0.65,"```json
{""cell_type"": ""CD8+ cytotoxic T cell"", ""confidence"": 0.65}
```",end_turn,153,687,,0.007176,1
pbmc_c0_noise_4_r1_ensembl,ensembl,noise,4,1,CD8 T cells,CD8+ cytotoxic T lymphocyte,0.8,"```json
{""cell_type"": ""CD8+ cytotoxic T lymphocyte"", ""confidence"": 0.8}
```",end_turn,153,481,,0.005116,1
pbmc_c0_noise_6_r0_symbol,symbol,noise,6,0,CD8 T cells,NK cell (or cytotoxic CD8+ T cell),0.7,"```json
{""cell_type"": ""NK cell (or cytotoxic CD8+ T cell)"", ""confidence"": 0.7}
```",end_turn,115,47,,0.0007,1
pbmc_c0_noise_4_r2_ensembl,ensembl,noise,4,2,CD8 T cells,NK cell (or cytotoxic T lymphocyte),0.75,"{""cell_type"": ""NK cell (or cytotoxic T lymphocyte)"", ""confidence"": 0.75}",end_turn,153,310,,0.003406,1
pbmc_c0_noise_6_r1_symbol,symbol,noise,6,1,CD8 T cells,CD8+ cytotoxic T cell,0.7,"```json
{""cell_type"": ""CD8+ cytotoxic T cell"", ""confidence"": 0.7}
```",end_turn,119,40,,0.000638,1
pbmc_c0_noise_6_r0_ensembl,ensembl,noise,6,0,CD8 T cells,CD8+ cytotoxic T cell (effector/memory),0.75,"{""cell_type"": ""CD8+ cytotoxic T cell (effector/memory)"", ""confidence"": 0.75}",end_turn,153,444,,0.004746,1
pbmc_c0_noise_6_r2_symbol,symbol,noise,6,2,CD8 T cells,CD8+ cytotoxic T cell / NK-like lymphocyte,0.6,"```json
{""cell_type"": ""CD8+ cytotoxic T cell / NK-like lymphocyte"", ""confidence"": 0.6}
```",end_turn,120,51,,0.00075,1
pbmc_c0_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,CD8 T cells,Cytotoxic T cell (CD8+ T cell / NK-like T cell),0.75,"```json
{""cell_type"": ""Cytotoxic T cell (CD8+ T cell / NK-like T cell)"", ""confidence"": 0.75}
```",end_turn,112,54,,0.000764,1
pbmc_c0_noise_6_r1_ensembl,ensembl,noise,6,1,CD8 T cells,CD8+ cytotoxic T cells,0.7,"{""cell_type"": ""CD8+ cytotoxic T cells"", ""confidence"": 0.7}",end_turn,153,565,,0.005956,1
pbmc_c0_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,CD8 T cells,Cytotoxic T lymphocyte (CD8+ T cell / NK-like T cell),0.75,"{""cell_type"": ""Cytotoxic T lymphocyte (CD8+ T cell / NK-like T cell)"", ""confidence"": 0.75}",end_turn,112,53,,0.000754,1
pbmc_c0_noise_6_r2_ensembl,ensembl,noise,6,2,CD8 T cells,"NK cells (cytotoxic lymphocytes, based on GZMA and HLA class I markers)",0.55,"{""cell_type"": ""NK cells (cytotoxic lymphocytes, based on GZMA and HLA class I markers)"", ""confidence"": 0.55}",end_turn,153,494,,0.005246,1
pbmc_c1_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,CD4 T cells,"T lymphocyte (likely naive T cell), characterized by high ribosomal protein gene expression",0.5,"{""cell_type"": ""T lymphocyte (likely naive T cell), characterized by high ribosomal protein gene expression"", ""confidence"": 0.5}",end_turn,113,53,,0.000756,1
pbmc_c0_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,CD8 T cells,CD8+ cytotoxic T cell,0.85,"```json
{""cell_type"": ""CD8+ cytotoxic T cell"", ""confidence"": 0.85}
```

**Reasoning:** The marker genes strongly indicate cytotoxic T lymphocytes:
- **CD3D** (ENSG00000167286) – core T-cell receptor complex component, confirms T-cell lineage
- **NKG7** (ENSG00000105374), **GZMA** (ENSG00000145649), **CST7** (ENSG00000077984), **CTSW** (ENSG00000172543) – classic cytotoxic granule/effector molecules
- **CCL5** (ENSG00000161570) – chemokine highly expressed in effector/memory CD8+ T cells and NK cells
- **IL32** (ENSG00000008517) – associated with activated T cells
- **B2M, HLA-A, HLA-C** – MHC class I components, broadly expressed but consistent with immune effector cells

The combination of CD3D with strong cytotoxic effector markers (NKG7, GZMA, CST7, CTSW) points to a CD8+ cytotoxic T cell population rather than NK cells (which would lack CD3D).",end_turn,153,639,,0.006696,1
pbmc_c0_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,CD8 T cells,CD8+ cytotoxic T cell,0.85,"{""cell_type"": ""CD8+ cytotoxic T cell"", ""confidence"": 0.85}",end_turn,153,363,,0.003936,1
pbmc_c1_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,CD4 T cells,"T cell (CD3D+ lymphocyte, likely naive/resting T cell with high ribosomal protein expression)",0.75,"```json
{""cell_type"": ""T cell (CD3D+ lymphocyte, likely naive/resting T cell with high ribosomal protein expression)"", ""confidence"": 0.75}
```",end_turn,118,65,,0.000886,1
pbmc_c1_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,CD4 T cells,Naive T lymphocyte (ribosomal protein gene-high lymphocyte cluster),0.55,"```json
{""cell_type"": ""Naive T lymphocyte (ribosomal protein gene-high lymphocyte cluster)"", ""confidence"": 0.55}
```",end_turn,153,341,,0.003716,1
pbmc_c1_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,CD4 T cells,"Lymphocyte (likely T cell), characterized by high ribosomal protein gene expression",0.4,"```json
{""cell_type"": ""Lymphocyte (likely T cell), characterized by high ribosomal protein gene expression"", ""confidence"": 0.4}
```",end_turn,118,56,,0.000796,1
pbmc_c1_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,CD4 T cells,T cell,0.75,"{""cell_type"": ""T cell"", ""confidence"": 0.75}",end_turn,153,356,,0.003866,1
pbmc_c1_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,CD4 T cells,"T cell (likely CD3E+ lymphocyte, possibly CD4+ T cell) with high ribosomal protein gene expression",0.7,"```json
{""cell_type"": ""T cell (likely CD3E+ lymphocyte, possibly CD4+ T cell) with high ribosomal protein gene expression"", ""confidence"": 0.7}
```",end_turn,114,70,,0.000928,1
pbmc_c1_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,CD4 T cells,"Lymphocyte (T cell), based on a ribosomal protein gene signature (RPL13, RPL27A, RPL21, RPS3A, RPL13A, RPL37A, RPL37, RPL11, RPSA, RPS13) typical of high-ribosomal-content resting lymphocytes",0.35,"{""cell_type"": ""Lymphocyte (T cell), based on a ribosomal protein gene signature (RPL13, RPL27A, RPL21, RPS3A, RPL13A, RPL37A, RPL37, RPL11, RPSA, RPS13) typical of high-ribosomal-content resting lymphocytes"", ""confidence"": 0.35}",end_turn,153,402,,0.004326,1
pbmc_c1_n_genes_1_r0_symbol,symbol,n_genes,1,0,CD4 T cells,Lymphocyte (likely T cell) - ribosomal protein gene provides low specificity,0.2,"```json
{""cell_type"": ""Lymphocyte (likely T cell) - ribosomal protein gene provides low specificity"", ""confidence"": 0.2}
```",end_turn,68,56,,0.000696,1
pbmc_c1_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,CD4 T cells,Erythroid cells (RPS12-expressing),0.3,"{""cell_type"": ""Erythroid cells (RPS12-expressing)"", ""confidence"": 0.3}",end_turn,72,38,,0.000524,1
pbmc_c1_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,CD4 T cells,T cell (CD3E+ lymphocyte),0.75,"{""cell_type"": ""T cell (CD3E+ lymphocyte)"", ""confidence"": 0.75}",end_turn,153,278,,0.003086,1
pbmc_c1_n_genes_3_r0_symbol,symbol,n_genes,3,0,CD4 T cells,T lymphocyte (likely CD4+ naive/resting T cell),0.35,"{""cell_type"": ""T lymphocyte (likely CD4+ naive/resting T cell)"", ""confidence"": 0.35}",end_turn,78,45,,0.000606,1
pbmc_c1_n_genes_5_r0_symbol,symbol,n_genes,5,0,CD4 T cells,"T lymphocyte (or general lymphocyte, ribosomal-protein-high, possibly low-quality/naive lymphocyte cluster)",0.35,"{""cell_type"": ""T lymphocyte (or general lymphocyte, ribosomal-protein-high, possibly low-quality/naive lymphocyte cluster)"", ""confidence"": 0.35}",end_turn,88,69,,0.000866,1
pbmc_c1_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,CD4 T cells,"T cell (likely naive lymphocyte population, based on high ribosomal protein and LDHB expression)",0.4,"{""cell_type"": ""T cell (likely naive lymphocyte population, based on high ribosomal protein and LDHB expression)"", ""confidence"": 0.4}",end_turn,90,274,,0.00292,1
pbmc_c1_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,CD4 T cells,Lymphocyte (likely naive T cell),0.5,"{""cell_type"": ""Lymphocyte (likely naive T cell)"", ""confidence"": 0.5}",end_turn,108,213,,0.002346,1
pbmc_c1_n_genes_10_r0_symbol,symbol,n_genes,10,0,CD4 T cells,"T lymphocyte (likely naive/resting T cell, ribosomal-high)",0.5,"```json
{""cell_type"": ""T lymphocyte (likely naive/resting T cell, ribosomal-high)"", ""confidence"": 0.5}
```",end_turn,113,53,,0.000756,1
pbmc_c1_noise_0_r0_symbol,symbol,noise,0,0,CD4 T cells,"Lymphocyte (T cell), likely naive T cell - ribosomal protein-high signature",0.4,"```json
{""cell_type"": ""Lymphocyte (T cell), likely naive T cell - ribosomal protein-high signature"", ""confidence"": 0.4}
```",end_turn,113,57,,0.000796,1
pbmc_c1_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,CD4 T cells,"Lymphocyte (likely naive T cell), based on high ribosomal protein gene expression (RPS12, RPS25, RPS28, RPS6, RPS3, RPS14, RPL31, RPL32, RPL13A) and LDHB",0.55,"{""cell_type"": ""Lymphocyte (likely naive T cell), based on high ribosomal protein gene expression (RPS12, RPS25, RPS28, RPS6, RPS3, RPS14, RPL31, RPL32, RPL13A) and LDHB"", ""confidence"": 0.55}",end_turn,153,382,,0.004126,1
pbmc_c1_noise_2_r0_symbol,symbol,noise,2,0,CD4 T cells,T cell (lymphocyte),0.5,"```json
{""cell_type"": ""T cell (lymphocyte)"", ""confidence"": 0.5}
```",end_turn,114,37,,0.000598,1
pbmc_c1_noise_2_r1_symbol,symbol,noise,2,1,CD4 T cells,T lymphocyte (naive T cell),0.55,"```json
{""cell_type"": ""T lymphocyte (naive T cell)"", ""confidence"": 0.55}
```",end_turn,118,40,,0.000636,1
pbmc_c1_noise_0_r0_ensembl,ensembl,noise,0,0,CD4 T cells,"Lymphocyte (likely naive T cell) — cluster characterized by high ribosomal protein gene expression (RPS/RPL genes), often reflecting a naive or resting lymphocyte population rather than a distinct lineage marker",0.4,"```json
{""cell_type"": ""Lymphocyte (likely naive T cell) — cluster characterized by high ribosomal protein gene expression (RPS/RPL genes), often reflecting a naive or resting lymphocyte population rather than a distinct lineage marker"", ""confidence"": 0.4}
```",end_turn,153,519,,0.005496,1
pbmc_c1_noise_2_r2_symbol,symbol,noise,2,2,CD4 T cells,"T lymphocyte (naive T cell, ribosomal-high)",0.55,"{""cell_type"": ""T lymphocyte (naive T cell, ribosomal-high)"", ""confidence"": 0.55}",end_turn,119,43,,0.000668,1
pbmc_c1_noise_4_r0_symbol,symbol,noise,4,0,CD4 T cells,Plasmacytoid dendritic cell / myeloid dendritic cell (blood DC subset),0.35,"```json
{""cell_type"": ""Plasmacytoid dendritic cell / myeloid dendritic cell (blood DC subset)"", ""confidence"": 0.35}
```",end_turn,120,59,,0.00083,1
pbmc_c1_noise_2_r1_ensembl,ensembl,noise,2,1,CD4 T cells,"Naive T cell (lymphocyte with high ribosomal protein expression, e.g., CD4+ naive T cell)",0.55,"{""cell_type"": ""Naive T cell (lymphocyte with high ribosomal protein expression, e.g., CD4+ naive T cell)"", ""confidence"": 0.55}",end_turn,153,481,,0.005116,1
pbmc_c1_noise_2_r2_ensembl,ensembl,noise,2,2,CD4 T cells,"T lymphocyte (naive/resting T cell, ribosomal-high signature)",0.45,"{""cell_type"": ""T lymphocyte (naive/resting T cell, ribosomal-high signature)"", ""confidence"": 0.45}",end_turn,153,476,,0.005066,1
pbmc_c1_noise_2_r0_ensembl,ensembl,noise,2,0,CD4 T cells,Naive T cell (ribosomal protein gene-high lymphocyte cluster),0.35,"{""cell_type"": ""Naive T cell (ribosomal protein gene-high lymphocyte cluster)"", ""confidence"": 0.35}",end_turn,153,659,,0.006896,1
pbmc_c1_noise_4_r1_symbol,symbol,noise,4,1,CD4 T cells,Erythroid precursor cell (reticulocyte-related),0.55,"```json
{""cell_type"": ""Erythroid precursor cell (reticulocyte-related)"", ""confidence"": 0.55}
```",end_turn,120,46,,0.0007,1
pbmc_c1_noise_4_r0_ensembl,ensembl,noise,4,0,CD4 T cells,Lymphocyte (likely T cell) - high ribosomal protein gene expression,0.4,"```json
{""cell_type"": ""Lymphocyte (likely T cell) - high ribosomal protein gene expression"", ""confidence"": 0.4}
```",end_turn,153,352,,0.003826,1
pbmc_c1_noise_4_r2_symbol,symbol,noise,4,2,CD4 T cells,T lymphocyte (likely naive T cell),0.55,"```json
{""cell_type"": ""T lymphocyte (likely naive T cell)"", ""confidence"": 0.55}
```",end_turn,118,42,,0.000656,1
pbmc_c1_noise_6_r0_symbol,symbol,noise,6,0,CD4 T cells,T lymphocyte,0.4,"```json
{""cell_type"": ""T lymphocyte"", ""confidence"": 0.4}
```",end_turn,122,33,,0.000574,1
pbmc_c1_noise_4_r1_ensembl,ensembl,noise,4,1,CD4 T cells,Erythroid cells (reticulocytes),0.75,"{""cell_type"": ""Erythroid cells (reticulocytes)"", ""confidence"": 0.75}",end_turn,153,397,,0.004276,1
pbmc_c1_noise_6_r1_symbol,symbol,noise,6,1,CD4 T cells,"T lymphocyte (ribosomal protein-high, likely resting/naive T cell)",0.35,"{""cell_type"": ""T lymphocyte (ribosomal protein-high, likely resting/naive T cell)"", ""confidence"": 0.35}",end_turn,121,50,,0.000742,1
pbmc_c1_noise_4_r2_ensembl,ensembl,noise,4,2,CD4 T cells,"T lymphocyte (likely naive T cell, based on high ribosomal protein gene expression)",0.4,"{""cell_type"": ""T lymphocyte (likely naive T cell, based on high ribosomal protein gene expression)"", ""confidence"": 0.4}",end_turn,153,452,,0.004826,1
pbmc_c1_noise_6_r2_symbol,symbol,noise,6,2,CD4 T cells,Reticulocyte/erythroid precursor (early erythroid lineage cell),0.45,"{""cell_type"": ""Reticulocyte/erythroid precursor (early erythroid lineage cell)"", ""confidence"": 0.45}",end_turn,119,48,,0.000718,1
pbmc_c1_noise_6_r0_ensembl,ensembl,noise,6,0,CD4 T cells,"Naive T lymphocyte (CD4+/CD8+ naive T cells, characterized by high ribosomal protein and housekeeping gene expression)",0.35,"{""cell_type"": ""Naive T lymphocyte (CD4+/CD8+ naive T cells, characterized by high ribosomal protein and housekeeping gene expression)"", ""confidence"": 0.35}",end_turn,153,548,,0.005786,1
pbmc_c1_noise_6_r1_ensembl,ensembl,noise,6,1,CD4 T cells,Hematopoietic stem/progenitor cell (ribosomal-high signature),0.35,"```json
{""cell_type"": ""Hematopoietic stem/progenitor cell (ribosomal-high signature)"", ""confidence"": 0.35}
```",end_turn,153,503,,0.005336,1
pbmc_c1_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,CD4 T cells,"T lymphocyte (likely naive T cell, ribosomal-high)",0.45,"```json
{""cell_type"": ""T lymphocyte (likely naive T cell, ribosomal-high)"", ""confidence"": 0.45}
```",end_turn,113,50,,0.000726,1
pbmc_c1_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,CD4 T cells,CD4+ T cell,0.75,"{""cell_type"": ""CD4+ T cell"", ""confidence"": 0.75}",end_turn,114,29,,0.000518,1
pbmc_c1_noise_6_r2_ensembl,ensembl,noise,6,2,CD4 T cells,Erythroid cells (reticulocytes/erythroid precursors),0.45,"```json
{""cell_type"": ""Erythroid cells (reticulocytes/erythroid precursors)"", ""confidence"": 0.45}
```",end_turn,153,528,,0.005586,1
pbmc_c1_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,CD4 T cells,T cell (CD3+ IL7R+ lymphocyte),0.9,"{""cell_type"": ""T cell (CD3+ IL7R+ lymphocyte)"", ""confidence"": 0.9}",end_turn,153,253,,0.002836,1
pbmc_c1_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,CD4 T cells,Lymphocyte (likely naive T cell) - ribosomal protein gene-high cluster,0.4,"{""cell_type"": ""Lymphocyte (likely naive T cell) - ribosomal protein gene-high cluster"", ""confidence"": 0.4}",end_turn,153,350,,0.003806,1
pbmc_c2_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,B cells,B cell,0.95,"```json
{""cell_type"": ""B cell"", ""confidence"": 0.95}
```",end_turn,131,29,,0.000552,1
pbmc_c2_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,B cells,Naive B cell,0.85,"{""cell_type"": ""Naive B cell"", ""confidence"": 0.85}",end_turn,128,27,,0.000526,1
pbmc_c2_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,B cells,B cell,0.97,"{""cell_type"": ""B cell"", ""confidence"": 0.97}",end_turn,153,293,,0.003236,1
pbmc_c2_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,B cells,B cell,0.85,"```json
{""cell_type"": ""B cell"", ""confidence"": 0.85}
```",end_turn,124,29,,0.000538,1
pbmc_c2_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,B cells,Naive B cells,0.8,"{""cell_type"": ""Naive B cells"", ""confidence"": 0.8}",end_turn,153,391,,0.004216,1
pbmc_c2_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,B cells,Naive B cell,0.6,"```json
{""cell_type"": ""Naive B cell"", ""confidence"": 0.6}
```",end_turn,117,32,,0.000554,1
pbmc_c2_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,B cells,B cell,0.85,"{""cell_type"": ""B cell"", ""confidence"": 0.85}",end_turn,153,323,,0.003536,1
pbmc_c2_n_genes_1_r0_symbol,symbol,n_genes,1,0,B cells,"Antigen-presenting cell (e.g., B cell/monocyte/dendritic cell) - MHC class II expressing",0.3,"{""cell_type"": ""Antigen-presenting cell (e.g., B cell/monocyte/dendritic cell) - MHC class II expressing"", ""confidence"": 0.3}",end_turn,67,61,,0.000744,1
pbmc_c2_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,B cells,"B cells (naive/memory, FCER2+ CD23+)",0.65,"{""cell_type"": ""B cells (naive/memory, FCER2+ CD23+)"", ""confidence"": 0.65}",end_turn,153,293,,0.003236,1
pbmc_c2_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,B cells,"B cells (or antigen-presenting cells expressing MHC class II, e.g., dendritic cells/monocytes)",0.4,"{""cell_type"": ""B cells (or antigen-presenting cells expressing MHC class II, e.g., dendritic cells/monocytes)"", ""confidence"": 0.4}",end_turn,72,189,,0.002034,1
pbmc_c2_n_genes_3_r0_symbol,symbol,n_genes,3,0,B cells,B cell,0.8,"```json
{""cell_type"": ""B cell"", ""confidence"": 0.8}
```",end_turn,80,29,,0.00045,1
pbmc_c2_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,B cells,B cell,0.85,"{""cell_type"": ""B cell"", ""confidence"": 0.85}",end_turn,90,117,,0.00135,1
pbmc_c2_n_genes_5_r0_symbol,symbol,n_genes,5,0,B cells,B cell,0.9,"```json
{""cell_type"": ""B cell"", ""confidence"": 0.9}
```",end_turn,94,29,,0.000478,1
pbmc_c2_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,B cells,B cell,0.95,"{""cell_type"": ""B cell"", ""confidence"": 0.95}",end_turn,108,177,,0.001986,1
pbmc_c2_n_genes_10_r0_symbol,symbol,n_genes,10,0,B cells,B cell,0.95,"```json
{""cell_type"": ""B cell"", ""confidence"": 0.95}
```",end_turn,131,29,,0.000552,1
pbmc_c2_noise_0_r0_symbol,symbol,noise,0,0,B cells,B cell,0.95,"```json
{""cell_type"": ""B cell"", ""confidence"": 0.95}
```",end_turn,131,29,,0.000552,1
pbmc_c2_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,B cells,B cell,0.97,"{""cell_type"": ""B cell"", ""confidence"": 0.97}",end_turn,153,315,,0.003456,1
pbmc_c2_noise_0_r0_ensembl,ensembl,noise,0,0,B cells,B cell,0.97,"{""cell_type"": ""B cell"", ""confidence"": 0.97}",end_turn,153,284,,0.003146,1
pbmc_c2_noise_2_r0_symbol,symbol,noise,2,0,B cells,B cell,0.9,"{""cell_type"": ""B cell"", ""confidence"": 0.9}",end_turn,127,24,,0.000494,1
pbmc_c2_noise_2_r1_symbol,symbol,noise,2,1,B cells,B cell,0.9,"{""cell_type"": ""B cell"", ""confidence"": 0.9}",end_turn,127,24,,0.000494,1
pbmc_c2_noise_2_r2_symbol,symbol,noise,2,2,B cells,B cell,0.9,"{""cell_type"": ""B cell"", ""confidence"": 0.9}",end_turn,129,24,,0.000498,1
pbmc_c2_noise_2_r0_ensembl,ensembl,noise,2,0,B cells,B cell,0.97,"{""cell_type"": ""B cell"", ""confidence"": 0.97}",end_turn,153,267,,0.002976,1
pbmc_c2_noise_4_r0_symbol,symbol,noise,4,0,B cells,B cell,0.85,"```json
{""cell_type"": ""B cell"", ""confidence"": 0.85}
```",end_turn,130,29,,0.00055,1
pbmc_c2_noise_2_r2_ensembl,ensembl,noise,2,2,B cells,B cell,0.95,"{""cell_type"": ""B cell"", ""confidence"": 0.95}",end_turn,153,444,,0.004746,1
pbmc_c2_noise_4_r0_ensembl,ensembl,noise,4,0,B cells,B cell,0.95,"{""cell_type"": ""B cell"", ""confidence"": 0.95}",end_turn,153,289,,0.003196,1
pbmc_c2_noise_2_r1_ensembl,ensembl,noise,2,1,B cells,B cell (mature B lymphocyte),0.9,"{""cell_type"": ""B cell (mature B lymphocyte)"", ""confidence"": 0.9}",end_turn,153,739,,0.007696,1
pbmc_c2_noise_4_r1_symbol,symbol,noise,4,1,B cells,B cell,0.75,"```json
{""cell_type"": ""B cell"", ""confidence"": 0.75}
```",end_turn,133,29,,0.000556,1
pbmc_c2_noise_4_r2_symbol,symbol,noise,4,2,B cells,B cell,0.85,"```json
{""cell_type"": ""B cell"", ""confidence"": 0.85}
```",end_turn,140,29,,0.00057,1
pbmc_c2_noise_4_r1_ensembl,ensembl,noise,4,1,B cells,B cell,0.9,"{""cell_type"": ""B cell"", ""confidence"": 0.9}",end_turn,153,289,,0.003196,1
pbmc_c2_noise_6_r0_symbol,symbol,noise,6,0,B cells,B cell,0.85,"{""cell_type"": ""B cell"", ""confidence"": 0.85}",end_turn,122,24,,0.000484,1
