id,run,model,format,knob,level,replicate,provider,answer,predicted,confidence,raw,finish_reason,prompt_tokens,completion_tokens,reasoning_tokens,cost_usd,marker_overlap,n_tied_labels,tied_labels,normalized,score,strict,vague,label_source
hao_cCD4-CTL_n_genes_5_r0_ensembl,0,cellmarker-lookup,ensembl,n_genes,5,0,none,CD4 CTL,CD8 T cell (subtype unclear),,Memory CD8+ T cell,,0,0,0.0,0.0,4.0,4.0,"[""CD8 T cell (subtype unclear)"", ""CD8 TEM"", ""NK"", ""gdT""]",CD8 T cell (subtype unclear),0.0,0.0,1.0,rule
hao_cCD4-CTL_n_genes_5_r0_ensembl,0,claude-sonnet-5,ensembl,n_genes,5,0,anthropic,CD4 CTL,NK cells (CD56dim cytotoxic NK cells),0.85,"{""cell_type"": ""NK cells (CD56dim cytotoxic NK cells)"", ""confidence"": 0.85}",end_turn,125,251,,0.00276,,,,NK,0.0,0.0,0.0,judge
hao_cCD4-CTL_n_genes_5_r0_ensembl,0,gemini-3.8-flash,ensembl,n_genes,5,0,openrouter,CD4 CTL,Natural killer cell,0.95,"```json
{
  ""cell_type"": ""Natural killer cell"",
  ""confidence"": 0.95
}
```",stop,115,993,963.0,0.00381,,,,NK,0.0,0.0,0.0,rule
hao_cCD4-CTL_n_genes_5_r0_ensembl,0,gpt-5.6-terra,ensembl,n_genes,5,0,openrouter,CD4 CTL,NK cell,0.98,"{""cell_type"":""NK cell"",""confidence"":0.98}",stop,87,236,217.0,0.003006,,,,NK,0.0,0.0,0.0,rule
hao_cCD4-CTL_n_genes_5_r0_ensembl,0,panglaodb-lookup,ensembl,n_genes,5,0,none,CD4 CTL,NK,,NK cells,,0,0,0.0,0.0,4.0,1.0,"[""NK""]",NK,0.0,0.0,0.0,rule
hao_cCD4-CTL_n_genes_5_r0_symbol,0,cellmarker-lookup,symbol,n_genes,5,0,none,CD4 CTL,CD8 T cell (subtype unclear),,Memory CD8+ T cell,,0,0,0.0,0.0,4.0,4.0,"[""CD8 T cell (subtype unclear)"", ""CD8 TEM"", ""NK"", ""gdT""]",CD8 T cell (subtype unclear),0.0,0.0,1.0,rule
hao_cCD4-CTL_n_genes_5_r0_symbol,0,claude-sonnet-5,symbol,n_genes,5,0,anthropic,CD4 CTL,Cytotoxic CD8+ T cell (effector/memory) or NK-like T cell,0.65,"```json
{""cell_type"": ""Cytotoxic CD8+ T cell (effector/memory) or NK-like T cell"", ""confidence"": 0.65}
```",end_turn,105,56,,0.00077,,,,CD8 TEM,0.0,0.0,0.0,judge
hao_cCD4-CTL_n_genes_5_r0_symbol,0,gemini-3.8-flash,symbol,n_genes,5,0,openrouter,CD4 CTL,Natural killer cell,0.85,"```json
{
  ""cell_type"": ""Natural killer cell"",
  ""confidence"": 0.85
}
```",stop,64,1069,1039.0,0.00405675,,,,NK,0.0,0.0,0.0,rule
hao_cCD4-CTL_n_genes_5_r0_symbol,0,gpt-5.6-terra,symbol,n_genes,5,0,openrouter,CD4 CTL,Natural killer (NK) cell,0.99,"{""cell_type"":""Natural killer (NK) cell"",""confidence"":0.99}",stop,72,52,29.0,0.000768,,,,NK,0.0,0.0,0.0,rule
hao_cCD4-CTL_n_genes_5_r0_symbol,0,panglaodb-lookup,symbol,n_genes,5,0,none,CD4 CTL,NK,,NK cells,,0,0,0.0,0.0,4.0,1.0,"[""NK""]",NK,0.0,0.0,0.0,rule
hao_cCD4-CTL_rank_window_1-10_r0_ensembl,0,cellmarker-lookup,ensembl,rank_window,1-10,0,none,CD4 CTL,CD8 T cell (subtype unclear),,Memory CD8+ T cell,,0,0,0.0,0.0,7.0,4.0,"[""CD8 T cell (subtype unclear)"", ""CD8 TEM"", ""T cell (CD4/CD8/other unclear)"", ""gdT""]",CD8 T cell (subtype unclear),0.0,0.0,1.0,rule
hao_cCD4-CTL_rank_window_1-10_r0_ensembl,0,claude-sonnet-5,ensembl,rank_window,1-10,0,anthropic,CD4 CTL,CD8+ cytotoxic T cell,0.75,"{""cell_type"": ""CD8+ cytotoxic T cell"", ""confidence"": 0.75}",end_turn,170,442,,0.00476,,,,CD8 T cell (subtype unclear),0.0,0.0,1.0,judge
hao_cCD4-CTL_rank_window_1-10_r0_ensembl,0,gemini-3.8-flash,ensembl,rank_window,1-10,0,openrouter,CD4 CTL,Natural Killer (NK) cells,0.95,"```json
{
  ""cell_type"": ""Natural Killer (NK) cells"",
  ""confidence"": 0.95
}
```",stop,185,1385,1352.0,0.0053325,,,,NK,0.0,0.0,0.0,rule
hao_cCD4-CTL_rank_window_1-10_r0_ensembl,0,gpt-5.6-terra,ensembl,rank_window,1-10,0,openrouter,CD4 CTL,Natural killer (NK) cell,0.93,"{""cell_type"":""Natural killer (NK) cell"",""confidence"":0.93}",stop,122,345,322.0,0.004384,,,,NK,0.0,0.0,0.0,rule
hao_cCD4-CTL_rank_window_1-10_r0_ensembl,0,panglaodb-lookup,ensembl,rank_window,1-10,0,none,CD4 CTL,NK,,NK cells,,0,0,0.0,0.0,8.0,1.0,"[""NK""]",NK,0.0,0.0,0.0,rule
hao_cCD4-CTL_rank_window_1-10_r0_symbol,0,cellmarker-lookup,symbol,rank_window,1-10,0,none,CD4 CTL,CD8 T cell (subtype unclear),,Memory CD8+ T cell,,0,0,0.0,0.0,7.0,4.0,"[""CD8 T cell (subtype unclear)"", ""CD8 TEM"", ""T cell (CD4/CD8/other unclear)"", ""gdT""]",CD8 T cell (subtype unclear),0.0,0.0,1.0,rule
hao_cCD4-CTL_rank_window_1-10_r0_symbol,0,claude-sonnet-5,symbol,rank_window,1-10,0,anthropic,CD4 CTL,CD8+ effector/cytotoxic memory T cell (GZMH+/FGFBP2+ NKT-like),0.75,"{""cell_type"": ""CD8+ effector/cytotoxic memory T cell (GZMH+/FGFBP2+ NKT-like)"", ""confidence"": 0.75}",end_turn,127,61,,0.000864,,,,CD8 TEM,0.0,0.0,0.0,judge
hao_cCD4-CTL_rank_window_1-10_r0_symbol,0,gemini-3.8-flash,symbol,rank_window,1-10,0,openrouter,CD4 CTL,Effector CD8+ T cells,0.95,"```json
{
  ""cell_type"": ""Effector CD8+ T cells"",
  ""confidence"": 0.95
}
```",stop,81,567,533.0,0.002187,,,,CD8 TEM,0.0,0.0,0.0,judge
hao_cCD4-CTL_rank_window_1-10_r0_symbol,0,gpt-5.6-terra,symbol,rank_window,1-10,0,openrouter,CD4 CTL,Cytotoxic CD8+ T cell,0.85,"{""cell_type"":""Cytotoxic CD8+ T cell"",""confidence"":0.85}",stop,89,165,140.0,0.002158,,,,CD8 T cell (subtype unclear),0.0,0.0,1.0,judge
hao_cCD4-CTL_rank_window_1-10_r0_symbol,0,panglaodb-lookup,symbol,rank_window,1-10,0,none,CD4 CTL,NK,,NK cells,,0,0,0.0,0.0,8.0,1.0,"[""NK""]",NK,0.0,0.0,0.0,rule
hao_cCD4-CTL_rank_window_11-20_r0_ensembl,0,cellmarker-lookup,ensembl,rank_window,11-20,0,none,CD4 CTL,CD4 TEM,,Effector CD4+ T cell,,0,0,0.0,0.0,5.0,1.0,"[""CD4 TEM""]",CD4 TEM,0.5,0.0,0.0,rule
hao_cCD4-CTL_rank_window_11-20_r0_ensembl,0,claude-sonnet-5,ensembl,rank_window,11-20,0,anthropic,CD4 CTL,CD8+ cytotoxic T cells (effector/memory),0.75,"{""cell_type"": ""CD8+ cytotoxic T cells (effector/memory)"", ""confidence"": 0.75}",end_turn,170,298,,0.00332,,,,CD8 TEM,0.0,0.0,0.0,judge
hao_cCD4-CTL_rank_window_11-20_r0_ensembl,0,gemini-3.8-flash,ensembl,rank_window,11-20,0,openrouter,CD4 CTL,CD8+ T cells,0.95,"```json
{
  ""cell_type"": ""CD8+ T cells"",
  ""confidence"": 0.95
}
```",stop,185,749,717.0,0.0029475,,,,CD8 T cell (subtype unclear),0.0,0.0,1.0,judge
hao_cCD4-CTL_rank_window_11-20_r0_ensembl,0,gpt-5.6-terra,ensembl,rank_window,11-20,0,openrouter,CD4 CTL,cytotoxic T cell (CD8/NKT-like),0.88,"{""cell_type"":""cytotoxic T cell (CD8/NKT-like)"",""confidence"":0.88}",stop,122,545,516.0,0.006784,,,,CD8 T cell (subtype unclear),0.0,0.0,1.0,judge
hao_cCD4-CTL_rank_window_11-20_r0_ensembl,0,panglaodb-lookup,ensembl,rank_window,11-20,0,none,CD4 CTL,T cell (CD4/CD8/other unclear),,T cells,,0,0,0.0,0.0,4.0,1.0,"[""T cell (CD4/CD8/other unclear)""]",T cell (CD4/CD8/other unclear),0.5,0.0,1.0,rule
hao_cCD4-CTL_rank_window_11-20_r0_symbol,0,cellmarker-lookup,symbol,rank_window,11-20,0,none,CD4 CTL,CD4 TEM,,Effector CD4+ T cell,,0,0,0.0,0.0,5.0,1.0,"[""CD4 TEM""]",CD4 TEM,0.5,0.0,0.0,rule
hao_cCD4-CTL_rank_window_11-20_r0_symbol,0,claude-sonnet-5,symbol,rank_window,11-20,0,anthropic,CD4 CTL,CD8+ cytotoxic T cell / NK-like T cell (effector/memory T cell),0.65,"```json
{""cell_type"": ""CD8+ cytotoxic T cell / NK-like T cell (effector/memory T cell)"", ""confidence"": 0.65}
```",end_turn,137,58,,0.000854,,,,CD8 T cell (subtype unclear),0.0,0.0,1.0,judge
hao_cCD4-CTL_rank_window_11-20_r0_symbol,0,gemini-3.8-flash,symbol,rank_window,11-20,0,openrouter,CD4 CTL,CD8+ effector T cell,0.9,"```json
{
  ""cell_type"": ""CD8+ effector T cell"",
  ""confidence"": 0.9
}
```",stop,89,1048,1016.0,0.00399675,,,,CD8 TEM,0.0,0.0,0.0,judge
hao_cCD4-CTL_rank_window_11-20_r0_symbol,0,gpt-5.6-terra,symbol,rank_window,11-20,0,openrouter,CD4 CTL,NKT cell (cytotoxic T/NK-like lymphocyte),0.82,"{""cell_type"":""NKT cell (cytotoxic T/NK-like lymphocyte)"",""confidence"":0.82}",stop,95,117,86.0,0.001594,,,,T cell (CD4/CD8/other unclear),0.5,0.0,1.0,judge
hao_cCD4-CTL_rank_window_11-20_r0_symbol,0,panglaodb-lookup,symbol,rank_window,11-20,0,none,CD4 CTL,T cell (CD4/CD8/other unclear),,T cells,,0,0,0.0,0.0,4.0,1.0,"[""T cell (CD4/CD8/other unclear)""]",T cell (CD4/CD8/other unclear),0.5,0.0,1.0,rule
hao_cCD4-CTL_rank_window_21-30_r0_ensembl,0,cellmarker-lookup,ensembl,rank_window,21-30,0,none,CD4 CTL,CD4 CTL,,Cytotoxic CD4+ T cell,,0,0,0.0,0.0,3.0,4.0,"[""CD4 CTL"", ""CD8 T cell (subtype unclear)"", ""NK"", ""gdT""]",CD4 CTL,1.0,1.0,0.0,rule
hao_cCD4-CTL_rank_window_21-30_r0_ensembl,0,claude-sonnet-5,ensembl,rank_window,21-30,0,anthropic,CD4 CTL,CD8+ cytotoxic T cells,0.75,"{""cell_type"": ""CD8+ cytotoxic T cells"", ""confidence"": 0.75}",end_turn,170,329,,0.00363,,,,CD8 T cell (subtype unclear),0.0,0.0,1.0,judge
hao_cCD4-CTL_rank_window_21-30_r0_ensembl,0,gemini-3.8-flash,ensembl,rank_window,21-30,0,openrouter,CD4 CTL,natural killer cell,0.9,"```json
{
  ""cell_type"": ""natural killer cell"",
  ""confidence"": 0.9
}
```",stop,186,2304,2275.0,0.0087795,,,,NK,0.0,0.0,0.0,rule
hao_cCD4-CTL_rank_window_21-30_r0_ensembl,0,gpt-5.6-terra,ensembl,rank_window,21-30,0,openrouter,CD4 CTL,cytotoxic CD8+ T cell,0.76,"{""cell_type"":""cytotoxic CD8+ T cell"",""confidence"":0.76}",stop,122,2007,1982.0,0.024328,,,,CD8 T cell (subtype unclear),0.0,0.0,1.0,judge
hao_cCD4-CTL_rank_window_21-30_r0_ensembl,0,panglaodb-lookup,ensembl,rank_window,21-30,0,none,CD4 CTL,T cell (CD4/CD8/other unclear),,T memory cells,,0,0,0.0,0.0,2.0,3.0,"[""Dendritic cell (subtype unclear)"", ""NK"", ""T cell (CD4/CD8/other unclear)""]",T cell (CD4/CD8/other unclear),0.5,0.0,1.0,rule
hao_cCD4-CTL_rank_window_21-30_r0_symbol,0,cellmarker-lookup,symbol,rank_window,21-30,0,none,CD4 CTL,CD4 CTL,,Cytotoxic CD4+ T cell,,0,0,0.0,0.0,3.0,4.0,"[""CD4 CTL"", ""CD8 T cell (subtype unclear)"", ""NK"", ""gdT""]",CD4 CTL,1.0,1.0,0.0,rule
hao_cCD4-CTL_rank_window_21-30_r0_symbol,0,claude-sonnet-5,symbol,rank_window,21-30,0,anthropic,CD4 CTL,NK cell (or cytotoxic NK/T cell),0.65,"```json
{""cell_type"": ""NK cell (or cytotoxic NK/T cell)"", ""confidence"": 0.65}
```",end_turn,135,45,,0.00072,,,,NK,0.0,0.0,0.0,judge
hao_cCD4-CTL_rank_window_21-30_r0_symbol,0,gemini-3.8-flash,symbol,rank_window,21-30,0,openrouter,CD4 CTL,CD8+ T cells,0.95,"```json
{
  ""cell_type"": ""CD8+ T cells"",
  ""confidence"": 0.95
}
```",stop,84,722,690.0,0.0027705,,,,CD8 T cell (subtype unclear),0.0,0.0,1.0,judge
hao_cCD4-CTL_rank_window_21-30_r0_symbol,0,gpt-5.6-terra,symbol,rank_window,21-30,0,openrouter,CD4 CTL,cytotoxic CD8+ T cell,0.7,"{""cell_type"":""cytotoxic CD8+ T cell"",""confidence"":0.7}",stop,91,253,228.0,0.003218,,,,CD8 T cell (subtype unclear),0.0,0.0,1.0,judge
hao_cCD4-CTL_rank_window_21-30_r0_symbol,0,panglaodb-lookup,symbol,rank_window,21-30,0,none,CD4 CTL,T cell (CD4/CD8/other unclear),,T memory cells,,0,0,0.0,0.0,2.0,3.0,"[""Dendritic cell (subtype unclear)"", ""NK"", ""T cell (CD4/CD8/other unclear)""]",T cell (CD4/CD8/other unclear),0.5,0.0,1.0,rule
hao_cCD4-CTL_rank_window_31-40_r0_ensembl,0,cellmarker-lookup,ensembl,rank_window,31-40,0,none,CD4 CTL,CD8 T cell (subtype unclear),,Memory CD8+ T cell,,0,0,0.0,0.0,3.0,1.0,"[""CD8 T cell (subtype unclear)""]",CD8 T cell (subtype unclear),0.0,0.0,1.0,rule
hao_cCD4-CTL_rank_window_31-40_r0_ensembl,0,claude-sonnet-5,ensembl,rank_window,31-40,0,anthropic,CD4 CTL,"T cell (memory/effector, likely CD8+ or CD4+ T lymphocyte)",0.65,"{""cell_type"": ""T cell (memory/effector, likely CD8+ or CD4+ T lymphocyte)"", ""confidence"": 0.65}",end_turn,170,392,,0.00426,,,,T cell (CD4/CD8/other unclear),0.5,0.0,1.0,judge
hao_cCD4-CTL_rank_window_31-40_r0_ensembl,0,gemini-3.8-flash,ensembl,rank_window,31-40,0,openrouter,CD4 CTL,CD8+ T cell,0.85,"```json
{""cell_type"": ""CD8+ T cell"", ""confidence"": 0.85}
```",stop,185,927,901.0,0.003615,,,,CD8 T cell (subtype unclear),0.0,0.0,1.0,judge
hao_cCD4-CTL_rank_window_31-40_r0_ensembl,0,gpt-5.6-terra,ensembl,rank_window,31-40,0,openrouter,CD4 CTL,T cell,0.78,"{""cell_type"":""T cell"",""confidence"":0.78}",stop,122,1053,1034.0,0.01288,,,,T cell (CD4/CD8/other unclear),0.5,0.0,1.0,rule
hao_cCD4-CTL_rank_window_31-40_r0_ensembl,0,panglaodb-lookup,ensembl,rank_window,31-40,0,none,CD4 CTL,Dendritic cell (subtype unclear),,Dendritic cells,,0,0,0.0,0.0,3.0,1.0,"[""Dendritic cell (subtype unclear)""]",Dendritic cell (subtype unclear),0.0,0.0,1.0,rule
hao_cCD4-CTL_rank_window_31-40_r0_symbol,0,cellmarker-lookup,symbol,rank_window,31-40,0,none,CD4 CTL,CD8 T cell (subtype unclear),,Memory CD8+ T cell,,0,0,0.0,0.0,3.0,1.0,"[""CD8 T cell (subtype unclear)""]",CD8 T cell (subtype unclear),0.0,0.0,1.0,rule
hao_cCD4-CTL_rank_window_31-40_r0_symbol,0,claude-sonnet-5,symbol,rank_window,31-40,0,anthropic,CD4 CTL,CD8+ memory/effector T cell (T lymphocyte),0.6,"```json
{""cell_type"": ""CD8+ memory/effector T cell (T lymphocyte)"", ""confidence"": 0.6}
```",end_turn,134,48,,0.000748,,,,CD8 T cell (subtype unclear),0.0,0.0,1.0,judge
hao_cCD4-CTL_rank_window_31-40_r0_symbol,0,gemini-3.8-flash,symbol,rank_window,31-40,0,openrouter,CD4 CTL,Effector memory CD8+ T cell,0.85,"```json
{
  ""cell_type"": ""Effector memory CD8+ T cell"",
  ""confidence"": 0.85
}
```",stop,84,1230,1195.0,0.0046755,,,,CD8 TEM,0.0,0.0,0.0,judge
hao_cCD4-CTL_rank_window_31-40_r0_symbol,0,gpt-5.6-terra,symbol,rank_window,31-40,0,openrouter,CD4 CTL,T cell (likely effector/memory CD8+ T cell),0.72,"{""cell_type"":""T cell (likely effector/memory CD8+ T cell)"",""confidence"":0.72}",stop,90,165,134.0,0.00216,,,,CD8 T cell (subtype unclear),0.0,0.0,1.0,judge
hao_cCD4-CTL_rank_window_31-40_r0_symbol,0,panglaodb-lookup,symbol,rank_window,31-40,0,none,CD4 CTL,Dendritic cell (subtype unclear),,Dendritic cells,,0,0,0.0,0.0,3.0,1.0,"[""Dendritic cell (subtype unclear)""]",Dendritic cell (subtype unclear),0.0,0.0,1.0,rule
hao_cCD4-CTL_ribo_filter_off_r0_ensembl,0,cellmarker-lookup,ensembl,ribo_filter,off,0,none,CD4 CTL,CD8 T cell (subtype unclear),,Memory CD8+ T cell,,0,0,0.0,0.0,7.0,4.0,"[""CD8 T cell (subtype unclear)"", ""CD8 TEM"", ""T cell (CD4/CD8/other unclear)"", ""gdT""]",CD8 T cell (subtype unclear),0.0,0.0,1.0,rule
hao_cCD4-CTL_ribo_filter_off_r0_ensembl,0,claude-sonnet-5,ensembl,ribo_filter,off,0,anthropic,CD4 CTL,CD8+ cytotoxic T cells (effector/NK-like),0.8,"```json
{""cell_type"": ""CD8+ cytotoxic T cells (effector/NK-like)"", ""confidence"": 0.8}
```

**Rationale:** The marker set includes classic cytotoxic lymphocyte genes—**GZMB**, **NKG7**, **FGFBP2**, **CST7**, and **CCL5**—alongside T-cell lineage markers **CD3G** and **CD2**, plus general lymphocyte/immune genes **CD52**, **IL32**, and **B2M**. The combination of CD3G (T-cell receptor complex) with strong cytotoxic effector molecules (GZMB, NKG7, FGFBP2) is characteristic of effector/cytotoxic CD8+ T cells (or possibly NKT-like cells), rather than classical NK cells, due to the presence of CD3G.",end_turn,170,592,,0.00626,,,,CD8 TEM,0.0,0.0,0.0,judge
hao_cCD4-CTL_ribo_filter_off_r0_ensembl,0,gemini-3.8-flash,ensembl,ribo_filter,off,0,openrouter,CD4 CTL,Natural killer cell,0.98,"```json
{
  ""cell_type"": ""Natural killer cell"",
  ""confidence"": 0.98
}
```",stop,185,1039,1009.0,0.004035,,,,NK,0.0,0.0,0.0,rule
hao_cCD4-CTL_ribo_filter_off_r0_ensembl,0,gpt-5.6-terra,ensembl,ribo_filter,off,0,openrouter,CD4 CTL,Natural killer (NK) cell,0.94,"{""cell_type"":""Natural killer (NK) cell"",""confidence"":0.94}",stop,122,262,239.0,0.003388,,,,NK,0.0,0.0,0.0,rule
hao_cCD4-CTL_ribo_filter_off_r0_ensembl,0,panglaodb-lookup,ensembl,ribo_filter,off,0,none,CD4 CTL,NK,,NK cells,,0,0,0.0,0.0,8.0,1.0,"[""NK""]",NK,0.0,0.0,0.0,rule
hao_cCD4-CTL_ribo_filter_off_r0_symbol,0,cellmarker-lookup,symbol,ribo_filter,off,0,none,CD4 CTL,CD8 T cell (subtype unclear),,Memory CD8+ T cell,,0,0,0.0,0.0,7.0,4.0,"[""CD8 T cell (subtype unclear)"", ""CD8 TEM"", ""T cell (CD4/CD8/other unclear)"", ""gdT""]",CD8 T cell (subtype unclear),0.0,0.0,1.0,rule
hao_cCD4-CTL_ribo_filter_off_r0_symbol,0,claude-sonnet-5,symbol,ribo_filter,off,0,anthropic,CD4 CTL,CD8+ effector/cytotoxic T cell (or NK-like cytotoxic T cell),0.75,"```json
{""cell_type"": ""CD8+ effector/cytotoxic T cell (or NK-like cytotoxic T cell)"", ""confidence"": 0.75}
```",end_turn,127,59,,0.000844,,,,CD8 TEM,0.0,0.0,0.0,judge
hao_cCD4-CTL_ribo_filter_off_r0_symbol,0,gemini-3.8-flash,symbol,ribo_filter,off,0,openrouter,CD4 CTL,Effector CD8+ T cell,0.95,"```json
{
  ""cell_type"": ""Effector CD8+ T cell"",
  ""confidence"": 0.95
}
```",stop,81,399,365.0,0.001557,,,,CD8 TEM,0.0,0.0,0.0,judge
hao_cCD4-CTL_ribo_filter_off_r0_symbol,0,gpt-5.6-terra,symbol,ribo_filter,off,0,openrouter,CD4 CTL,Natural killer (NK) cell,0.93,"{""cell_type"":""Natural killer (NK) cell"",""confidence"":0.93}",stop,89,21,0.0,0.00043,,,,NK,0.0,0.0,0.0,rule
hao_cCD4-CTL_ribo_filter_off_r0_symbol,0,panglaodb-lookup,symbol,ribo_filter,off,0,none,CD4 CTL,NK,,NK cells,,0,0,0.0,0.0,8.0,1.0,"[""NK""]",NK,0.0,0.0,0.0,rule
hao_cCD4-CTL_ribo_filter_on_r0_ensembl,0,cellmarker-lookup,ensembl,ribo_filter,on,0,none,CD4 CTL,CD8 T cell (subtype unclear),,Memory CD8+ T cell,,0,0,0.0,0.0,7.0,4.0,"[""CD8 T cell (subtype unclear)"", ""CD8 TEM"", ""T cell (CD4/CD8/other unclear)"", ""gdT""]",CD8 T cell (subtype unclear),0.0,0.0,1.0,rule
hao_cCD4-CTL_ribo_filter_on_r0_ensembl,0,claude-sonnet-5,ensembl,ribo_filter,on,0,anthropic,CD4 CTL,CD8+ cytotoxic T cells (effector/NK-like),0.75,"{""cell_type"": ""CD8+ cytotoxic T cells (effector/NK-like)"", ""confidence"": 0.75}",end_turn,170,315,,0.00349,,,,CD8 TEM,0.0,0.0,0.0,judge
hao_cCD4-CTL_ribo_filter_on_r0_ensembl,0,gemini-3.8-flash,ensembl,ribo_filter,on,0,openrouter,CD4 CTL,CD8+ T cell,0.95,"```json
{
  ""cell_type"": ""CD8+ T cell"",
  ""confidence"": 0.95
}
```",stop,185,1334,1302.0,0.00514125,,,,CD8 T cell (subtype unclear),0.0,0.0,1.0,judge
hao_cCD4-CTL_ribo_filter_on_r0_ensembl,0,gpt-5.6-terra,ensembl,ribo_filter,on,0,openrouter,CD4 CTL,"Natural killer (NK) cell, likely cytotoxic/FCGR3A+ NK",0.97,"{""cell_type"":""Natural killer (NK) cell, likely cytotoxic/FCGR3A+ NK"",""confidence"":0.97}",stop,122,301,267.0,0.003856,,,,NK,0.0,0.0,0.0,judge
hao_cCD4-CTL_ribo_filter_on_r0_ensembl,0,panglaodb-lookup,ensembl,ribo_filter,on,0,none,CD4 CTL,NK,,NK cells,,0,0,0.0,0.0,8.0,1.0,"[""NK""]",NK,0.0,0.0,0.0,rule
hao_cCD4-CTL_ribo_filter_on_r0_symbol,0,cellmarker-lookup,symbol,ribo_filter,on,0,none,CD4 CTL,CD8 T cell (subtype unclear),,Memory CD8+ T cell,,0,0,0.0,0.0,7.0,4.0,"[""CD8 T cell (subtype unclear)"", ""CD8 TEM"", ""T cell (CD4/CD8/other unclear)"", ""gdT""]",CD8 T cell (subtype unclear),0.0,0.0,1.0,rule
hao_cCD4-CTL_ribo_filter_on_r0_symbol,0,claude-sonnet-5,symbol,ribo_filter,on,0,anthropic,CD4 CTL,CD8+ effector/cytotoxic memory T cell (CD8 Temra/NK-like T cell),0.75,"{""cell_type"": ""CD8+ effector/cytotoxic memory T cell (CD8 Temra/NK-like T cell)"", ""confidence"": 0.75}",end_turn,127,57,,0.000824,,,,CD8 TEM,0.0,0.0,0.0,judge
hao_cCD4-CTL_ribo_filter_on_r0_symbol,0,gemini-3.8-flash,symbol,ribo_filter,on,0,openrouter,CD4 CTL,CD8+ effector T cells,0.95,"```json
{
  ""cell_type"": ""CD8+ effector T cells"",
  ""confidence"": 0.95
}
```",stop,81,543,510.0,0.002097,,,,CD8 TEM,0.0,0.0,0.0,judge
hao_cCD4-CTL_ribo_filter_on_r0_symbol,0,gpt-5.6-terra,symbol,ribo_filter,on,0,openrouter,CD4 CTL,Cytotoxic CD8+ T cell,0.82,"{""cell_type"":""Cytotoxic CD8+ T cell"",""confidence"":0.82}",stop,89,206,181.0,0.00265,,,,CD8 T cell (subtype unclear),0.0,0.0,1.0,judge
hao_cCD4-CTL_ribo_filter_on_r0_symbol,0,panglaodb-lookup,symbol,ribo_filter,on,0,none,CD4 CTL,NK,,NK cells,,0,0,0.0,0.0,8.0,1.0,"[""NK""]",NK,0.0,0.0,0.0,rule
hao_cCD4-Naive_n_genes_10_r0_ensembl,0,cellmarker-lookup,ensembl,n_genes,10,0,none,CD4 Naive,Plasmablast,,Plasma cell,,0,0,0.0,0.0,6.0,1.0,"[""Plasmablast""]",Plasmablast,0.0,0.0,0.0,rule
hao_cCD4-Naive_n_genes_10_r0_ensembl,0,claude-sonnet-5,ensembl,n_genes,10,0,anthropic,CD4 Naive,"Lymphocyte (likely naive T cell) — marker set dominated by ribosomal protein genes (RPL/RPS), a nonspecific signature often enriched in resting lymphocyte populations in PBMCs",0.35,"{""cell_type"": ""Lymphocyte (likely naive T cell) — marker set dominated by ribosomal protein genes (RPL/RPS), a nonspecific signature often enriched in resting lymphocyte populations in PBMCs"", ""confidence"": 0.35}",end_turn,170,302,,0.00336,,,,T cell (CD4/CD8/other unclear),0.5,0.0,1.0,judge
hao_cCD4-Naive_n_genes_10_r0_ensembl,0,gemini-3.8-flash,ensembl,n_genes,10,0,openrouter,CD4 Naive,Naive CD4+ T cell,0.95,"```json
{
  ""cell_type"": ""Naive CD4+ T cell"",
  ""confidence"": 0.95
}
```",stop,185,2040,2007.0,0.00778875,,,,CD4 Naive,1.0,1.0,0.0,judge
hao_cCD4-Naive_n_genes_10_r0_ensembl,0,gpt-5.6-terra,ensembl,n_genes,10,0,openrouter,CD4 Naive,Unassigned/low-information ribosomal-high cluster,0.95,"{""cell_type"":""Unassigned/low-information ribosomal-high cluster"",""confidence"":0.95}",stop,122,1194,1168.0,0.014572,,,,Unknown / low-quality / no cell type given,0.0,0.0,0.0,judge
hao_cCD4-Naive_n_genes_10_r0_ensembl,0,panglaodb-lookup,ensembl,n_genes,10,0,none,CD4 Naive,Unknown / low-quality / no cell type given,,no overlap,,0,0,0.0,0.0,0.0,1.0,"[""Unknown / low-quality / no cell type given""]",Unknown / low-quality / no cell type given,0.0,0.0,0.0,rule
hao_cCD4-Naive_n_genes_10_r0_symbol,0,cellmarker-lookup,symbol,n_genes,10,0,none,CD4 Naive,Plasmablast,,Plasma cell,,0,0,0.0,0.0,6.0,1.0,"[""Plasmablast""]",Plasmablast,0.0,0.0,0.0,rule
hao_cCD4-Naive_n_genes_10_r0_symbol,0,claude-sonnet-5,symbol,n_genes,10,0,anthropic,CD4 Naive,"Lymphocyte (likely resting T or B cell) - marker genes are predominantly ribosomal proteins, indicating a general high-translation/quiescent lymphocyte population rather than a specific lineage",0.3,"```json
{""cell_type"": ""Lymphocyte (likely resting T or B cell) - marker genes are predominantly ribosomal proteins, indicating a general high-translation/quiescent lymphocyte population rather than a specific lineage"", ""confidence"": 0.3}
```",end_turn,131,93,,0.001192,,,,T cell (CD4/CD8/other unclear),0.5,0.0,1.0,judge
hao_cCD4-Naive_n_genes_10_r0_symbol,0,gemini-3.8-flash,symbol,n_genes,10,0,openrouter,CD4 Naive,Naive T cell,0.8,"```json
{
  ""cell_type"": ""Naive T cell"",
  ""confidence"": 0.8
}
```",stop,85,505,476.0,0.0019575,,,,T cell (CD4/CD8/other unclear),0.5,0.0,1.0,judge
