id,format,knob,level,replicate,run,answer,predicted,confidence,raw,finish_reason,prompt_tokens,completion_tokens,reasoning_tokens,cost_usd
hao_cCD4-TCM_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,0,CD4 TCM,Naive T lymphocyte (likely CD4+ naive T cell),0.65,"```json
{""cell_type"": ""Naive T lymphocyte (likely CD4+ naive T cell)"", ""confidence"": 0.65}
```

**Reasoning:** 
- **IL7R** (ENSG00000168685) and **LTB** (ENSG00000227507) are classic markers of naive/resting T lymphocytes.
- The remaining genes (RPL36AL, RPS25, TPT1, RPS29, RPL28, RPL14, RPL34, RPL11) are ribosomal protein genes, which are typically highly and uniformly expressed in resting lymphocyte populations (especially naive T cells) due to their small cytoplasmic volume and low transcriptional activity relative to other genes, making ribosomal transcripts proportionally more prominent as ""marker"" genes in differential expression against more transcriptionally active cells (e.g., monocytes, activated cells).

This combination—IL7R/LTB plus a ribosomal gene signature—is a hallmark of naive T cells in PBMC scRNA-seq clustering (e.g., as seen in the classic 10x PBMC3k tutorial dataset). Confidence is moderate-high but not certain because ribosomal gene dominance can sometimes reflect a technical artifact rather than a specific biological identity.",end_turn,170,684,,0.00718
hao_cCD4-TCM_n_genes_1_r0_symbol,symbol,n_genes,1,0,0,CD4 TCM,CD4+ T cell,0.6,"{""cell_type"": ""CD4+ T cell"", ""confidence"": 0.6}",end_turn,85,29,,0.00046
hao_cCD4-TCM_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,0,CD4 TCM,"Lymphocytes (likely naive T cells) - cluster characterized by high ribosomal protein gene expression (RPS16, RPS28, RPS27A, RPL21, RPS6, RPL10, RPS18, RPS20, RPL13A, etc.), a pattern typical of resting/naive lymphoid cells in PBMCs",0.4,"{""cell_type"": ""Lymphocytes (likely naive T cells) - cluster characterized by high ribosomal protein gene expression (RPS16, RPS28, RPS27A, RPL21, RPS6, RPL10, RPS18, RPS20, RPL13A, etc.), a pattern typical of resting/naive lymphoid cells in PBMCs"", ""confidence"": 0.4}",end_turn,170,461,,0.00495
hao_cCD4-TCM_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,0,CD4 TCM,"IL7R+ T cell (naive/lymphoid progenitor-like, IL7R marker)",0.4,"```json
{""cell_type"": ""IL7R+ T cell (naive/lymphoid progenitor-like, IL7R marker)"", ""confidence"": 0.4}
```",end_turn,89,58,,0.000758
hao_cCD4-TCM_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,0,CD4 TCM,T cells (CD3+ T lymphocytes),0.8,"```json
{""cell_type"": ""T cells (CD3+ T lymphocytes)"", ""confidence"": 0.8}
```",end_turn,170,402,,0.00436
hao_cCD4-TCM_n_genes_3_r0_symbol,symbol,n_genes,3,0,0,CD4 TCM,CD4+ T cell,0.7,"{""cell_type"": ""CD4+ T cell"", ""confidence"": 0.7}",end_turn,94,29,,0.000478
hao_cCD4-TCM_n_genes_5_r0_symbol,symbol,n_genes,5,0,0,CD4 TCM,CD4+ T cell,0.7,"```json
{""cell_type"": ""CD4+ T cell"", ""confidence"": 0.7}
```",end_turn,104,34,,0.000548
hao_cCD4-TCM_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,0,CD4 TCM,"T cells (likely CD4+ naive/memory T lymphocytes, based on IL7R and LTB expression)",0.7,"{""cell_type"": ""T cells (likely CD4+ naive/memory T lymphocytes, based on IL7R and LTB expression)"", ""confidence"": 0.7}",end_turn,107,300,,0.003214
hao_cCD4-TCM_n_genes_10_r0_symbol,symbol,n_genes,10,0,0,CD4 TCM,CD4+ T cell,0.7,"```json
{""cell_type"": ""CD4+ T cell"", ""confidence"": 0.7}
```",end_turn,129,34,,0.000598
hao_cCD4-TCM_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,0,CD4 TCM,Naive CD4+ T cells,0.7,"{""cell_type"": ""Naive CD4+ T cells"", ""confidence"": 0.7}",end_turn,125,299,,0.00324
hao_cCD4-TCM_noise_0_r0_symbol,symbol,noise,0,0,0,CD4 TCM,CD4+ T cell,0.7,"```json
{""cell_type"": ""CD4+ T cell"", ""confidence"": 0.7}
```",end_turn,129,34,,0.000598
hao_cCD4-TCM_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,0,CD4 TCM,Naive CD4+ T cell,0.7,"{""cell_type"": ""Naive CD4+ T cell"", ""confidence"": 0.7}",end_turn,170,352,,0.00386
hao_cCD4-TCM_noise_2_r0_symbol,symbol,noise,2,0,0,CD4 TCM,CD4+ T cell,0.7,"{""cell_type"": ""CD4+ T cell"", ""confidence"": 0.7}",end_turn,132,29,,0.000554
hao_cCD4-TCM_noise_0_r0_ensembl,ensembl,noise,0,0,0,CD4 TCM,Naive CD4+ T cells,0.7,"{""cell_type"": ""Naive CD4+ T cells"", ""confidence"": 0.7}",end_turn,170,320,,0.00354
hao_cCD4-TCM_noise_2_r1_symbol,symbol,noise,2,1,0,CD4 TCM,CD4+ T cell (naive/memory helper T lymphocyte),0.7,"```json
{""cell_type"": ""CD4+ T cell (naive/memory helper T lymphocyte)"", ""confidence"": 0.7}
```",end_turn,131,50,,0.000762
hao_cCD4-TCM_noise_2_r0_ensembl,ensembl,noise,2,0,0,CD4 TCM,Naive CD4+ T cells,0.7,"{""cell_type"": ""Naive CD4+ T cells"", ""confidence"": 0.7}",end_turn,170,468,,0.00502
hao_cCD4-TCM_noise_2_r2_symbol,symbol,noise,2,2,0,CD4 TCM,CD4+ T cell,0.7,"{""cell_type"": ""CD4+ T cell"", ""confidence"": 0.7}",end_turn,137,29,,0.000564
hao_cCD4-TCM_noise_2_r1_ensembl,ensembl,noise,2,1,0,CD4 TCM,"T lymphocyte (likely naive/memory CD4+ T cell, based on IL7R and LTB expression with high ribosomal protein gene content)",0.7,"{""cell_type"": ""T lymphocyte (likely naive/memory CD4+ T cell, based on IL7R and LTB expression with high ribosomal protein gene content)"", ""confidence"": 0.7}",end_turn,170,305,,0.00339
hao_cCD4-TCM_noise_4_r0_symbol,symbol,noise,4,0,0,CD4 TCM,CD4+ T cell,0.6,"{""cell_type"": ""CD4+ T cell"", ""confidence"": 0.6}",end_turn,140,29,,0.00057
hao_cCD4-TCM_noise_4_r1_symbol,symbol,noise,4,1,0,CD4 TCM,CD4+ T cell,0.6,"```json
{""cell_type"": ""CD4+ T cell"", ""confidence"": 0.6}
```",end_turn,141,34,,0.000622
hao_cCD4-TCM_noise_2_r2_ensembl,ensembl,noise,2,2,0,CD4 TCM,Naive CD4+ T cells,0.75,"{""cell_type"": ""Naive CD4+ T cells"", ""confidence"": 0.75}",end_turn,170,407,,0.00441
hao_cCD4-TCM_noise_4_r0_ensembl,ensembl,noise,4,0,0,CD4 TCM,Naive CD4+ T cells,0.7,"{""cell_type"": ""Naive CD4+ T cells"", ""confidence"": 0.7}",end_turn,170,336,,0.0037
hao_cCD4-TCM_noise_4_r2_symbol,symbol,noise,4,2,0,CD4 TCM,CD4+ T cell,0.65,"```json
{""cell_type"": ""CD4+ T cell"", ""confidence"": 0.65}
```",end_turn,132,34,,0.000604
hao_cCD4-TCM_noise_4_r1_ensembl,ensembl,noise,4,1,0,CD4 TCM,Naive CD4+ T cell,0.55,"{""cell_type"": ""Naive CD4+ T cell"", ""confidence"": 0.55}",end_turn,170,429,,0.00463
hao_cCD4-TCM_noise_6_r0_symbol,symbol,noise,6,0,0,CD4 TCM,Platelets,0.4,"```json
{""cell_type"": ""Platelets"", ""confidence"": 0.4}
```",end_turn,139,30,,0.000578
hao_cCD4-TCM_noise_4_r2_ensembl,ensembl,noise,4,2,0,CD4 TCM,"Naive T cells (likely naive CD4+ T cells, based on IL7R expression and high ribosomal protein gene content)",0.55,"{""cell_type"": ""Naive T cells (likely naive CD4+ T cells, based on IL7R expression and high ribosomal protein gene content)"", ""confidence"": 0.55}",end_turn,170,456,,0.0049
hao_cCD4-TCM_noise_6_r1_symbol,symbol,noise,6,1,0,CD4 TCM,T lymphocyte (likely naive/resting CD4+ T cell),0.5,"```json
{""cell_type"": ""T lymphocyte (likely naive/resting CD4+ T cell)"", ""confidence"": 0.5}
```",end_turn,148,50,,0.000796
hao_cCD4-TCM_noise_6_r2_symbol,symbol,noise,6,2,0,CD4 TCM,CD4+ T cell,0.6,"{""cell_type"": ""CD4+ T cell"", ""confidence"": 0.6}",end_turn,141,29,,0.000572
hao_cCD4-TCM_noise_6_r0_ensembl,ensembl,noise,6,0,0,CD4 TCM,Plasma cells (antibody-secreting B cells),0.75,"{""cell_type"": ""Plasma cells (antibody-secreting B cells)"", ""confidence"": 0.75}",end_turn,170,420,,0.00454
hao_cCD4-TCM_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,CD4 TCM,CD4+ T cell,0.7,"```json
{""cell_type"": ""CD4+ T cell"", ""confidence"": 0.7}
```",end_turn,129,34,,0.000598
hao_cCD4-TCM_noise_6_r1_ensembl,ensembl,noise,6,1,0,CD4 TCM,Naive T cells (likely naive CD4+ T cells),0.55,"{""cell_type"": ""Naive T cells (likely naive CD4+ T cells)"", ""confidence"": 0.55}",end_turn,170,528,,0.00562
hao_cCD4-TCM_noise_6_r2_ensembl,ensembl,noise,6,2,0,CD4 TCM,CD4+ naive T cell,0.55,"```json
{""cell_type"": ""CD4+ naive T cell"", ""confidence"": 0.55}
```",end_turn,170,313,,0.00347
hao_cCD4-TCM_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,CD4 TCM,CD4+ Naive/Memory T cell,0.85,"```json
{""cell_type"": ""CD4+ Naive/Memory T cell"", ""confidence"": 0.85}
```",end_turn,131,41,,0.000672
hao_cCD4-TCM_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,CD4 TCM,"CD4+ T cells (naive/resting, IL7R+ lymphocytes)",0.75,"{""cell_type"": ""CD4+ T cells (naive/resting, IL7R+ lymphocytes)"", ""confidence"": 0.75}",end_turn,170,411,,0.00445
hao_cCD4-TEM_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,0,CD4 TEM,CD4+ T cell,0.75,"{""cell_type"": ""CD4+ T cell"", ""confidence"": 0.75}",end_turn,131,29,,0.000552
hao_cCD4-TCM_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,CD4 TCM,T cells (CD4+ naive/memory),0.9,"{""cell_type"": ""T cells (CD4+ naive/memory)"", ""confidence"": 0.9}",end_turn,170,280,,0.00314
hao_cCD4-TEM_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,0,CD4 TEM,"T cell (likely CD3+ activated/memory T lymphocyte, possibly NKT-like given CD2/KLRB1 expression)",0.75,"```json
{""cell_type"": ""T cell (likely CD3+ activated/memory T lymphocyte, possibly NKT-like given CD2/KLRB1 expression)"", ""confidence"": 0.75}
```",end_turn,131,72,,0.000982
hao_cCD4-TEM_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,0,CD4 TEM,CD4+ T cell,0.75,"{""cell_type"": ""CD4+ T cell"", ""confidence"": 0.75}",end_turn,170,310,,0.00344
hao_cCD4-TEM_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,0,CD4 TEM,CD8+ memory T cell (GZMK+ effector/memory T cell),0.7,"{""cell_type"": ""CD8+ memory T cell (GZMK+ effector/memory T cell)"", ""confidence"": 0.7}",end_turn,132,47,,0.000734
hao_cCD4-TEM_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,0,CD4 TEM,"T cells (CD3E+ CD2+ KLRB1+ CD161+ T cell subset, possibly MAIT/NKT-like)",0.7,"{""cell_type"": ""T cells (CD3E+ CD2+ KLRB1+ CD161+ T cell subset, possibly MAIT/NKT-like)"", ""confidence"": 0.7}",end_turn,170,438,,0.00472
hao_cCD4-TEM_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,0,CD4 TEM,Naive T lymphocyte (CD4+ resting T cell),0.55,"{""cell_type"": ""Naive T lymphocyte (CD4+ resting T cell)"", ""confidence"": 0.55}",end_turn,134,43,,0.000698
hao_cCD4-TEM_n_genes_1_r0_symbol,symbol,n_genes,1,0,0,CD4 TEM,CD4+ T cell,0.6,"{""cell_type"": ""CD4+ T cell"", ""confidence"": 0.6}",end_turn,85,29,,0.00046
hao_cCD4-TEM_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,0,CD4 TEM,CD8+ memory/effector T cells (GZMK+ CD3D/CD3G+ T cell subset),0.75,"{""cell_type"": ""CD8+ memory/effector T cells (GZMK+ CD3D/CD3G+ T cell subset)"", ""confidence"": 0.75}",end_turn,170,474,,0.00508
hao_cCD4-TEM_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,0,CD4 TEM,"T cell (likely naive T cell, IL7R+)",0.3,"{""cell_type"": ""T cell (likely naive T cell, IL7R+)"", ""confidence"": 0.3}",end_turn,89,39,,0.000568
hao_cCD4-TEM_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,0,CD4 TEM,Naive T cells (CD4+/CD8+),0.55,"{""cell_type"": ""Naive T cells (CD4+/CD8+)"", ""confidence"": 0.55}",end_turn,170,379,,0.00413
hao_cCD4-TEM_n_genes_3_r0_symbol,symbol,n_genes,3,0,0,CD4 TEM,CD4+ T cell,0.8,"{""cell_type"": ""CD4+ T cell"", ""confidence"": 0.8}",end_turn,93,29,,0.000476
hao_cCD4-TEM_n_genes_5_r0_symbol,symbol,n_genes,5,0,0,CD4 TEM,CD4+ T cell,0.85,"{""cell_type"": ""CD4+ T cell"", ""confidence"": 0.85}",end_turn,103,29,,0.000496
hao_cCD4-TEM_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,0,CD4 TEM,T cells (likely CD4+ T cells),0.75,"{""cell_type"": ""T cells (likely CD4+ T cells)"", ""confidence"": 0.75}",end_turn,107,178,,0.001994
hao_cCD4-TEM_n_genes_10_r0_symbol,symbol,n_genes,10,0,0,CD4 TEM,CD4+ T cell,0.75,"{""cell_type"": ""CD4+ T cell"", ""confidence"": 0.75}",end_turn,131,29,,0.000552
hao_cCD4-TEM_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,0,CD4 TEM,T cell (likely CD4+ T cell),0.85,"{""cell_type"": ""T cell (likely CD4+ T cell)"", ""confidence"": 0.85}",end_turn,125,202,,0.00227
hao_cCD4-TEM_noise_0_r0_symbol,symbol,noise,0,0,0,CD4 TEM,CD4+ T cell,0.75,"{""cell_type"": ""CD4+ T cell"", ""confidence"": 0.75}",end_turn,131,29,,0.000552
hao_cCD4-TEM_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,0,CD4 TEM,CD4+ T cell,0.8,"{""cell_type"": ""CD4+ T cell"", ""confidence"": 0.8}",end_turn,170,268,,0.00302
hao_cCD4-TEM_noise_2_r0_symbol,symbol,noise,2,0,0,CD4 TEM,CD4+ T cell,0.75,"```json
{""cell_type"": ""CD4+ T cell"", ""confidence"": 0.75}
```",end_turn,135,34,,0.00061
hao_cCD4-TEM_noise_0_r0_ensembl,ensembl,noise,0,0,0,CD4 TEM,T cell (likely CD4+ T cell),0.85,"{""cell_type"": ""T cell (likely CD4+ T cell)"", ""confidence"": 0.85}",end_turn,170,369,,0.00403
hao_cCD4-TEM_noise_2_r1_symbol,symbol,noise,2,1,0,CD4 TEM,CD4+ T cell,0.75,"{""cell_type"": ""CD4+ T cell"", ""confidence"": 0.75}",end_turn,133,29,,0.000556
hao_cCD4-TEM_noise_2_r0_ensembl,ensembl,noise,2,0,0,CD4 TEM,T lymphocytes (likely CD4+ naive/memory T cells),0.65,"{""cell_type"": ""T lymphocytes (likely CD4+ naive/memory T cells)"", ""confidence"": 0.65}",end_turn,170,326,,0.0036
hao_cCD4-TEM_noise_2_r2_symbol,symbol,noise,2,2,0,CD4 TEM,CD4+ T cell,0.7,"{""cell_type"": ""CD4+ T cell"", ""confidence"": 0.7}",end_turn,139,29,,0.000568
hao_cCD4-TEM_noise_2_r1_ensembl,ensembl,noise,2,1,0,CD4 TEM,CD4+ T cells,0.75,"{""cell_type"": ""CD4+ T cells"", ""confidence"": 0.75}",end_turn,170,319,,0.00353
hao_cCD4-TEM_noise_4_r0_symbol,symbol,noise,4,0,0,CD4 TEM,CD4+ T cell,0.7,"```json
{""cell_type"": ""CD4+ T cell"", ""confidence"": 0.7}
```",end_turn,139,34,,0.000618
hao_cCD4-TEM_noise_2_r2_ensembl,ensembl,noise,2,2,0,CD4 TEM,CD4+ T cell (naive/memory lymphocyte),0.65,"{""cell_type"": ""CD4+ T cell (naive/memory lymphocyte)"", ""confidence"": 0.65}",end_turn,170,319,,0.00353
hao_cCD4-TEM_noise_4_r1_symbol,symbol,noise,4,1,0,CD4 TEM,CD4+ T cell,0.75,"```json
{""cell_type"": ""CD4+ T cell"", ""confidence"": 0.75}
```",end_turn,144,34,,0.000628
hao_cCD4-TEM_noise_4_r0_ensembl,ensembl,noise,4,0,0,CD4 TEM,CD4+ T cell,0.85,"{""cell_type"": ""CD4+ T cell"", ""confidence"": 0.85}",end_turn,170,257,,0.00291
hao_cCD4-TEM_noise_4_r2_symbol,symbol,noise,4,2,0,CD4 TEM,CD4+ T cell,0.75,"```json
{""cell_type"": ""CD4+ T cell"", ""confidence"": 0.75}
```",end_turn,135,34,,0.00061
hao_cCD4-TEM_noise_4_r1_ensembl,ensembl,noise,4,1,0,CD4 TEM,T cell (likely CD4+ T lymphocyte),0.75,"{""cell_type"": ""T cell (likely CD4+ T lymphocyte)"", ""confidence"": 0.75}",end_turn,170,306,,0.0034
hao_cCD4-TEM_noise_6_r0_symbol,symbol,noise,6,0,0,CD4 TEM,T lymphocyte (likely naive/resting CD4+ T cell),0.45,"```json
{""cell_type"": ""T lymphocyte (likely naive/resting CD4+ T cell)"", ""confidence"": 0.45}
```",end_turn,141,50,,0.000782
hao_cCD4-TEM_noise_4_r2_ensembl,ensembl,noise,4,2,0,CD4 TEM,T cells,0.75,"{""cell_type"": ""T cells"", ""confidence"": 0.75}",end_turn,170,385,,0.00419
hao_cCD4-TEM_noise_6_r1_symbol,symbol,noise,6,1,0,CD4 TEM,T cell,0.6,"```json
{""cell_type"": ""T cell"", ""confidence"": 0.6}
```",end_turn,148,29,,0.000586
hao_cCD4-TEM_noise_6_r0_ensembl,ensembl,noise,6,0,0,CD4 TEM,B cells (likely naive B cells),0.65,"{""cell_type"": ""B cells (likely naive B cells)"", ""confidence"": 0.65}",end_turn,170,352,,0.00386
hao_cCD4-TEM_noise_6_r2_symbol,symbol,noise,6,2,0,CD4 TEM,CD4+ T cell,0.7,"```json
{""cell_type"": ""CD4+ T cell"", ""confidence"": 0.7}
```",end_turn,140,34,,0.00062
hao_cCD4-TEM_noise_6_r1_ensembl,ensembl,noise,6,1,0,CD4 TEM,T cell (likely CD4+ or CD8+ T lymphocyte),0.55,"```json
{""cell_type"": ""T cell (likely CD4+ or CD8+ T lymphocyte)"", ""confidence"": 0.55}
```",end_turn,170,469,,0.00503
hao_cCD4-TEM_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,CD4 TEM,CD4+ T cell,0.75,"{""cell_type"": ""CD4+ T cell"", ""confidence"": 0.75}",end_turn,131,29,,0.000552
hao_cCD4-TEM_noise_6_r2_ensembl,ensembl,noise,6,2,0,CD4 TEM,CD4+ T cells,0.75,"{""cell_type"": ""CD4+ T cells"", ""confidence"": 0.75}",end_turn,170,350,,0.00384
hao_cCD4-TEM_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,CD4 TEM,T cell (CD4+ memory T cell),0.8,"{""cell_type"": ""T cell (CD4+ memory T cell)"", ""confidence"": 0.8}",end_turn,130,36,,0.00062
hao_cCD4-TEM_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,CD4 TEM,CD4+ T cell,0.75,"{""cell_type"": ""CD4+ T cell"", ""confidence"": 0.75}",end_turn,170,358,,0.00392
hao_cCD8-Naive_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,0,CD8 Naive,CD8+ T cell,0.75,"```json
{""cell_type"": ""CD8+ T cell"", ""confidence"": 0.75}
```",end_turn,130,34,,0.0006
hao_cCD4-TEM_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,CD4 TEM,"T cells (CD3E+/TRAC+/CD2+), likely CD4+ memory T cells",0.85,"{""cell_type"": ""T cells (CD3E+/TRAC+/CD2+), likely CD4+ memory T cells"", ""confidence"": 0.85}",end_turn,170,335,,0.00369
hao_cCD8-Naive_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,0,CD8 Naive,Naive T cell (CD4+ naive T cell),0.6,"```json
{""cell_type"": ""Naive T cell (CD4+ naive T cell)"", ""confidence"": 0.6}
```",end_turn,131,44,,0.000702
hao_cCD8-Naive_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,0,CD8 Naive,"Lymphocyte (ribosomal protein-high, likely resting T or B cell)",0.35,"```json
{""cell_type"": ""Lymphocyte (ribosomal protein-high, likely resting T or B cell)"", ""confidence"": 0.35}
```",end_turn,133,54,,0.000806
hao_cCD8-Naive_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,0,CD8 Naive,CD8+ T cell,0.7,"{""cell_type"": ""CD8+ T cell"", ""confidence"": 0.7}",end_turn,89,29,,0.000468
hao_cCD8-Naive_n_genes_1_r0_symbol,symbol,n_genes,1,0,0,CD8 Naive,CD8+ T cell,0.75,"```json
{""cell_type"": ""CD8+ T cell"", ""confidence"": 0.75}
```",end_turn,85,34,,0.00051
hao_cCD8-Naive_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,0,CD8 Naive,"Naive lymphocytes (T or B cells) — marker genes are predominantly ribosomal protein genes (RPL/RPS family), consistent with a high ribosomal content signature typical of naive/resting lymphocyte populations in PBMCs",0.35,"{""cell_type"": ""Naive lymphocytes (T or B cells) — marker genes are predominantly ribosomal protein genes (RPL/RPS family), consistent with a high ribosomal content signature typical of naive/resting lymphocyte populations in PBMCs"", ""confidence"": 0.35}",end_turn,170,419,,0.00453
hao_cCD8-Naive_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,0,CD8 Naive,"Naive T cells (ribosomal protein-high, LEF1+ subset)",0.6,"{""cell_type"": ""Naive T cells (ribosomal protein-high, LEF1+ subset)"", ""confidence"": 0.6}",end_turn,170,405,,0.00439
hao_cCD8-Naive_n_genes_3_r0_symbol,symbol,n_genes,3,0,0,CD8 Naive,CD8+ T cell,0.65,"```json
{""cell_type"": ""CD8+ T cell"", ""confidence"": 0.65}
```",end_turn,95,34,,0.00053
hao_cCD8-Naive_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,0,CD8 Naive,CD8+ T cells,0.75,"{""cell_type"": ""CD8+ T cells"", ""confidence"": 0.75}",end_turn,107,169,,0.001904
hao_cCD8-Naive_n_genes_5_r0_symbol,symbol,n_genes,5,0,0,CD8 Naive,CD8+ T cell,0.75,"```json
{""cell_type"": ""CD8+ T cell"", ""confidence"": 0.75}
```",end_turn,105,34,,0.00055
