id,format,knob,level,replicate,run,provider,answer,predicted,confidence,raw,finish_reason,prompt_tokens,completion_tokens,reasoning_tokens,cost_usd,n_tool_calls,n_model_calls,latency_s
hao_cCD4-Proliferating_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,0,anthropic,CD4 Proliferating,Proliferating (cycling) lymphocytes / T cells (MKI67-high proliferative cluster),0.6,"{""cell_type"": ""Proliferating (cycling) lymphocytes / T cells (MKI67-high proliferative cluster)"", ""confidence"": 0.6}",ok,3674,438,,0.011728,2,2,9.1
hao_cCD4-Proliferating_n_genes_10_r0_symbol,symbol,n_genes,10,0,0,anthropic,CD4 Proliferating,"Proliferating/cycling lymphocytes (MKI67+ cell cycle-active cluster, likely proliferating T cells)",0.65,"{""cell_type"": ""Proliferating/cycling lymphocytes (MKI67+ cell cycle-active cluster, likely proliferating T cells)"", ""confidence"": 0.65}",ok,2683,241,,0.007776,1,2,5.7
hao_cCD4-Proliferating_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,0,anthropic,CD4 Proliferating,Proliferating (cycling) lymphocytes – highly dividing T/NK or B cells in S/G2M phase,0.75,"{""cell_type"": ""Proliferating (cycling) lymphocytes – highly dividing T/NK or B cells in S/G2M phase"", ""confidence"": 0.75}",ok,4204,539,,0.013798,1,2,8.9
hao_cCD4-Proliferating_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,anthropic,CD4 Proliferating,Proliferating/cycling lymphocyte (likely proliferating T cell or NK cell),0.65,"{""cell_type"": ""Proliferating/cycling lymphocyte (likely proliferating T cell or NK cell)"", ""confidence"": 0.65}",ok,2627,213,,0.007384,1,2,5.6
hao_cCD4-Proliferating_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,anthropic,CD4 Proliferating,Proliferating T cells (cycling lymphocytes),0.65,"This gene signature (MKI67, STMN1, HMGB2, HMGB1, HMGN2, H2AZ1, PCLAF) is a classic cell-cycle/proliferation signature, combined with housekeeping genes (GAPDH, ACTG1, PFN1). This is consistent with a cluster of actively proliferating lymphocytes in PBMC data.

```json
{""cell_type"": ""Proliferating T cells (cycling lymphocytes)"", ""confidence"": 0.65}
```",ok,4273,718,,0.015726,1,2,9.1
hao_cCD4-Proliferating_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,anthropic,CD4 Proliferating,Proliferating/cycling lymphocytes (likely proliferating T cells),0.65,"{""cell_type"": ""Proliferating/cycling lymphocytes (likely proliferating T cells)"", ""confidence"": 0.65}",ok,2679,215,,0.007508,1,2,4.0
hao_cCD4-Proliferating_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,anthropic,CD4 Proliferating,Proliferating (cycling) T lymphocyte,0.7,"{""cell_type"": ""Proliferating (cycling) T lymphocyte"", ""confidence"": 0.7}",ok,4749,553,,0.015028,2,2,7.9
hao_cCD4-TCM_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,0,anthropic,CD4 TCM,CD4+ Memory T cell,0.7,"{""cell_type"": ""CD4+ Memory T cell"", ""confidence"": 0.7}",ok,2745,175,,0.00724,1,2,3.5
hao_cCD4-TCM_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,0,anthropic,CD4 TCM,Naive CD4+ T cell,0.6,"{""cell_type"": ""Naive CD4+ T cell"", ""confidence"": 0.6}",ok,4059,194,,0.010058,1,2,4.5
hao_cCD4-TCM_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,0,anthropic,CD4 TCM,CD4+ T cell (naive/resting),0.65,"{""cell_type"": ""CD4+ T cell (naive/resting)"", ""confidence"": 0.65}",ok,2516,204,,0.007072,1,2,5.0
hao_cCD4-TCM_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,0,anthropic,CD4 TCM,"T cell (CD3+ T lymphocyte, likely naive/resting CD4+ or CD8+ T cell)",0.75,"{""cell_type"": ""T cell (CD3+ T lymphocyte, likely naive/resting CD4+ or CD8+ T cell)"", ""confidence"": 0.75}",ok,4284,480,,0.013368,1,2,9.4
hao_cCD4-TCM_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,0,anthropic,CD4 TCM,T cell (likely naive/memory CD4+ or CD8+ T lymphocyte),0.35,"{""cell_type"": ""T cell (likely naive/memory CD4+ or CD8+ T lymphocyte)"", ""confidence"": 0.35}",ok,2840,281,,0.00849,1,2,4.2
hao_cCD4-TCM_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,0,anthropic,CD4 TCM,Naive T cell (lymphocyte cluster marked by high ribosomal protein gene expression),0.4,"{""cell_type"": ""Naive T cell (lymphocyte cluster marked by high ribosomal protein gene expression)"", ""confidence"": 0.4}",ok,1021,373,,0.005772,0,1,4.5
hao_cCD4-TCM_n_genes_1_r0_symbol,symbol,n_genes,1,0,0,anthropic,CD4 TCM,Memory CD4+ T cell,0.6,"```json
{""cell_type"": ""Memory CD4+ T cell"", ""confidence"": 0.6}
```",ok,2492,160,,0.006584,1,2,3.4
hao_cCD4-TCM_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,0,anthropic,CD4 TCM,Memory CD4+ T cell,0.6,"{""cell_type"": ""Memory CD4+ T cell"", ""confidence"": 0.6}",ok,2769,170,,0.007238,2,2,4.1
hao_cCD4-TCM_n_genes_3_r0_symbol,symbol,n_genes,3,0,0,anthropic,CD4 TCM,Memory CD4+ T cell,0.65,"{""cell_type"": ""Memory CD4+ T cell"", ""confidence"": 0.65}",ok,2733,197,,0.007436,1,2,3.7
hao_cCD4-TCM_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,0,anthropic,CD4 TCM,CD4+ T cell (naive/memory),0.7,"{""cell_type"": ""CD4+ T cell (naive/memory)"", ""confidence"": 0.7}",ok,2680,217,,0.00753,1,2,4.9
hao_cCD4-TCM_n_genes_5_r0_symbol,symbol,n_genes,5,0,0,anthropic,CD4 TCM,Memory CD4+ T cell,0.75,"{""cell_type"": ""Memory CD4+ T cell"", ""confidence"": 0.75}",ok,2873,225,,0.007996,1,2,4.4
hao_cCD4-TCM_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,0,anthropic,CD4 TCM,Naive/Resting CD4+ T cell,0.65,"{""cell_type"": ""Naive/Resting CD4+ T cell"", ""confidence"": 0.65}",ok,3013,154,,0.007566,1,2,4.1
hao_cCD4-TCM_n_genes_10_r0_symbol,symbol,n_genes,10,0,0,anthropic,CD4 TCM,CD4+ T cell (memory),0.75,"{""cell_type"": ""CD4+ T cell (memory)"", ""confidence"": 0.75}",ok,2745,176,,0.00725,1,2,3.5
hao_cCD4-TCM_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,0,anthropic,CD4 TCM,Naive CD4+ T cell,0.75,"{""cell_type"": ""Naive CD4+ T cell"", ""confidence"": 0.75}",ok,4277,412,,0.012674,1,2,5.8
hao_cCD4-TCM_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,anthropic,CD4 TCM,CD4+ T cell (memory),0.72,"{""cell_type"": ""CD4+ T cell (memory)"", ""confidence"": 0.72}",ok,2725,156,,0.00701,1,2,3.6
hao_cCD4-TCM_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,anthropic,CD4 TCM,Naive/Resting CD4+ T cell,0.65,"{""cell_type"": ""Naive/Resting CD4+ T cell"", ""confidence"": 0.65}",ok,4060,199,,0.01011,1,2,4.4
hao_cCD4-TEM_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,0,anthropic,CD4 TEM,Memory CD4+ T cell,0.75,"{""cell_type"": ""Memory CD4+ T cell"", ""confidence"": 0.75}",ok,3308,168,,0.008296,1,2,3.1
hao_cCD4-TEM_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,0,anthropic,CD4 TEM,CD4+ T cell (naive/memory T lymphocyte),0.75,"{""cell_type"": ""CD4+ T cell (naive/memory T lymphocyte)"", ""confidence"": 0.75}",ok,4021,192,,0.009962,1,2,4.3
hao_cCD4-TEM_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,0,anthropic,CD4 TEM,"CD3+ T cell (activated, memory/MAIT-like, KLRB1+CD69+ subset)",0.6,"{""cell_type"": ""CD3+ T cell (activated, memory/MAIT-like, KLRB1+CD69+ subset)"", ""confidence"": 0.6}",ok,3618,140,,0.008636,1,2,3.3
hao_cCD4-TEM_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,0,anthropic,CD4 TEM,Mucosal-associated invariant T (MAIT) cell,0.6,"{""cell_type"": ""Mucosal-associated invariant T (MAIT) cell"", ""confidence"": 0.6}",ok,4043,370,,0.011786,1,2,6.2
hao_cCD4-TEM_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,0,anthropic,CD4 TEM,Memory CD8+ T cell (GZMK+ effector memory CD8 T cell),0.75,"{""cell_type"": ""Memory CD8+ T cell (GZMK+ effector memory CD8 T cell)"", ""confidence"": 0.75}",ok,3443,202,,0.008906,1,2,5.3
hao_cCD4-TEM_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,0,anthropic,CD4 TEM,CD8+ memory T cell (GZMK+ effector/memory T cell),0.72,"Based on the marker genes: CD3D and CD3G (core T-cell receptor complex subunits) combined with GZMK (granzyme K, characteristic of memory/effector CD8+ T cells) and a set of ribosomal protein genes (RPL34, RPL10, RPL3, RPL38, RPL23A, RPL14 - typical of quiescent/memory lymphocytes with high ribosomal content), this cluster represents a T-cell population, most consistent with **CD8+ memory/effector T cells** (GZMK+ subset).

```json
{""cell_type"": ""CD8+ memory T cell (GZMK+ effector/memory T cell)"", ""confidence"": 0.72}
```",ok,4163,514,,0.013466,1,2,7.6
hao_cCD4-TEM_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,0,anthropic,CD4 TEM,Naive/resting T cell (likely CD4+ T cell),0.55,"{""cell_type"": ""Naive/resting T cell (likely CD4+ T cell)"", ""confidence"": 0.55}",ok,2666,310,,0.008432,1,2,4.4
hao_cCD4-TEM_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,0,anthropic,CD4 TEM,Naive T cell,0.55,"Based on the gene signature—dominated by ribosomal/housekeeping genes (RPS28, RPL13, RPS27, RPLP2, RPL36AL, EEF1A1) combined with KLF2 (quiescence/naive lymphocyte marker), LDHB (naive T cell marker), and RORA (T cell marker)—this profile is most consistent with a naive/resting T lymphocyte population.

```json
{""cell_type"": ""Naive T cell"", ""confidence"": 0.55}
```",ok,7568,582,,0.020956,2,3,9.3
hao_cCD4-TEM_n_genes_1_r0_symbol,symbol,n_genes,1,0,0,anthropic,CD4 TEM,CD4+ Memory T cell,0.6,"{""cell_type"": ""CD4+ Memory T cell"", ""confidence"": 0.6}",ok,2486,149,,0.006462,1,2,3.9
hao_cCD4-TEM_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,0,anthropic,CD4 TEM,Memory CD4+ T cell,0.5,"{""cell_type"": ""Memory CD4+ T cell"", ""confidence"": 0.5}",ok,2772,174,,0.007284,2,2,4.0
hao_cCD4-TEM_n_genes_3_r0_symbol,symbol,n_genes,3,0,0,anthropic,CD4 TEM,Memory CD4+ T cell,0.75,"{""cell_type"": ""Memory CD4+ T cell"", ""confidence"": 0.75}",ok,3037,144,,0.007514,1,2,4.1
hao_cCD4-TEM_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,0,anthropic,CD4 TEM,CD4+ T cell (memory/naive T lymphocyte),0.75,"{""cell_type"": ""CD4+ T cell (memory/naive T lymphocyte)"", ""confidence"": 0.75}",ok,2668,223,,0.007566,1,2,5.0
hao_cCD4-TEM_n_genes_5_r0_symbol,symbol,n_genes,5,0,0,anthropic,CD4 TEM,Memory CD4+ T cell,0.75,"{""cell_type"": ""Memory CD4+ T cell"", ""confidence"": 0.75}",ok,3289,205,,0.008628,1,2,3.8
hao_cCD4-TEM_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,0,anthropic,CD4 TEM,CD4+ T cell (naive/memory T lymphocyte),0.85,"{""cell_type"": ""CD4+ T cell (naive/memory T lymphocyte)"", ""confidence"": 0.85}",ok,3114,275,,0.008978,1,2,5.5
hao_cCD4-TEM_n_genes_10_r0_symbol,symbol,n_genes,10,0,0,anthropic,CD4 TEM,Memory CD4+ T cell,0.75,"{""cell_type"": ""Memory CD4+ T cell"", ""confidence"": 0.75}",ok,3325,123,,0.00788,1,2,3.2
hao_cCD4-TEM_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,0,anthropic,CD4 TEM,CD4+ naive/memory T cell (T lymphocyte),0.8,"{""cell_type"": ""CD4+ naive/memory T cell (T lymphocyte)"", ""confidence"": 0.8}",ok,4205,367,,0.01208,1,2,6.2
hao_cCD4-TEM_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,anthropic,CD4 TEM,Memory CD4+ T cell,0.75,"{""cell_type"": ""Memory CD4+ T cell"", ""confidence"": 0.75}",ok,3326,186,,0.008512,1,2,3.3
hao_cCD4-TEM_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,anthropic,CD4 TEM,CD4+ T cell (memory),0.75,"This confirms strong enrichment in CD4+ T cell subsets (especially Memory CD4+ T cell, top rank for IL7R and IL32), consistent with LTB and TRAC as well.

```json
{""cell_type"": ""CD4+ T cell (memory)"", ""confidence"": 0.75}
```",ok,8894,702,,0.024808,2,3,10.7
hao_cCD4-TEM_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,anthropic,CD4 TEM,Memory CD4+ T cell,0.75,"{""cell_type"": ""Memory CD4+ T cell"", ""confidence"": 0.75}",ok,4948,239,,0.012286,1,2,4.2
hao_cCD4-TEM_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,anthropic,CD4 TEM,CD4+ memory T cell,0.75,"{""cell_type"": ""CD4+ memory T cell"", ""confidence"": 0.75}",ok,4466,650,,0.015432,1,2,10.5
hao_cCD8-Naive_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,0,anthropic,CD8 Naive,Naive CD8+ T cell,0.75,"{""cell_type"": ""Naive CD8+ T cell"", ""confidence"": 0.75}",ok,3200,215,,0.00855,1,2,3.8
hao_cCD8-Naive_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,0,anthropic,CD8 Naive,CD8+ T cell,0.85,"{""cell_type"": ""CD8+ T cell"", ""confidence"": 0.85}",ok,2703,314,,0.008546,1,2,6.2
hao_cCD8-Naive_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,0,anthropic,CD8 Naive,"Double-negative T cell (likely a lymphocyte population, possibly naive T cells)",0.35,"{""cell_type"": ""Double-negative T cell (likely a lymphocyte population, possibly naive T cells)"", ""confidence"": 0.35}",ok,2824,222,,0.007868,1,2,3.7
hao_cCD8-Naive_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,0,anthropic,CD8 Naive,"Naive T cell (lymphocyte with high ribosomal protein expression, likely naive/double-negative T cell)",0.4,"{""cell_type"": ""Naive T cell (lymphocyte with high ribosomal protein expression, likely naive/double-negative T cell)"", ""confidence"": 0.4}",ok,7999,595,,0.021948,2,3,10.2
hao_cCD8-Naive_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,0,anthropic,CD8 Naive,Naive T cell (likely CD4+/CD8+ double-negative or naive T lymphocyte subset),0.45,"{""cell_type"": ""Naive T cell (likely CD4+/CD8+ double-negative or naive T lymphocyte subset)"", ""confidence"": 0.45}",ok,2949,287,,0.008768,1,2,4.4
hao_cCD8-Naive_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,0,anthropic,CD8 Naive,Naive T cell (double-negative/naive T lymphocyte population),0.55,"{""cell_type"": ""Naive T cell (double-negative/naive T lymphocyte population)"", ""confidence"": 0.55}",ok,8230,545,,0.02191,2,3,8.3
hao_cCD8-Naive_n_genes_1_r0_symbol,symbol,n_genes,1,0,0,anthropic,CD8 Naive,CD8+ T cell,0.85,"{""cell_type"": ""CD8+ T cell"", ""confidence"": 0.85}",ok,2298,136,,0.005956,1,2,2.8
hao_cCD8-Naive_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,0,anthropic,CD8 Naive,CD8+ T cell,0.85,"{""cell_type"": ""CD8+ T cell"", ""confidence"": 0.85}",ok,2595,167,,0.00686,2,2,4.5
hao_cCD8-Naive_n_genes_3_r0_symbol,symbol,n_genes,3,0,0,anthropic,CD8 Naive,CD8+ T cell,0.8,"{""cell_type"": ""CD8+ T cell"", ""confidence"": 0.8}",ok,2583,124,,0.006406,1,2,3.4
hao_cCD8-Naive_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,0,anthropic,CD8 Naive,CD8+ cytotoxic T cell,0.75,"{""cell_type"": ""CD8+ cytotoxic T cell"", ""confidence"": 0.75}",ok,2643,204,,0.007326,1,2,5.3
hao_cCD8-Naive_n_genes_5_r0_symbol,symbol,n_genes,5,0,0,anthropic,CD8 Naive,CD8+ T cell,0.75,"{""cell_type"": ""CD8+ T cell"", ""confidence"": 0.75}",ok,2805,190,,0.00751,1,2,3.2
hao_cCD8-Naive_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,0,anthropic,CD8 Naive,CD8+ T cell,0.8,"{""cell_type"": ""CD8+ T cell"", ""confidence"": 0.8}",ok,4016,357,,0.011602,2,2,5.9
hao_cCD8-Naive_n_genes_10_r0_symbol,symbol,n_genes,10,0,0,anthropic,CD8 Naive,CD8+ T cell,0.85,"{""cell_type"": ""CD8+ T cell"", ""confidence"": 0.85}",ok,2670,142,,0.00676,1,2,3.0
hao_cCD8-Naive_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,0,anthropic,CD8 Naive,CD8+ T cell (likely naive CD8+ T cell),0.75,"{""cell_type"": ""CD8+ T cell (likely naive CD8+ T cell)"", ""confidence"": 0.75}",ok,4283,447,,0.013036,1,2,7.1
hao_cCD8-Naive_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,anthropic,CD8 Naive,CD8+ T cell,0.75,"{""cell_type"": ""CD8+ T cell"", ""confidence"": 0.75}",ok,2754,148,,0.006988,1,2,3.3
hao_cCD8-Naive_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,anthropic,CD8 Naive,CD8+ T cell,0.75,"{""cell_type"": ""CD8+ T cell"", ""confidence"": 0.75}",ok,4273,414,,0.012686,1,2,6.4
hao_cCD8-Naive_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,anthropic,CD8 Naive,Naive CD8+ T cell,0.85,"{""cell_type"": ""Naive CD8+ T cell"", ""confidence"": 0.85}",ok,3353,165,,0.008356,1,2,4.1
hao_cCD8-Naive_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,anthropic,CD8 Naive,Naive CD8+ T cell,0.85,"{""cell_type"": ""Naive CD8+ T cell"", ""confidence"": 0.85}",ok,2820,209,,0.00773,1,2,4.9
hao_cCD8-Proliferating_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,0,anthropic,CD8 Proliferating,Proliferating CD8+ T cell,0.85,"{""cell_type"": ""Proliferating CD8+ T cell"", ""confidence"": 0.85}",ok,5395,375,,0.01454,2,2,6.8
hao_cCD8-Proliferating_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,0,anthropic,CD8 Proliferating,Proliferating CD8+ cytotoxic T cell,0.75,"This gene set shows CD8A (cytotoxic T cell marker) combined with GZMH (cytotoxic granule protein) plus a strong proliferation signature (TUBB, HELLS, PCLAF, H2AZ1, H2AZ2, NUCKS1, MCM4, TYMS) — indicating actively cycling cytotoxic CD8+ T cells.

```json
{""cell_type"": ""Proliferating CD8+ cytotoxic T cell"", ""confidence"": 0.75}
```",ok,4092,421,,0.012394,1,2,8.2
hao_cCD8-Proliferating_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,0,anthropic,CD8 Proliferating,Activated/proliferating T lymphocyte (T helper cell),0.45,"```json
{""cell_type"": ""Activated/proliferating T lymphocyte (T helper cell)"", ""confidence"": 0.45}
```

**Reasoning:** The gene set is dominated by nuclear/proliferation-associated proteins (HMGB1, NASP, RPA3, SNRPB, HNRNPA2B1, RAN, PPIA, LDHA, CALM1) rather than classical lineage surface markers, indicating a highly proliferative, metabolically active cell state rather than a resting, terminally differentiated cell type. The presence of **LCP1** (L-Plastin), a pan-leukocyte/lymphocyte cytoskeletal protein enriched in T-helper cells in the CellMarker reference, along with the general profile of high nucleic-acid-binding/chromatin and nuclear transport activity (NASP - histone chaperone, RPA3 - DNA replication, SNRPB - spliceosome, RAN - nuclear import/export, HNRNPA2B1 - RNA processing), points to a rapidly dividing lymphocyte population, most consistent with **activated or proliferating T cells** in PBMCs (e.g., a cycling/blast subset captured in single-cell clustering).

Confidence is moderate-low since most of these genes are broadly expressed ""housekeeping/proliferation"" genes rather than highly specific lineage markers, and only one gene (LCP1) had a direct match in the CellMarker blood reference.",ok,2624,874,,0.013988,1,2,12.0
hao_cCD8-Proliferating_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,0,anthropic,CD8 Proliferating,Proliferating T lymphocytes (activated/cycling T cells),0.55,"```json
{""cell_type"": ""Proliferating T lymphocytes (activated/cycling T cells)"", ""confidence"": 0.55}
```

**Reasoning:** The gene set is dominated by housekeeping/proliferation-associated transcripts rather than classic lineage markers:
- **NASP, RPA3, SNRPB, RAN, HNRNPA2B1** – involved in DNA replication, histone chaperoning, splicing, and nucleocytoplasmic transport; typical of actively cycling cells.
- **HMGB1** – chromatin architectural protein often upregulated in proliferating/activated cells.
- **LDHA, PPIA, CALM1** – high metabolic/glycolytic activity, consistent with lymphocyte activation.
- **LCP1 (L-plastin)** – a pan-leukocyte marker enriched in lymphocytes, and in the CellMarker database it ranks among top markers for **T helper cells**.

Together, this signature (high proliferation/metabolic machinery + a leukocyte/T-cell marker) is most consistent with an **actively proliferating or activated T-lymphocyte subset** within PBMCs, rather than a resting naïve population or a myeloid/NK/B-cell type. Confidence is moderate (~0.55) because most of the genes are broadly expressed housekeeping genes and not highly cell-type-specific, limiting precise resolution to a specific T-cell subset.",ok,5003,1373,,0.023736,2,2,15.6
hao_cCD8-Proliferating_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,0,anthropic,CD8 Proliferating,Proliferative (cycling) T cell,0.72,"{""cell_type"": ""Proliferative (cycling) T cell"", ""confidence"": 0.72}",ok,3224,269,,0.009138,1,2,4.1
hao_cCD8-Proliferating_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,0,anthropic,CD8 Proliferating,Proliferating (cycling) T lymphocyte,0.7,"{""cell_type"": ""Proliferating (cycling) T lymphocyte"", ""confidence"": 0.7}",ok,5165,356,,0.01389,2,2,6.7
hao_cCD8-Proliferating_n_genes_1_r0_symbol,symbol,n_genes,1,0,0,anthropic,CD8 Proliferating,"Proliferating progenitor / blast cells (e.g., proliferating hematopoietic progenitor or proliferating T/NK cells, marked by high mitotic activity)",0.4,"{""cell_type"": ""Proliferating progenitor / blast cells (e.g., proliferating hematopoietic progenitor or proliferating T/NK cells, marked by high mitotic activity)"", ""confidence"": 0.4}",ok,2345,277,,0.00746,2,2,5.8
hao_cCD8-Proliferating_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,0,anthropic,CD8 Proliferating,"Proliferating cells (e.g., cycling lymphocytes/plasmablasts) — STMN1 is a marker of actively dividing cells rather than a specific lineage",0.35,"{""cell_type"": ""Proliferating cells (e.g., cycling lymphocytes/plasmablasts) — STMN1 is a marker of actively dividing cells rather than a specific lineage"", ""confidence"": 0.35}",ok,3424,310,,0.009948,2,3,8.9
hao_cCD8-Proliferating_n_genes_3_r0_symbol,symbol,n_genes,3,0,0,anthropic,CD8 Proliferating,"Proliferating lymphocytes (cycling T/NK cells, cell-cycle/mitotic signature)",0.6,"{""cell_type"": ""Proliferating lymphocytes (cycling T/NK cells, cell-cycle/mitotic signature)"", ""confidence"": 0.6}",ok,3973,337,,0.011316,2,3,9.2
hao_cCD8-Proliferating_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,0,anthropic,CD8 Proliferating,Proliferating lymphocytes (cycling T/B/progenitor cells expressing MKI67-associated proliferation markers),0.55,"{""cell_type"": ""Proliferating lymphocytes (cycling T/B/progenitor cells expressing MKI67-associated proliferation markers)"", ""confidence"": 0.55}",ok,2848,305,,0.008746,2,2,5.3
hao_cCD8-Proliferating_n_genes_5_r0_symbol,symbol,n_genes,5,0,0,anthropic,CD8 Proliferating,"Proliferating lymphocyte (cycling T/NK or B cell, cell-cycle/proliferation signature)",0.75,"{""cell_type"": ""Proliferating lymphocyte (cycling T/NK or B cell, cell-cycle/proliferation signature)"", ""confidence"": 0.75}",ok,2290,218,,0.00676,1,2,3.4
