gene,ensembl
HNRNPH2,ENSG00000126945
ARMCX4,ENSG00000196440
ARMCX1,ENSG00000126947
ARMCX6,ENSG00000198960
ARMCX3,ENSG00000102401
ARMCX2,ENSG00000184867
ZMAT1,ENSG00000166432
TCEAL2,ENSG00000184905
BEX5,ENSG00000184515
TMSB15A,ENSG00000158164
ARMCX5,ENSG00000125962
GPRASP1,ENSG00000198932
GPRASP2,ENSG00000158301
GPRASP3,ENSG00000198908
LINC00630,ENSG00000223546
BEX1,ENSG00000133169
BEX4,ENSG00000102409
TCEAL8,ENSG00000180964
BEX2,ENSG00000133134
TCEAL9,ENSG00000185222
BEX3,ENSG00000166681
TCEAL4,ENSG00000133142
TCEAL3,ENSG00000196507
TCEAL1,ENSG00000172465
MORF4L2,ENSG00000123562
MORF4L2-AS1,ENSG00000231154
RAB9B,ENSG00000123570
TMSB15B-AS1,ENSG00000231728
SLC25A53,ENSG00000269743
ZCCHC18,ENSG00000166707
FAM199X,ENSG00000123575
RADX,ENSG00000147231
TBC1D8B,ENSG00000133138
MORC4,ENSG00000133131
RBM41,ENSG00000089682
NUP62CL,ENSG00000198088
FRMPD3,ENSG00000147234
PRPS1,ENSG00000147224
MID2,ENSG00000080561
VSIG1,ENSG00000101842
PSMD10,ENSG00000101843
ATG4A,ENSG00000101844
NXT2,ENSG00000101888
KCNE5,ENSG00000176076
ACSL4,ENSG00000068366
TMEM164,ENSG00000157600
AMMECR1,ENSG00000101935
ALG13,ENSG00000101901
AMOT,ENSG00000126016
PLS3,ENSG00000102024
KLHL13,ENSG00000003096
WDR44,ENSG00000131725
DOCK11,ENSG00000147251
LONRF3,ENSG00000175556
SLC25A43,ENSG00000077713
STEEP1,ENSG00000018610
UBE2A,ENSG00000077721
NKRF,ENSG00000186416
SOWAHD,ENSG00000187808
UPF3B,ENSG00000125351
RNF113A,ENSG00000125352
NDUFA1,ENSG00000125356
NKAP,ENSG00000101882
RHOXF1-AS1,ENSG00000258545
RHOXF1,ENSG00000101883
ZBTB33,ENSG00000177485
TMEM255A,ENSG00000125355
LAMP2,ENSG00000005893
CUL4B,ENSG00000158290
MCTS1,ENSG00000232119
C1GALT1C1,ENSG00000171155
THOC2,ENSG00000125676
XIAP,ENSG00000101966
STAG2-AS1,ENSG00000232412
STAG2,ENSG00000101972
SH2D1A,ENSG00000183918
TENM1,ENSG00000009694
SMARCA1,ENSG00000102038
OCRL,ENSG00000122126
XPNPEP2,ENSG00000122121
SASH3,ENSG00000122122
ZDHHC9,ENSG00000188706
UTP14A,ENSG00000156697
BCORL1,ENSG00000085185
ELF4,ENSG00000102034
AIFM1,ENSG00000156709
RAB33A,ENSG00000134594
ZNF280C,ENSG00000056277
SLC25A14,ENSG00000102078
RBMX2,ENSG00000134597
ENOX2,ENSG00000165675
FIRRE,ENSG00000213468
STK26,ENSG00000134602
RAP2C,ENSG00000123728
RAP2C-AS1,ENSG00000232160
MBNL3,ENSG00000076770
GPC4,ENSG00000076716
PHF6,ENSG00000156531
HPRT1,ENSG00000165704
MIR503HG,ENSG00000223749
PABIR2,ENSG00000156504
PABIR3,ENSG00000156500
MOSPD1,ENSG00000101928
SMIM10,ENSG00000184785
RTL8B,ENSG00000212747
RTL8C,ENSG00000134590
RTL8A,ENSG00000203950
ZNF75D,ENSG00000186376
ZNF449,ENSG00000173275
SMIM10L2A,ENSG00000178947
INTS6L,ENSG00000165359
MMGT1,ENSG00000169446
SLC9A6,ENSG00000198689
FHL1,ENSG00000022267
MAP7D3,ENSG00000129680
HTATSF1,ENSG00000102241
CD40LG,ENSG00000102245
ARHGEF6,ENSG00000129675
ENSG00000232611,ENSG00000232611
RBMX,ENSG00000147274
MCF2,ENSG00000101977
ATP11C,ENSG00000101974
LDOC1,ENSG00000182195
SLITRK4,ENSG00000179542
FMR1,ENSG00000102081
AFF2,ENSG00000155966
IDS,ENSG00000010404
EOLA1-DT,ENSG00000241769
EOLA1,ENSG00000197620
TMEM185A,ENSG00000269556
EOLA2,ENSG00000197021
EOLA2-DT,ENSG00000235703
MAMLD1,ENSG00000013619
MTM1,ENSG00000171100
MTMR1,ENSG00000063601
CD99L2,ENSG00000102181
HMGB3,ENSG00000029993
VMA21,ENSG00000160131
CETN2,ENSG00000147400
NSDHL,ENSG00000147383
ZNF185,ENSG00000147394
PNMA5,ENSG00000198883
PNMA3,ENSG00000183837
ZNF275,ENSG00000063587
ZFP92,ENSG00000189420
HAUS7,ENSG00000213397
CCNQ,ENSG00000262919
SLC6A8,ENSG00000130821
BCAP31,ENSG00000185825
ABCD1,ENSG00000101986
IDH3G,ENSG00000067829
PDZD4,ENSG00000067840
L1CAM,ENSG00000198910
ARHGAP4,ENSG00000089820
NAA10,ENSG00000102030
RENBP,ENSG00000102032
HCFC1,ENSG00000172534
HCFC1-AS1,ENSG00000235802
TMEM187,ENSG00000177854
IRAK1,ENSG00000184216
MECP2,ENSG00000169057
TKTL1,ENSG00000007350
ENSG00000231830,ENSG00000231830
FLNA,ENSG00000196924
EMD,ENSG00000102119
ENSG00000280195,ENSG00000280195
DNASE1L1,ENSG00000013563
TAFAZZIN,ENSG00000102125
ATP6AP1-DT,ENSG00000197180
ATP6AP1,ENSG00000071553
GDI1,ENSG00000203879
FAM50A,ENSG00000071859
PLXNA3,ENSG00000130827
LAGE3,ENSG00000196976
UBL4A,ENSG00000102178
SLC10A3,ENSG00000126903
FAM3A,ENSG00000071889
G6PD,ENSG00000160211
IKBKG,ENSG00000269335
GAB3,ENSG00000160219
DKC1,ENSG00000130826
F8,ENSG00000185010
FUNDC2,ENSG00000165775
CMC4,ENSG00000182712
MTCP1,ENSG00000214827
BRCC3,ENSG00000185515
VBP1,ENSG00000155959
RAB39B,ENSG00000155961
CLIC2,ENSG00000155962
F8A3,ENSG00000277150
TMLHE-AS1,ENSG00000224533
TMLHE,ENSG00000185973
SPRY3,ENSG00000168939
VAMP7,ENSG00000124333
IL9R,ENSG00000124334
ZNF596,ENSG00000172748
ENSG00000273402,ENSG00000273402
FBXO25,ENSG00000147364
TDRP,ENSG00000180190
ERICH1,ENSG00000104714
CLN8,ENSG00000182372
CLN8-AS1,ENSG00000253982
ARHGEF10,ENSG00000104728
KBTBD11,ENSG00000176595
MYOM2,ENSG00000036448
LINC03021,ENSG00000254319
MCPH1-DT,ENSG00000246089
MCPH1,ENSG00000147316
ANGPT2,ENSG00000091879
MCPH1-AS1,ENSG00000249898
AGPAT5,ENSG00000155189
FAM66B,ENSG00000215374
PRAG1,ENSG00000275342
CLDN23,ENSG00000253958
MFHAS1,ENSG00000147324
ERI1,ENSG00000104626
PPP1R3B,ENSG00000173281
PPP1R3B-DT,ENSG00000248538
TNKS,ENSG00000173273
MSRA-DT,ENSG00000260093
MSRA,ENSG00000175806
ENSG00000272505,ENSG00000272505
SOX7,ENSG00000171056
XKR6,ENSG00000171044
ENSG00000270076,ENSG00000270076
MTMR9,ENSG00000104643
ENSG00000246477,ENSG00000246477
SLC35G5,ENSG00000177710
FAM167A,ENSG00000154319
ENSG00000284957,ENSG00000284957
NEIL2,ENSG00000154328
FDFT1,ENSG00000079459
ENSG00000255046,ENSG00000255046
CTSB,ENSG00000164733
FAM86B1,ENSG00000186523
ENSG00000270074,ENSG00000270074
LONRF1,ENSG00000154359
DLC1,ENSG00000164741
MSR1,ENSG00000038945
MICU3,ENSG00000155970
ZDHHC2,ENSG00000104219
CNOT7,ENSG00000198791
VPS37A,ENSG00000155975
MTUS1,ENSG00000129422
ENSG00000254054,ENSG00000254054
PCM1,ENSG00000078674
ASAH1-AS1,ENSG00000245281
NAT1,ENSG00000171428
PSD3,ENSG00000156011
SH2D4A,ENSG00000104611
CSGALNACT1,ENSG00000147408
INTS10,ENSG00000104613
LPL,ENSG00000175445
ATP6V1B2,ENSG00000147416
LZTS1,ENSG00000061337
ENSG00000254092,ENSG00000254092
GFRA2,ENSG00000168546
DOK2,ENSG00000147443
XPO7,ENSG00000130227
NPM2,ENSG00000158806
FHIP2B,ENSG00000158863
NUDT18,ENSG00000275074
REEP4,ENSG00000168476
BMP1,ENSG00000168487
POLR3D,ENSG00000168495
PIWIL2,ENSG00000197181
SLC39A14,ENSG00000104635
PPP3CC,ENSG00000120910
ENSG00000251034,ENSG00000251034
SORBS3,ENSG00000120896
PDLIM2,ENSG00000120913
C8orf58,ENSG00000241852
CCAR2,ENSG00000158941
ENSG00000253200,ENSG00000253200
BIN3,ENSG00000147439
EGR3,ENSG00000179388
PEBP4,ENSG00000134020
ENSG00000245025,ENSG00000245025
RHOBTB2,ENSG00000008853
TNFRSF10B,ENSG00000120889
ENSG00000284948,ENSG00000284948
TNFRSF10C,ENSG00000173535
TNFRSF10D,ENSG00000173530
TNFRSF10A,ENSG00000104689
CHMP7,ENSG00000147457
R3HCC1,ENSG00000104679
LOXL2,ENSG00000134013
ENTPD4,ENSG00000197217
NKX3-1,ENSG00000167034
ADAM7-AS1,ENSG00000253535
ADAMDEC1,ENSG00000134028
ENSG00000272163,ENSG00000272163
NEFM,ENSG00000104722
NEFL,ENSG00000277586
DOCK5,ENSG00000147459
GNRH1,ENSG00000147437
KCTD9,ENSG00000104756
CDCA2,ENSG00000184661
PPP2R2A,ENSG00000221914
TRIM35,ENSG00000104228
PTK2B,ENSG00000120899
EPHX2,ENSG00000120915
CCDC25,ENSG00000147419
ESCO2,ENSG00000171320
PBK,ENSG00000168078
NUGGC,ENSG00000189233
ELP3,ENSG00000134014
PNOC,ENSG00000168081
ZNF395,ENSG00000186918
FZD3,ENSG00000104290
EXTL3,ENSG00000012232
EXTL3-AS1,ENSG00000246339
INTS9,ENSG00000104299
INTS9-AS1,ENSG00000254034
HMBOX1,ENSG00000147421
KIF13B,ENSG00000197892
DUSP4,ENSG00000120875
ENSG00000272256,ENSG00000272256
DCTN6-DT,ENSG00000271869
DCTN6,ENSG00000104671
ENSG00000272375,ENSG00000272375
RBPMS,ENSG00000157110
GTF2E2,ENSG00000197265
GSR,ENSG00000104687
UBXN8,ENSG00000104691
PPP2CB,ENSG00000104695
WRN,ENSG00000165392
NRG1,ENSG00000157168
ENSG00000247134,ENSG00000247134
ENSG00000272338,ENSG00000272338
FUT10,ENSG00000172728
TTI2,ENSG00000129696
MAK16,ENSG00000198042
RNF122,ENSG00000133874
ZNF703,ENSG00000183779
ENSG00000183154,ENSG00000183154
ERLIN2,ENSG00000147475
PLPBP,ENSG00000147471
ADGRA2,ENSG00000020181
BRF2,ENSG00000104221
EIF4EBP1,ENSG00000187840
ASH2L,ENSG00000129691
LSM1,ENSG00000175324
BAG4,ENSG00000156735
DDHD2,ENSG00000085788
NSD3,ENSG00000147548
ENSG00000272092,ENSG00000272092
LETM2,ENSG00000165046
FGFR1,ENSG00000077782
TACC1,ENSG00000147526
ENSG00000253829,ENSG00000253829
PLEKHA2,ENSG00000169499
ENSG00000253645,ENSG00000253645
TM2D2,ENSG00000169490
ADAM9,ENSG00000168615
ZMAT4,ENSG00000165061
GOLGA7,ENSG00000147533
GINS4,ENSG00000147536
GPAT4,ENSG00000158669
NKX6-3,ENSG00000165066
ANK1,ENSG00000029534
ENSG00000260588,ENSG00000260588
KAT6A,ENSG00000083168
ENSG00000271938,ENSG00000271938
AP3M2,ENSG00000070718
PLAT,ENSG00000104368
IKBKB-DT,ENSG00000253408
IKBKB,ENSG00000104365
POLB,ENSG00000070501
VDAC3,ENSG00000078668
SLC20A2,ENSG00000168575
ENSG00000254165,ENSG00000254165
SMIM19,ENSG00000176209
THAP1,ENSG00000131931
RNF170,ENSG00000120925
HOOK3,ENSG00000168172
FNTA,ENSG00000168522
POMK,ENSG00000185900
HGSNAT,ENSG00000165102
SPIDR,ENSG00000164808
PRKDC,ENSG00000253729
UBE2V2,ENSG00000169139
LINC02947,ENSG00000253140
PCMTD1,ENSG00000168300
PCMTD1-DT,ENSG00000228801
ENSG00000272024,ENSG00000272024
RB1CC1,ENSG00000023287
ATP6V1H,ENSG00000047249
TCEA1,ENSG00000187735
ENSG00000260955,ENSG00000260955
LYPLA1,ENSG00000120992
MRPL15,ENSG00000137547
TMEM68,ENSG00000167904
TGS1,ENSG00000137574
PLAG1,ENSG00000181690
CHCHD7,ENSG00000170791
ENSG00000272343,ENSG00000272343
LINC00968,ENSG00000246430
BPNT2,ENSG00000104331
FAM110B,ENSG00000169122
UBXN2B,ENSG00000215114
SDCBP,ENSG00000137575
NSMAF,ENSG00000035681
TOX,ENSG00000198846
TOX-DT,ENSG00000167912
CA8,ENSG00000178538
RAB2A,ENSG00000104388
CHD7,ENSG00000171316
ENSG00000254777,ENSG00000254777
ENSG00000254802,ENSG00000254802
ASPH,ENSG00000198363
GGH,ENSG00000137563
YTHDF3-DT,ENSG00000270673
YTHDF3,ENSG00000185728
ENSG00000261542,ENSG00000261542
ENSG00000272010,ENSG00000272010
ARMC1,ENSG00000104442
MTFR1,ENSG00000066855
ENSG00000272155,ENSG00000272155
PDE7A,ENSG00000205268
PDE7A-DT,ENSG00000272192
DNAJC5B,ENSG00000147570
RRS1-DT,ENSG00000246145
RRS1,ENSG00000179041
ADHFE1,ENSG00000147576
VCPIP1,ENSG00000175073
SGK3,ENSG00000104205
MCMDC2,ENSG00000178460
COPS5,ENSG00000121022
CSPP1,ENSG00000104218
ARFGEF1,ENSG00000066777
ARFGEF1-DT,ENSG00000271966
SLCO5A1-AS1,ENSG00000246528
NCOA2,ENSG00000140396
LINC03020,ENSG00000253967
TRAM1,ENSG00000067167
LACTB2-AS1,ENSG00000246366
LACTB2,ENSG00000147592
XKR9,ENSG00000221947
MSC-AS1,ENSG00000235531
MSC,ENSG00000178860
TERF1,ENSG00000147601
ENSG00000253636,ENSG00000253636
SBSPON,ENSG00000164764
C8orf89,ENSG00000274443
RDH10,ENSG00000121039
STAU2,ENSG00000040341
UBE2W,ENSG00000104343
ELOC,ENSG00000154582
TMEM70,ENSG00000175606
LY96,ENSG00000154589
ENSG00000254288,ENSG00000254288
GDAP1,ENSG00000104381
PEX2,ENSG00000164751
PKIA,ENSG00000171033
ZC2HC1A,ENSG00000104427
IL7,ENSG00000104432
LINC02605,ENSG00000261618
MRPS28,ENSG00000147586
ENSG00000272264,ENSG00000272264
TPD52,ENSG00000076554
ENSG00000251867,ENSG00000251867
ZBTB10,ENSG00000205189
ENSG00000254162,ENSG00000254162
LINC02986,ENSG00000260317
ZNF704,ENSG00000164684
PAG1,ENSG00000076641
ENSG00000253214,ENSG00000253214
FABP5,ENSG00000164687
IMPA1,ENSG00000133731
ZFAND1,ENSG00000104231
SNX16,ENSG00000104497
LRRCC1,ENSG00000133739
E2F5-DT,ENSG00000260493
E2F5,ENSG00000133740
RBIS,ENSG00000176731
CA13,ENSG00000185015
CA3,ENSG00000164879
CA3-AS1,ENSG00000253549
CA2,ENSG00000104267
WWP1,ENSG00000123124
RMDN1,ENSG00000176623
PARAIL,ENSG00000251136
RIPK2,ENSG00000104312
OSGIN2,ENSG00000164823
NBN,ENSG00000104320
DECR1,ENSG00000104325
TMEM64,ENSG00000180694
C8orf88,ENSG00000253250
PIP4P2,ENSG00000155099
OTUD6B-AS1,ENSG00000253738
OTUD6B,ENSG00000155100
LRRC69,ENSG00000214954
SLC26A7,ENSG00000147606
TRIQK,ENSG00000205133
CIBAR1,ENSG00000188343
ENSG00000271971,ENSG00000271971
RBM12B,ENSG00000183808
TMEM67,ENSG00000164953
PDP1,ENSG00000164951
MIR378D2HG,ENSG00000264448
GEM,ENSG00000164949
RAD54B,ENSG00000197275
FSBP,ENSG00000265817
VIRMA,ENSG00000164944
VIRMA-DT,ENSG00000253704
DPY19L4,ENSG00000156162
INTS8,ENSG00000164941
CCNE2,ENSG00000175305
ENSG00000272509,ENSG00000272509
NDUFAF6,ENSG00000156170
PLEKHF2,ENSG00000175895
CFAP418,ENSG00000156172
UQCRB,ENSG00000156467
MTERF3,ENSG00000156469
PTDSS1,ENSG00000156471
SDC2,ENSG00000169439
CPQ,ENSG00000104324
TSPYL5,ENSG00000180543
MTDH,ENSG00000147649
MATN2,ENSG00000132561
RPL30-AS1,ENSG00000245970
RIDA,ENSG00000132541
POP1,ENSG00000104356
NIPAL2,ENSG00000104361
STK3,ENSG00000104375
VPS13B-DT,ENSG00000253948
VPS13B,ENSG00000132549
COX6C,ENSG00000164919
FBXO43,ENSG00000156509
POLR2K,ENSG00000147669
SPAG1,ENSG00000104450
RNF19A,ENSG00000034677
ANKRD46,ENSG00000186106
PABPC1,ENSG00000070756
YWHAZ,ENSG00000164924
ZNNT1,ENSG00000261087
ZNF706,ENSG00000120963
NCALD,ENSG00000104490
RRM2B,ENSG00000048392
UBR5-DT,ENSG00000246263
UBR5,ENSG00000104517
KLF10,ENSG00000155090
GASAL1,ENSG00000253669
AZIN1,ENSG00000155096
ENSG00000253385,ENSG00000253385
MAILR,ENSG00000253320
ATP6V1C1,ENSG00000155097
BAALC,ENSG00000164929
FZD6,ENSG00000164930
SLC25A32,ENSG00000164933
DCAF13,ENSG00000164934
LRP12,ENSG00000147650
OXR1,ENSG00000164830
ANGPT1,ENSG00000154188
EMC2,ENSG00000104412
NUDCD1,ENSG00000120526
ENY2,ENSG00000120533
PKHD1L1,ENSG00000205038
EBAG9,ENSG00000147654
SYBU,ENSG00000147642
TRPS1,ENSG00000104447
EIF3H,ENSG00000147677
UTP23,ENSG00000147679
RAD21,ENSG00000164754
RAD21-AS1,ENSG00000253327
MED30,ENSG00000164758
EXT1,ENSG00000182197
SAMD12,ENSG00000177570
ENSG00000225885,ENSG00000225885
CCN3,ENSG00000136999
ENPP2,ENSG00000136960
TAF2,ENSG00000064313
DSCC1,ENSG00000136982
DEPTOR,ENSG00000155792
MRPL13,ENSG00000172172
MTBP,ENSG00000172167
SNTB1,ENSG00000172164
ENSG00000248318,ENSG00000248318
ENSG00000272502,ENSG00000272502
ENSG00000272384,ENSG00000272384
ZHX2,ENSG00000178764
DERL1,ENSG00000136986
TBC1D31,ENSG00000156787
C8orf76,ENSG00000189376
ZHX1-C8orf76,ENSG00000259305
ZHX1,ENSG00000165156
ATAD2,ENSG00000156802
NTAQ1,ENSG00000156795
FBXO32,ENSG00000156804
FAM91A1,ENSG00000176853
ENSG00000214803,ENSG00000214803
TMEM65,ENSG00000164983
TRMT12,ENSG00000183665
RNF139-DT,ENSG00000245149
RNF139,ENSG00000170881
TATDN1,ENSG00000147687
ENSG00000253106,ENSG00000253106
NDUFB9,ENSG00000147684
MTSS1,ENSG00000170873
ZNF572,ENSG00000180938
SQLE,ENSG00000104549
WASHC5,ENSG00000164961
NSMCE2,ENSG00000156831
TRIB1,ENSG00000173334
LRATD2,ENSG00000168672
PCAT1,ENSG00000253438
PRNCR1,ENSG00000282961
CASC8,ENSG00000246228
POU5F1B,ENSG00000212993
MYC,ENSG00000136997
PVT1,ENSG00000249859
CCDC26,ENSG00000229140
EFR3A,ENSG00000132294
KCNQ3,ENSG00000184156
DNAAF11,ENSG00000129295
TMEM71,ENSG00000165071
PHF20L1,ENSG00000129292
ENSG00000223697,ENSG00000223697
SLA,ENSG00000155926
NDRG1,ENSG00000104419
ST3GAL1,ENSG00000008513
ST3GAL1-DT,ENSG00000261220
KHDRBS3,ENSG00000131773
TRAPPC9,ENSG00000167632
ENSG00000259891,ENSG00000259891
CHRAC1,ENSG00000104472
AGO2,ENSG00000123908
PTK2,ENSG00000169398
DENND3,ENSG00000105339
DENND3-AS1,ENSG00000253210
SLC45A4,ENSG00000022567
GPR20,ENSG00000204882
ASTILCS,ENSG00000244998
PTP4A3,ENSG00000184489
ENSG00000271959,ENSG00000271959
TSNARE1,ENSG00000171045
ADGRB1,ENSG00000181790
JRK,ENSG00000234616
THEM6,ENSG00000130193
LYPD2,ENSG00000197353
LYNX1,ENSG00000180155
GML,ENSG00000104499
LY6E-DT,ENSG00000247317
LY6E,ENSG00000160932
ZFP41,ENSG00000181638
GLI4,ENSG00000250571
MINCR,ENSG00000253716
ZNF696,ENSG00000185730
ENSG00000272172,ENSG00000272172
TOP1MT,ENSG00000184428
RHPN1,ENSG00000158106
ZC3H3,ENSG00000014164
ENSG00000254859,ENSG00000254859
GSDMD,ENSG00000104518
MROH6,ENSG00000204839
NAPRT,ENSG00000147813
EEF1D,ENSG00000104529
TIGD5,ENSG00000179886
PYCR3,ENSG00000104524
GFUS,ENSG00000104522
ZNF623,ENSG00000183309
ZNF707,ENSG00000181135
FAM83H,ENSG00000180921
SCRIB,ENSG00000180900
PUF60,ENSG00000179950
NRBP2,ENSG00000185189
EPPK1,ENSG00000261150
PLEC,ENSG00000178209
PARP10,ENSG00000178685
GRINA,ENSG00000178719
OPLAH,ENSG00000178814
ENSG00000255224,ENSG00000255224
EXOSC4,ENSG00000178896
GPAA1,ENSG00000197858
CYC1,ENSG00000179091
SHARPIN,ENSG00000179526
MAF1,ENSG00000179632
WDR97,ENSG00000179698
HGH1,ENSG00000235173
MROH1,ENSG00000179832
BOP1,ENSG00000261236
SCX,ENSG00000260428
HSF1,ENSG00000185122
DGAT1,ENSG00000185000
ENSG00000271698,ENSG00000271698
SLC52A2,ENSG00000185803
FBXL6,ENSG00000182325
ADCK5,ENSG00000173137
CPSF1,ENSG00000071894
ENSG00000272115,ENSG00000272115
SLC39A4,ENSG00000147804
VPS28,ENSG00000160948
TONSL,ENSG00000160949
ZFTRAF1,ENSG00000187954
KIFC2,ENSG00000167702
PPP1R16A,ENSG00000160972
MFSD3,ENSG00000167700
RECQL4,ENSG00000160957
LRRC14,ENSG00000160959
LRRC24,ENSG00000254402
C8orf82,ENSG00000213563
ZNF251,ENSG00000198169
ZNF34,ENSG00000196378
ZNF517,ENSG00000197363
ZNF7,ENSG00000147789
COMMD5,ENSG00000170619
ZNF250,ENSG00000196150
ZNF16,ENSG00000170631
ZNF252P-AS1,ENSG00000255559
C8orf33,ENSG00000182307
WASHC1,ENSG00000181404
MIR1302-9HG,ENSG00000227518
ZNG1A,ENSG00000172785
DOCK8-AS1,ENSG00000183784
DOCK8,ENSG00000107099
KANK1,ENSG00000107104
SMARCA2,ENSG00000080503
VLDLR,ENSG00000147852
PUM3,ENSG00000080608
RFX3,ENSG00000080298
RFX3-DT,ENSG00000232104
GLIS3,ENSG00000107249
SPATA6L,ENSG00000106686
PLPP6,ENSG00000205808
CDC37L1-DT,ENSG00000273061
CDC37L1,ENSG00000106993
AK3,ENSG00000147853
RCL1,ENSG00000120158
JAK2,ENSG00000096968
IGHEP2,ENSG00000254017
RLN2,ENSG00000107014
RLN1,ENSG00000107018
PLGRKT,ENSG00000107020
CD274,ENSG00000120217
RIC1,ENSG00000107036
ENSG00000225408,ENSG00000225408
ERMP1,ENSG00000099219
BRD10,ENSG00000183354
RANBP6,ENSG00000137040
UHRF2,ENSG00000147854
GLDC,ENSG00000178445
KDM4C,ENSG00000107077
DMAC1,ENSG00000137038
ENSG00000272871,ENSG00000272871
ZDHHC21,ENSG00000175893
TTC39B,ENSG00000155158
SNAPC3,ENSG00000164975
PSIP1,ENSG00000164985
CCDC171,ENSG00000164989
BNC2,ENSG00000173068
CNTLN,ENSG00000044459
RRAGA,ENSG00000155876
HAUS6,ENSG00000147874
PLIN2,ENSG00000147872
DENND4C,ENSG00000137145
ENSG00000272842,ENSG00000272842
ENSG00000273226,ENSG00000273226
MLLT3,ENSG00000171843
FOCAD,ENSG00000188352
HACD4,ENSG00000188921
KLHL9,ENSG00000198642
MTAP,ENSG00000099810
ENSG00000265194,ENSG00000265194
CDKN2A,ENSG00000147889
CDKN2B-AS1,ENSG00000240498
CDKN2B,ENSG00000147883
TUSC1,ENSG00000198680
CAAP1,ENSG00000120159
PLAA,ENSG00000137055
IFT74,ENSG00000096872
MOB3B,ENSG00000120162
C9orf72,ENSG00000147894
LINGO2,ENSG00000174482
ACO1,ENSG00000122729
RIGI,ENSG00000107201
TOPORS,ENSG00000197579
SMIM27,ENSG00000235453
NDUFB6,ENSG00000165264
APTX,ENSG00000137074
DNAJA1,ENSG00000086061
SMU1,ENSG00000122692
B4GALT1,ENSG00000086062
B4GALT1-AS1,ENSG00000233554
BAG1,ENSG00000107262
CHMP5,ENSG00000086065
NFX1,ENSG00000086102
AQP3,ENSG00000165272
NOL6,ENSG00000165271
ANKRD18B,ENSG00000230453
PRSS3,ENSG00000010438
UBE2R2,ENSG00000107341
UBAP2,ENSG00000137073
UBAP1,ENSG00000165006
KIF24,ENSG00000186638
NUDT2,ENSG00000164978
SPMIP6,ENSG00000164972
FAM219A,ENSG00000164970
ENHO,ENSG00000168913
RPP25L,ENSG00000164967
DCTN3,ENSG00000137100
SIGMAR1,ENSG00000147955
GALT,ENSG00000213930
IL11RA,ENSG00000137070
CCL27,ENSG00000213927
ENSG00000187186,ENSG00000187186
ENSG00000230074,ENSG00000230074
DNAJB5,ENSG00000137094
VCP,ENSG00000165280
FANCG,ENSG00000221829
PIGO,ENSG00000165282
STOML2,ENSG00000165283
ATOSB,ENSG00000005238
UNC13B,ENSG00000198722
RUSC2,ENSG00000198853
CIMIP2B,ENSG00000215187
TESK1,ENSG00000107140
CD72,ENSG00000137101
SIT1,ENSG00000137078
CCDC107,ENSG00000159884
ARHGEF39,ENSG00000137135
CREB3,ENSG00000107175
GBA2,ENSG00000070610
RGP1,ENSG00000107185
MSMP,ENSG00000215183
ENSG00000227388,ENSG00000227388
NPR2,ENSG00000159899
SPAG8,ENSG00000137098
HINT2,ENSG00000137133
TMEM8B,ENSG00000137103
RECK,ENSG00000122707
GLIPR2,ENSG00000122694
CLTA,ENSG00000122705
GNE,ENSG00000159921
RNF38,ENSG00000137075
MELK,ENSG00000165304
ENSG00000250850,ENSG00000250850
EBLN3P,ENSG00000281649
ZCCHC7,ENSG00000147905
GRHPR,ENSG00000137106
ZBTB5,ENSG00000168795
POLR1E,ENSG00000137054
FBXO10,ENSG00000147912
TOMM5,ENSG00000175768
TRMT10B,ENSG00000165275
EXOSC3,ENSG00000107371
DCAF10,ENSG00000122741
SLC25A51,ENSG00000122696
SHB,ENSG00000107338
ALDH1B1,ENSG00000137124
ANKRD18A,ENSG00000180071
FAM201A,ENSG00000204860
GLIDR,ENSG00000278175
ANKRD20A2P,ENSG00000183148
FAM95B1,ENSG00000223839
ZNG1F,ENSG00000215126
ENSG00000275450,ENSG00000275450
FAM88E,ENSG00000237357
FAM88C,ENSG00000204802
FAM88F,ENSG00000226007
LINC01410,ENSG00000238113
ENSG00000229422,ENSG00000229422
LERFS,ENSG00000234665
FAM88B,ENSG00000170161
ANKRD20A4P,ENSG00000172014
ZNG1E,ENSG00000147996
ENSG00000274893,ENSG00000274893
ZNF658,ENSG00000274349
ANKRD20A1,ENSG00000260691
ZNG1C,ENSG00000196873
PGM5,ENSG00000154330
ENSG00000233178,ENSG00000233178
LINC01506,ENSG00000234506
PIP5K1B,ENSG00000107242
PABIR1,ENSG00000187866
FXN,ENSG00000165060
ENSG00000285130,ENSG00000285130
TJP2,ENSG00000119139
APBA1,ENSG00000107282
PTAR1,ENSG00000188647
CFAP95,ENSG00000204711
SMC5,ENSG00000198887
KLF9,ENSG00000119138
CEMIP2,ENSG00000135048
ABHD17B,ENSG00000107362
C9orf85,ENSG00000155621
LINC01504,ENSG00000225434
ZFAND5,ENSG00000107372
ALDH1A1,ENSG00000165092
RORB,ENSG00000198963
C9orf40,ENSG00000135045
CARNMT1,ENSG00000156017
NMRK1,ENSG00000106733
OSTF1,ENSG00000134996
PCSK5,ENSG00000099139
RFK,ENSG00000135002
GCNT1,ENSG00000187210
PRUNE2,ENSG00000106772
VPS13A,ENSG00000197969
GNAQ,ENSG00000156052
CEP78,ENSG00000148019
PSAT1,ENSG00000135069
TLE4,ENSG00000106829
TLE1,ENSG00000196781
FRMD3,ENSG00000172159
IDNK,ENSG00000148057
UBQLN1,ENSG00000135018
